item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
ELEC-000114	DT铜鼻子	型号：DT；适配线径：150mm2；材质：铜	个	电气电料	接线端子/线鼻子	线鼻子	三级名称脱水	high		DT为型号，铜为材质，三级名称统一为线鼻子。	确认孔径和压接标准。
ELEC-000115	DT铜鼻子	型号：DT；适配线径：120mm2；材质：铜	个	电气电料	接线端子/线鼻子	线鼻子	三级名称脱水	high		DT为型号，铜为材质，三级名称统一为线鼻子。	确认孔径和压接标准。
ELEC-000116	DT铜鼻子	型号：DT；适配线径：95mm2；材质：铜	个	电气电料	接线端子/线鼻子	线鼻子	三级名称脱水	high		DT为型号，铜为材质，三级名称统一为线鼻子。	确认孔径和压接标准。
ELEC-000117	DT铜鼻子	型号：DT；适配线径：70mm2；材质：铜	个	电气电料	接线端子/线鼻子	线鼻子	三级名称脱水	high		DT为型号，铜为材质，三级名称统一为线鼻子。	确认孔径和压接标准。
ELEC-000118	OT铜端子	型号：OT25-8；线径规格：25mm2；孔径：8mm；材质：铜	个	电气电料	接线端子/线鼻子	冷压端子	三级名称修正	high		OT铜端子按冷压端子治理，型号和材质保留在规格中。	按型号、线径和孔径维护SKU。
ELEC-000119	OT铜端子	型号：OT6-6；线径规格：6mm2；孔径：6mm；材质：铜	个	电气电料	接线端子/线鼻子	冷压端子	三级名称修正	high		OT铜端子按冷压端子治理，型号和材质保留在规格中。	按型号、线径和孔径维护SKU。
ELEC-000140	端子排	规格：50mm	个	电气电料	接线端子/线鼻子	端子排	脱水保留	high		端子排为稳定商品形态，50mm属于规格。	确认位数、额定电流和安装方式。
ELEC-000142	接线端子	适配线径：50mm2	个	电气电料	接线端子/线鼻子	接线端子	脱水保留	high		接线端子为核心商品名，适配线径保留为规格。	确认端子型号、材质和孔径。
ELEC-000174	铜接线端子	材质：铜；额定电流：100A	只	电气电料	接线端子/线鼻子	线鼻子	三级名称修正	high		别名指向100A铜鼻子，按线鼻子归并，材质和电流已保留。	确认孔径、开口形式和压接范围。
ELEC-000180	接线端子	型号：UK5N	只	电气电料	接线端子/线鼻子	接线端子	脱水保留	high		接线端子为核心商品名，UK5N作为型号。	补充颜色、额定电流和接线方式。
ELEC-000187	接线端子	型号：UK5N；颜色：黄绿色	只	电气电料	接线端子/线鼻子	接线端子	脱水保留	high		接线端子为核心商品名，型号和颜色不进入三级名称。	补充额定电流和接线方式。
ELEC-000205	管型接线端子	类型：管型；适配线径：2.5平方	包	电气电料	接线端子/线鼻子	管型端子	三级名称修正	high		管型端子为稳定形态，适配线径和包装留在规格。	确认每包数量和绝缘/非绝缘类型。
ELEC-000207	管型接线端子	类型：管型；适配线径：4平方	包	电气电料	接线端子/线鼻子	管型端子	三级名称修正	high		管型端子为稳定形态，适配线径和包装留在规格。	确认每包数量和绝缘/非绝缘类型。
ELEC-000216	铜接线端子	材质：铜；适配线径：185平方	只	电气电料	接线端子/线鼻子	接线端子	三级名称脱水	medium		铜为材质，185平方为适配规格；别名“铜接头”可能是现场叫法。	确认是压接端子还是电缆连接管，必要时调整三级名。
ELEC-000224	冷压线鼻端子	类型：OT；规格：2.5-4	包	电气电料	接线端子/线鼻子	冷压端子	三级名称脱水	high		冷压线鼻端子归并为冷压端子，OT和规格下压。	确认材质、孔径和每包数量。
ELEC-000225	冷压线鼻端子	类型：OT；规格：4-6	包	电气电料	接线端子/线鼻子	冷压端子	三级名称脱水	high		冷压线鼻端子归并为冷压端子，OT和规格下压。	确认材质、孔径和每包数量。
ELEC-000226	冷压线鼻端子	类型：OT；规格：6-8	包	电气电料	接线端子/线鼻子	冷压端子	三级名称脱水	high		冷压线鼻端子归并为冷压端子，OT和规格下压。	确认材质、孔径和每包数量。
ELEC-000229	开口铜鼻子	材质：铜；规格：300A；类型：开口铜鼻子	只	电气电料	接线端子/线鼻子	开口线鼻子	三级名称脱水	high		铜为材质，开口为稳定线鼻子形态，300A为规格。	确认孔径和压接范围。
ELEC-000244	开口铜鼻子	类型：开口；材质：铜；电流：300A	只	电气电料	接线端子/线鼻子	开口线鼻子	三级名称脱水	high		铜为材质，开口为稳定线鼻子形态，300A为规格。	确认孔径和压接范围。
ELEC-000245	开口铜鼻子	类型：开口；材质：铜；电流：200A	只	电气电料	接线端子/线鼻子	开口线鼻子	三级名称脱水	high		铜为材质，开口为稳定线鼻子形态，200A为规格。	确认孔径和压接范围。
ELEC-000246	开口铜鼻子	类型：开口；材质：铜；电流：100A	只	电气电料	接线端子/线鼻子	开口线鼻子	三级名称脱水	high		铜为材质，开口为稳定线鼻子形态，100A为规格。	确认孔径和压接范围。
ELEC-000247	铜接头	材质：铜；适配线径：150平方	只	电气电料	接线端子/线鼻子	电缆连接管	三级名称修正	medium		适配线径指向电缆压接连接件，铜为材质不进入三级名称。	确认是否为电缆中间连接管；如带孔端子则改为线鼻子。
ELEC-000248	铜接头	材质：铜；适配线径：120平方	只	电气电料	接线端子/线鼻子	电缆连接管	三级名称修正	medium		适配线径指向电缆压接连接件，铜为材质不进入三级名称。	确认是否为电缆中间连接管；如带孔端子则改为线鼻子。
ELEC-000249	铜接头	材质：铜；适配线径：95平方	只	电气电料	接线端子/线鼻子	电缆连接管	三级名称修正	medium		适配线径指向电缆压接连接件，铜为材质不进入三级名称。	确认是否为电缆中间连接管；如带孔端子则改为线鼻子。
ELEC-000250	铜接头	材质：铜；适配线径：70平方	只	电气电料	接线端子/线鼻子	电缆连接管	三级名称修正	medium		适配线径指向电缆压接连接件，铜为材质不进入三级名称。	确认是否为电缆中间连接管；如带孔端子则改为线鼻子。
PIPE-000246	铜接头	规格：DN80；材质：铜；特征：加厚	个	管材管件阀门	直接/接头	接头	跨族调整建议	medium		DN口径和加厚铜头特征指向管道铜接头，不宜归为电气线鼻子。	确认是否为管道铜接头；若确认，归入管材管件阀门/直接接头，并补充连接方式。
PIPE-000247	铜接头	规格：DN50；材质：铜；特征：加厚	个	管材管件阀门	直接/接头	接头	跨族调整建议	medium		DN口径和加厚铜头特征指向管道铜接头，不宜归为电气线鼻子。	确认是否为管道铜接头；若确认，归入管材管件阀门/直接接头，并补充连接方式。
ELEC-000124	电箱罩	定制：是；尺寸：2.3*1.3*0.7；特征：加厚	套	定制加工件	定制结构件	电箱罩	脱水保留	high		电箱罩为定制结构件核心形态，尺寸和加厚留在规格。	保留图纸或现场尺寸确认记录。
ELEC-000125	电箱罩	定制：是；尺寸：1.8*1.6*0.6；特征：加厚	套	定制加工件	定制结构件	电箱罩	脱水保留	high		电箱罩为定制结构件核心形态，尺寸和加厚留在规格。	保留图纸或现场尺寸确认记录。
METAL-000038	钢筋加工件	加工：是；钢筋规格：12；长度：1.6米	个	定制加工件	定制结构件	钢筋加工件	脱水保留	high		钢筋加工件为定制加工核心形态，规格和长度留在SKU。	补充加工图纸或下料要求。
METAL-000039	钢筋加工件	加工：是；钢筋规格：12；长度：11.93米	个	定制加工件	定制结构件	钢筋加工件	脱水保留	high		钢筋加工件为定制加工核心形态，规格和长度留在SKU。	补充加工图纸或下料要求。
METAL-000040	钢筋加工件	加工：是；钢筋规格：12；长度：12.94米	个	定制加工件	定制结构件	钢筋加工件	脱水保留	high		钢筋加工件为定制加工核心形态，规格和长度留在SKU。	补充加工图纸或下料要求。
METAL-000041	钢筋方形箍	加工：是；钢筋规格：12；形状：方形箍	个	定制加工件	定制结构件	钢筋箍	三级名称脱水	high		方形为形状规格，三级名称保留钢筋箍。	确认箍筋尺寸、弯折要求和加工图纸。
METAL-000046	铝合金窗	定制：是；材质：铝合金	套	定制加工件	定制结构件	窗	三级名称脱水	high		铝合金为材质，三级名称保留定制结构件形态窗。	补充尺寸、开启方式和图纸。
METAL-000047	不锈钢窗护栏	定制：是；材质：不锈钢；用途：窗护栏	套	定制加工件	定制结构件	窗护栏	三级名称脱水	high		不锈钢为材质，窗护栏为核心形态。	补充尺寸、栏杆形式和图纸。
METAL-000065	不锈钢控制箱	定制：是；材质：不锈钢	套	定制加工件	定制结构件	控制箱	三级名称脱水	high		不锈钢为材质，控制箱为核心形态。	补充尺寸、防护等级和图纸。
METAL-000133	螺纹钢筋加工件	加工：是；直径：Φ20；长度：40cm	根	定制加工件	定制结构件	钢筋加工件	三级名称脱水	high	钢筋类型：螺纹钢筋	螺纹钢筋为钢筋类型，三级名称归并为钢筋加工件。	补充加工图纸或端部处理要求。
METAL-000137	螺纹钢筋加工件	加工：是；直径：Φ20；长度：60cm	根	定制加工件	定制结构件	钢筋加工件	三级名称脱水	high	钢筋类型：螺纹钢筋	螺纹钢筋为钢筋类型，三级名称归并为钢筋加工件。	补充加工图纸或端部处理要求。
METAL-000162	排烟罩	定制：是；材质：不锈钢；尺寸：500*600	个	定制加工件	定制结构件	排烟罩	脱水保留	high		排烟罩为核心结构件形态，材质和尺寸留在规格。	补充接口尺寸和图纸。
PIPE-000102	钢管抱箍	加工：是；规格：159；适用：钢管	个	定制加工件	定制结构件	抱箍	三级名称脱水	high		钢管为适用对象，抱箍为核心形态。	补充材质、厚度、孔距和加工图纸。
PIPE-000103	钢管抱箍	加工：是；规格：89；适用：钢管	个	定制加工件	定制结构件	抱箍	三级名称脱水	high		钢管为适用对象，抱箍为核心形态。	补充材质、厚度、孔距和加工图纸。
PIPE-000289	抱箍加工件	加工：是；规格：3寸；类型：抱箍	个	定制加工件	定制结构件	抱箍	三级名称脱水	high		加工为定制属性，三级名称保留抱箍。	补充材质、厚度、孔距和加工图纸。
PIPE-000290	抱箍加工件	加工：是；规格：2寸；类型：抱箍	个	定制加工件	定制结构件	抱箍	三级名称脱水	high		加工为定制属性，三级名称保留抱箍。	补充材质、厚度、孔距和加工图纸。
PIPE-000359	重型管夹加工件	加工：是；类型：重型管夹；规格：60	只	定制加工件	定制结构件	管夹	三级名称脱水	high		重型和加工为规格/定制属性，三级名称保留管夹。	补充材质、安装孔距和加工图纸。
PIPE-000366	六联管夹加工件	加工：是；联数：六联；规格：35	件	定制加工件	定制结构件	管夹	三级名称脱水	high		六联和加工为规格/定制属性，三级名称保留管夹。	补充材质、安装孔距和加工图纸。
SAFE-000119	防护罩加工件	定制：是；尺寸：1.2m*2.7m*0.8m	件	定制加工件	定制结构件	防护罩	三级名称脱水	high		加工为定制属性，防护罩为核心形态。	补充材质、安装方式和图纸。
SPARE-000009	钢圈	材质：钢；规格：100*108*5；加工：是	个	定制加工件	定制结构件	钢圈	脱水保留	high		钢圈在定制加工件中为稳定形态，材质和尺寸留在规格。	补充加工图纸和公差要求。
SPARE-000010	钢圈	材质：钢；规格：100*110*10；加工：是	个	定制加工件	定制结构件	钢圈	脱水保留	high		钢圈在定制加工件中为稳定形态，材质和尺寸留在规格。	补充加工图纸和公差要求。
SPARE-000036	夹板加工件	加工：是；尺寸：94*33*3	块	定制加工件	定制结构件	夹板	三级名称脱水	high		加工为定制属性，夹板为核心形态。	补充材质、孔位和图纸。
SPARE-000051	钢箱	加工定做：是；容量：4立方；材质：钢	个	定制加工件	定制结构件	箱体	三级名称脱水	high		钢为材质，钢箱归并为箱体，容量留在规格。	补充外形尺寸、板厚和图纸。
SPARE-000072	钢格板	定制：是；尺寸：1.3-1.5米	块	定制加工件	定制结构件	钢格板	脱水保留	high		钢格板为稳定结构件形态，尺寸留在规格。	补充材质、承载等级和表面处理。
SPARE-000083	木方垫板	尺寸：200*200*1500mm；加工：是；用途：垫板	根	定制加工件	定制结构件	垫木	三级名称脱水	high	材质：木方	木方为材质/坯料信息，垫木为现场稳定形态。	确认材质等级、防腐要求和长度单位。
SPARE-000084	木方垫	加工：是；规格：100*100	米	定制加工件	定制结构件	垫木	三级名称脱水	high	材质：木方	木方为材质/坯料信息，垫木为现场稳定形态。	确认长度计量方式、材质等级和用途。
SPARE-000088	钢焊接件	定制：是；尺寸：80*200；材质：钢；工艺：焊接	个	定制加工件	定制结构件	焊接件	三级名称脱水	high		钢为材质，焊接为工艺和核心加工形态。	补充图纸、焊接要求和公差。
SPARE-000127	方柱加工件	定制：是；截面：70mm*70mm；长度：1m	根	定制加工件	定制结构件	方柱	三级名称脱水	high		加工为定制属性，方柱为核心形态。	补充材质和图纸。
SPARE-000128	方柱加工件	定制：是；截面：70mm*70mm；长度：0.3m	根	定制加工件	定制结构件	方柱	三级名称脱水	high		加工为定制属性，方柱为核心形态。	补充材质和图纸。
SPARE-000133	角钢加工件	定制：是；规格：40角铁；长度：1.5米	根	定制加工件	定制结构件	角钢	三级名称脱水	high		加工为定制属性，角钢为核心型材形态。	补充材质牌号、孔位或端部处理要求。
MAT-000016	吊带	载荷：2T；长度：1.5米	付	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000034	吊带	载荷：5T；长度：6米	付	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000035	吊带	载荷：5T；长度：3米	付	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000036	吊带	载荷：3T；长度：3米	付	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000042	吊带	载荷：5T；长度：8米	付	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000066	吊带	载荷：5吨；长度：6m	条	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	统一载荷和长度单位写法，补充执行标准。
MAT-000067	吊带	载荷：20T；长度：6米	条	吊装索具	吊带/吊装带	吊装带	三级名称修正	high		吊带与吊装带同物异名，载荷和长度为SKU规格。	确认20T重载吊装带材质、宽度和执行标准。
MAT-000073	扁平吊装带	执行标准：国标；额定载荷：3T；长度：3米	付	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认宽度、材质和颜色标识。
MAT-000074	扁平吊装带	执行标准：国标；额定载荷：5T；长度：6米	付	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认宽度、材质和颜色标识。
MAT-000084	扁平吊装带	额定载荷：5T；长度：8米；颜色：彩色	根	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质。
MAT-000094	扁平吊装带	额定载荷：2T；长度：2米	条	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质。
MAT-000095	扁平吊装带	额定载荷：5T；长度：6米；颜色：彩色	付	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质。
MAT-000099	扁平吊装带	额定载荷：5T；长度：6米；颜色：彩色	根	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质，单位按同类复核。
MAT-000103	扁平吊装带	额定载荷：2T；长度：1.5m	个	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质，单位按同类复核。
MAT-000104	扁平吊装带	额定载荷：1T；长度：1.5m	个	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质，单位按同类复核。
MAT-000116	扁平吊装带	额定载荷：5T；长度：6m；执行标准：国标；颜色：彩色	根	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认宽度和材质。
MAT-000132	扁平吊装带	额定载荷：2T；长度：2米；颜色：彩色	条	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认执行标准、宽度和材质。
MAT-000134	扁平吊装带	执行标准：国标；额定载荷：5T；长度：8米；颜色：彩色	条	吊装索具	吊带/吊装带	吊装带	三级名称脱水	high	类型：扁平	扁平为形态属性，三级名称统一为吊装带。	确认宽度和材质。
MAT-000142	吊装袋	材质：丙纶纤维；尺寸：3米*3米；载荷：大吨位	只	吊装索具	吊装袋/吊包	吊装袋	跨族调整建议	high		吊装袋/吊包是袋类吊具，不是带状吊装带。	建议迁入吊装袋/吊包族，并补充额定载荷。
MAT-000180	吊包	额定载荷：1吨	只	吊装索具	吊装袋/吊包	吊装袋	跨族调整建议	high		吊包与吊装袋同物异名，不属于带状吊装带。	建议迁入吊装袋/吊包族，并补充尺寸、材质和吊点形式。
MAT-000196	吊装带	额定载荷：5T；长度：6m	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000197	吊装带	额定载荷：5T；长度：3m	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000231	吊装带	额定载荷：3T；长度：2m	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000232	吊装带	额定载荷：2T；长度：2m	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000240	吊装带	额定载荷：1T；长度：1.5m	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000241	吊装带	额定载荷：1T；长度：1m	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000254	吊装带	额定载荷：1T；长度：1米	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000255	吊装带	额定载荷：1T；长度：1.5米	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
MAT-000256	吊装带	额定载荷：5T；长度：3米	根	吊装索具	吊带/吊装带	吊装带	脱水保留	high		吊装带已是核心商品名，载荷和长度为SKU规格。	确认材质、宽度和执行标准。
METAL-000055	不锈钢骑马卡	规格：40；材质：不锈钢	个	紧固件与连接件	管卡/抱箍	骑马卡	三级名称脱水	high		不锈钢为材质，骑马卡为核心固定件形态。	补充厚度、孔距和表面处理要求。
METAL-000062	不锈钢卡槽	材质：不锈钢	米	紧固件与连接件	管卡/抱箍	卡槽	三级名称脱水	high		不锈钢为材质，卡槽为核心形态。	补充规格、长度和安装孔距。
METAL-000073	不锈钢双卡抱箍	规格：325；材质：不锈钢；型式：双卡	个	紧固件与连接件	管卡/抱箍	抱箍	三级名称脱水	high		不锈钢和双卡为材质/型式属性，三级名称保留抱箍。	补充宽度、厚度和孔距。
METAL-000080	不锈钢管箍	规格：38；材质：不锈钢	个	紧固件与连接件	管卡/抱箍	管箍	三级名称脱水	high		不锈钢为材质，管箍为核心形态。	补充厚度和适配管径说明。
