item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
WELD-000066	乙炔压力表	介质：乙炔；类型：压力表	只	焊接切割	气体减压附件	压力表	三级名称脱水	high		乙炔为介质属性；压力表为核心商品名。	补齐压力范围、接口规格和精度等级。
CONST-000026	镂空数字喷涂模板	字符：0-9；类型：镂空数字模板	套	定制加工件	定制板牌件	喷涂模板	三级名称脱水	high	工艺/形态：镂空	数字字符和镂空工艺下压为规格，三级保留喷涂模板。	补齐材质、尺寸、厚度和字符清单。
CONST-000027	钢板镂空字体	定制：是；材质：钢板；工艺：线切割；字符：01-50	套	定制加工件	定制板牌件	标识字牌	三级名称修正	high	原始别名：漏空；形态：镂空字体	钢板为材质，字符范围为内容；字体按标识字牌归并。	补齐单字尺寸、厚度、图纸和字符清单。
ELEC-000186	设备按钮标识贴	用途：设备按钮；类型：标识贴	件	定制加工件	定制板牌件	标识贴	三级名称脱水	high		设备按钮为应用位置，三级保留标识贴。	补齐材质、尺寸、粘贴方式和文字内容。
MAT-000178	铭牌	定制：是；尺寸：70*40	只	定制加工件	定制板牌件	铭牌	脱水保留	high		原三级已是稳定商品名，尺寸留在规格。	补齐材质、内容、孔位或安装方式。
MAT-000189	货号牌	定制：是；用途：货号标识	件	定制加工件	定制板牌件	标识牌	三级名称修正	high	标识内容类型：货号	货号是标识内容属性，三级按标识牌归并。	补齐材质、尺寸、标识内容和安装方式。
METAL-000014	不锈钢名牌	定制：是；材质：不锈钢；规格：120*60	个	定制加工件	定制板牌件	铭牌	三级名称脱水	high		不锈钢和规格下压，名牌按铭牌归并。	补齐文字内容、厚度和安装方式。
METAL-000015	不锈钢名牌	定制：是；材质：不锈钢；规格：100*80	个	定制加工件	定制板牌件	铭牌	三级名称脱水	high		不锈钢和规格下压，名牌按铭牌归并。	补齐文字内容、厚度和安装方式。
METAL-000016	不锈钢名牌	定制：是；材质：不锈钢；规格：30*60	个	定制加工件	定制板牌件	铭牌	三级名称脱水	high		不锈钢和规格下压，名牌按铭牌归并。	补齐文字内容、厚度和安装方式。
METAL-000026	不锈钢数字牌	定制：是；材质：不锈钢；尺寸：20cm	个	定制加工件	定制板牌件	标识牌	三级名称脱水	high	标识内容类型：数字	不锈钢和数字内容不进三级，按标识牌归并。	补齐数字内容、厚度、安装方式和表面处理。
METAL-000028	不锈钢标志牌	定制：是；材质：不锈钢	块	定制加工件	定制板牌件	标识牌	三级名称脱水	high	标识内容类型：标志	不锈钢为材质，标志内容下压；三级按标识牌。	补齐尺寸、厚度、标志内容和安装方式。
METAL-000029	不锈钢铭牌	定制：是；尺寸：250*180；材质：不锈钢	块	定制加工件	定制板牌件	铭牌	三级名称脱水	high		不锈钢和尺寸下压，三级保留铭牌。	补齐文字内容、厚度和安装方式。
METAL-000056	定制钢板	定制：是；尺寸：400*1000*30mm；材质：钢板	块	定制加工件	定制板牌件	板件	三级名称脱水	medium		定制和钢板材质不进三级；按板件承接。	补齐图纸、加工要求、边孔和表面处理。
METAL-000058	冲孔不锈钢板	尺寸：250*250*3mm；材质：不锈钢；加工：冲孔	块	定制加工件	定制板牌件	冲孔板件	三级名称脱水	high		不锈钢和尺寸下压，冲孔板件保留稳定加工形态。	补齐孔径、孔距、开孔率和图纸。
METAL-000072	不锈钢数字牌	材质：不锈钢；类型：数字牌	个	定制加工件	定制板牌件	标识牌	三级名称脱水	high	标识内容类型：数字	不锈钢为材质，数字为内容类型；按标识牌归并。	补齐尺寸、数字内容、厚度和安装方式。
METAL-000079	定制钢板	加工：是；尺寸：400*400*40mm；材质：钢板	块	定制加工件	定制板牌件	板件	三级名称脱水	medium		定制和钢板材质不进三级；按板件承接。	补齐图纸、加工要求、边孔和表面处理。
METAL-000108	钢制铭牌	定制：是；材质：钢制	件	定制加工件	定制板牌件	铭牌	三级名称脱水	high		钢制为材质属性，三级保留铭牌。	补齐尺寸、文字内容、厚度和安装方式。
METAL-000120	镂空标识字牌	定制：是；材质：不锈钢；类型：标识字牌	件	定制加工件	定制板牌件	标识字牌	三级名称脱水	high	原始别名：漏空；工艺/形态：镂空	镂空为形态或工艺，材质下压，三级保留标识字牌。	补齐字高、厚度、文字内容、图纸和安装方式。
SPARE-000035	钢板加工件	加工：是；尺寸：300*270*16	块	定制加工件	定制板牌件	板件	三级名称脱水	medium	材质：钢板	钢板为材质/形态描述，加工信息留规格；三级按板件承接。	补齐材质牌号、图纸、孔位和表面处理。
CONST-000033	刮板	类型：刮板	个	工具量具	刀具/刃具	刮板	脱水保留	high		刮板已是稳定工具形态。	补齐材质、尺寸和刃口/手柄形式。
PIPE-000005	PPR管剪刀	品牌：公元；用途：PPR管剪切	个	工具量具	刀具/刃具	管剪	三级名称脱水	high		品牌和PPR用途下压，管剪为核心工具形态。	补齐剪切管径范围和刀片材质。
PIPE-000408	PPR管剪	用途：PPR管剪切	把	工具量具	刀具/刃具	管剪	三级名称脱水	high		适用PPR管为用途属性，三级按管剪归并。	补齐剪切管径范围和刀片材质。
TOOL-000014	美工刀	品牌：得力	支	工具量具	刀具/刃具	美工刀	脱水保留	high		原三级已是稳定商品名，品牌留规格。	补齐刀片宽度、规格和材质。
TOOL-000019	剪刀	类型：剪刀	个	工具量具	刀具/刃具	剪刀	脱水保留	high		剪刀为稳定商品名。	补齐规格、长度和材质。
TOOL-000029	砖刀	用途：砌砖/切砖	个	工具量具	刀具/刃具	砖刀	脱水保留	high		砖刀为施工常用刃具名称，用途留规格。	补齐规格、材质和手柄形式。
TOOL-000034	美工刀	类型：美工刀	支	工具量具	刀具/刃具	美工刀	脱水保留	high		美工刀为稳定商品名。	补齐刀片宽度、规格和材质。
TOOL-000095	胶带切割器	适用：透明胶带	个	工具量具	刀具/刃具	胶带切割器	脱水保留	high		胶带切割器为稳定商品名，适用胶带类型留规格。	补齐适用胶带宽度和材质。
TOOL-000113	美工刀	类型：美工刀	把	工具量具	刀具/刃具	美工刀	脱水保留	high		美工刀为稳定商品名。	补齐刀片宽度、规格和材质。
TOOL-000114	美工刀片	品牌：得力；类型：刀片	盒	工具量具	刀具/刃具	美工刀片	脱水保留	high		美工刀片为稳定配套刃具，品牌留规格。	补齐刀片宽度、规格和包装数量。
TOOL-000183	美工刀	品牌：得力；颜色：黑色	个	工具量具	刀具/刃具	美工刀	脱水保留	high		美工刀为稳定商品名，品牌和颜色留规格。	补齐刀片宽度、规格和材质。
TOOL-000184	美工刀片	类型：美工刀片	盒	工具量具	刀具/刃具	美工刀片	脱水保留	high		美工刀片为稳定商品名。	补齐刀片宽度、规格和包装数量。
TOOL-000193	美工刀	类型：美工刀	个	工具量具	刀具/刃具	美工刀	脱水保留	high		美工刀为稳定商品名。	补齐刀片宽度、规格和材质。
TOOL-000212	美工刀	品牌：得力	个	工具量具	刀具/刃具	美工刀	脱水保留	high		美工刀为稳定商品名，品牌留规格。	补齐刀片宽度、规格和材质。
TOOL-000213	美工刀片	品牌：得力	盒	工具量具	刀具/刃具	美工刀片	脱水保留	high		美工刀片为稳定商品名，品牌留规格。	补齐刀片宽度、规格和包装数量。
TOOL-000252	铲刀	类型：铲刀	把	工具量具	刀具/刃具	铲刀	脱水保留	high		铲刀为稳定工具形态。	补齐刀片宽度、材质和手柄形式。
TOOL-000276	刀片	品牌：锐锋；类型：刀片	盒	工具量具	刀具/刃具	刀片	复核	medium		名称只到通用刀片，无法确认是否美工刀片或其他刃具。	采购前确认刀片类型、规格尺寸和包装数量。
TOOL-000283	镀锌板剪刀	材质：合金钢；用途：镀锌板；规格：20寸	把	工具量具	刀具/刃具	板材剪刀	三级名称脱水	high		镀锌板为适用材料，20寸和合金钢为规格；三级按板材剪刀。	补齐剪切厚度范围和刀口形式。
TOOL-000264	电焊钳	额定电流：600A	把	焊接切割	焊割工具	电焊钳	脱水保留	high		电焊钳为稳定焊割工具名称。	补齐钳体材质、适配焊钳线规格和绝缘等级。
TOOL-000268	喷火枪	类型：喷火枪	把	焊接切割	焊割工具	喷火枪	脱水保留	high		喷火枪为稳定焊割工具名称。	补齐燃气类型、接口和点火方式。
TOOL-000272	碳弧气刨枪套装	类型：碳弧气刨枪；线长：2米	套	焊接切割	焊割工具	碳弧气刨枪套装	脱水保留	high		碳弧气刨枪套装为稳定工具套装名称，线长留规格。	补齐额定电流、接口和套装组成。
WELD-000005	割枪	规格：30号	支	焊接切割	焊割工具	割炬	三级名称修正	high		割枪按行业通用割炬名称归并，30号留规格。	补齐型号、适用气体和长度。
WELD-000006	割嘴	规格：30号	个	焊接切割	焊割工具	割嘴	脱水保留	high		割嘴为稳定配件名称，规格留规格。	补齐适配割炬型号和孔径。
WELD-000008	电焊钳	电流：500A	把	焊接切割	焊割工具	电焊钳	脱水保留	high		电焊钳为稳定焊割工具名称。	补齐钳体材质、适配焊钳线规格和绝缘等级。
WELD-000009	电焊钳	电流：800A	把	焊接切割	焊割工具	电焊钳	脱水保留	high		电焊钳为稳定焊割工具名称。	补齐钳体材质、适配焊钳线规格和绝缘等级。
WELD-000014	电焊钳	电流：500A	支	焊接切割	焊割工具	电焊钳	脱水保留	high		电焊钳为稳定焊割工具名称。	补齐钳体材质、适配焊钳线规格和绝缘等级。
WELD-000018	割炬	规格：100型	把	焊接切割	焊割工具	割炬	脱水保留	high		割炬为稳定焊割工具名称，型号规格下压。	补齐适用气体、长度和接口。
WELD-000019	切割嘴	规格：100型	个	焊接切割	焊割工具	割嘴	三级名称修正	high		切割嘴与割嘴同物异名，按割嘴归并。	补齐适配割炬型号和孔径。
WELD-000023	喷火枪	功能：多功能	个	焊接切割	焊割工具	喷火枪	脱水保留	high		喷火枪为稳定焊割工具名称，多功能为功能描述。	补齐燃气类型、接口和点火方式。
WELD-000025	塑料焊枪	适用材料：塑料	套	焊接切割	焊割工具	焊枪	三级名称脱水	medium		塑料为适用材料，三级收敛为焊枪；需规格区分热风或其他结构。	补齐热源类型、功率、电压和焊接方式。
WELD-000031	乙炔割嘴	适用气体：乙炔；类型：割嘴	个	焊接切割	焊割工具	割嘴	三级名称脱水	high		乙炔为适用气体属性，割嘴为核心配件名。	补齐适配割炬型号、孔径和规格号。
WELD-000040	电焊钳	额定电流：500A	把	焊接切割	焊割工具	电焊钳	脱水保留	high		电焊钳为稳定焊割工具名称。	补齐钳体材质、适配焊钳线规格和绝缘等级。
WELD-000041	电焊钳	额定电流：800A	把	焊接切割	焊割工具	电焊钳	脱水保留	high		电焊钳为稳定焊割工具名称。	补齐钳体材质、适配焊钳线规格和绝缘等级。
WELD-000054	割枪	型号：100型；长度：长款	把	焊接切割	焊割工具	割炬	三级名称修正	high		割枪按割炬归并，型号和长度留规格。	补齐适用气体和接口。
WELD-000060	不锈钢割枪	品牌：华凌；型号：100#；特征：加长型；材质：不锈钢	把	焊接切割	焊割工具	割炬	三级名称脱水	high		不锈钢、品牌、型号和加长型均为规格属性；割枪按割炬归并。	补齐适用气体、接口和长度。
WELD-000065	割嘴	型号：G01-100；规格：2号	只	焊接切割	焊割工具	割嘴	脱水保留	high		割嘴为稳定配件名称，型号和规格留规格。	补齐适配割炬型号和孔径。
FAST-000019	螺母	规格：M20	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
FAST-000021	螺母	规格：M16	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
FAST-000031	螺母	规格：M10	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
FAST-000041	螺母	规格：M48	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
FAST-000050	螺母	规格：M24；类型：防松	个	紧固件与连接件	螺母	防松螺母	三级名称修正	high		防松是稳定功能型螺母，应进入三级名称。	补齐材质、强度等级和防松结构。
FAST-000056	螺母	规格：M27	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
FAST-000065	螺母	规格：M30	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
FAST-000076	螺母	材质：304不锈钢；规格：M6	只	紧固件与连接件	螺母	螺母	脱水保留	high		不锈钢为材质属性，三级保留螺母。	补齐强度等级和执行标准。
FAST-000079	螺母	规格：M20；材质：不锈钢；类型：防松螺母	只	紧固件与连接件	螺母	防松螺母	三级名称修正	high		防松是稳定功能型螺母，不锈钢和规格下压。	补齐强度等级、防松结构和执行标准。
FAST-000081	螺母	强度等级：12.9；规格：M30	只	紧固件与连接件	螺母	螺母	脱水保留	high	强度描述：高强度	强度等级不是三级名称，保留螺母。	补齐材质和执行标准。
METAL-000154	螺母	材质：不锈钢；规格：M5	只	紧固件与连接件	螺母	螺母	脱水保留	high		不锈钢为材质属性，三级保留螺母。	补齐强度等级和执行标准。
SPARE-000040	螺母	规格：M4	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
SPARE-000041	螺母	规格：M5	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
SPARE-000049	螺母	规格：14	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，14为规格但需明确公制口径。	确认规格14是否为M14，并补齐材质和强度等级。
SPARE-000056	螺母	规格：16	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，16为规格但需明确公制口径。	确认规格16是否为M16，并补齐材质和强度等级。
SPARE-000066	螺母	规格：M30	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
SPARE-000069	螺母	规格：M27	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，规格留规格。	补齐材质和强度等级。
SPARE-000080	螺母	规格：22	个	紧固件与连接件	螺母	螺母	脱水保留	high		螺母为稳定紧固件名称，22为规格但需明确公制口径。	确认规格22是否为M22，并补齐材质和强度等级。
CHEM-000122	橡胶平板输送带	材质：橡胶；宽度：1m；厚度：10mm	件	设备备件	传动件	平板输送带	三级名称脱水	high		橡胶、宽度和厚度下压，平板输送带为核心形态。	补齐长度、层数、拉力等级和接口形式。
MAT-000181	万向脚轮	类型：万向轮	只	设备备件	传动件	万向脚轮	脱水保留	high		万向脚轮为稳定传动/移动配件名称。	补齐轮径、承载、材质和安装方式。
MAT-000201	万向脚轮	类型：万向脚轮	只	设备备件	传动件	万向脚轮	脱水保留	high		万向脚轮为稳定传动/移动配件名称。	补齐轮径、承载、材质和安装方式。
MAT-000210	万向脚轮	类型：万向轮；配置：带刹车	只	设备备件	传动件	万向脚轮	脱水保留	high	配置：带刹车	带刹车为配置属性，三级保留万向脚轮。	补齐轮径、承载、材质和安装方式。
SPARE-000037	转向轮	规格：3寸；特征：带刹车	个	设备备件	传动件	万向脚轮	三级名称修正	high	配置：带刹车	转向轮按万向脚轮同物异名归并，尺寸和刹车配置留规格。	补齐承载、材质和安装方式。
SPARE-000062	定向轮	规格：4寸；类型：定向轮	个	设备备件	传动件	定向脚轮	三级名称修正	high		定向轮按定向脚轮归一，4寸留规格。	补齐承载、材质和安装方式。
SPARE-000063	定向轮	规格：4寸；特征：带刹车	个	设备备件	传动件	定向脚轮	三级名称修正	high	配置：带刹车	定向轮按定向脚轮归一，刹车为配置属性。	补齐承载、材质和安装方式。
SPARE-000085	传动皮带	型号：BLI1753	条	设备备件	传动件	传动皮带	脱水保留	high		传动皮带为稳定传动件名称，型号留规格。	补齐带型、宽度、长度和材质。
SPARE-000094	传动皮带	型号：XPL2800	个	设备备件	传动件	传动皮带	脱水保留	high		传动皮带为稳定传动件名称，型号留规格。	补齐带型、宽度、长度和材质。
SPARE-000095	传动皮带	型号：XPL2650	个	设备备件	传动件	传动皮带	脱水保留	high		传动皮带为稳定传动件名称，型号留规格。	补齐带型、宽度、长度和材质。
SPARE-000102	轴承	品牌：TIMKEN；型号：J90354；进口：是	个	设备备件	传动件	轴承	脱水保留	high		轴承为稳定传动件名称，品牌和型号留规格。	补齐轴承类型、内外径和宽度。
SPARE-000108	传动皮带	型号：1041	支	设备备件	传动件	传动皮带	脱水保留	high		传动皮带为稳定传动件名称，型号留规格。	补齐带型、宽度、长度和材质。
SPARE-000116	轴承	品牌：SKF；型号：2315；进口：是	个	设备备件	传动件	轴承	脱水保留	high		轴承为稳定传动件名称，品牌和型号留规格。	补齐轴承类型、内外径和宽度。
SPARE-000125	搅拌机叶轮	材质：不锈钢；适配型号：QJB-960S	只	设备备件	传动件	叶轮	三级名称脱水	high	适配设备：搅拌机	不锈钢和适配设备型号下压，叶轮为核心配件形态。	补齐直径、叶片数、安装孔和适配设备型号。
SPARE-000130	叶轮	适配型号：QJB-4/6；部件：叶轮	个	设备备件	传动件	叶轮	脱水保留	high		叶轮为稳定传动/流体配件名称，适配型号留规格。	补齐直径、叶片数和安装孔。
SPARE-000131	叶轮	适配型号：QJB-2/8；部件：叶轮	个	设备备件	传动件	叶轮	脱水保留	high		叶轮为稳定传动/流体配件名称，适配型号留规格。	补齐直径、叶片数和安装孔。
SPARE-000132	叶轮	适配型号：QJB-5/8；部件：叶轮	个	设备备件	传动件	叶轮	脱水保留	high		叶轮为稳定传动/流体配件名称，适配型号留规格。	补齐直径、叶片数和安装孔。
TOOL-000340	劳动车轮胎套件	适配对象：劳动车；套件组成：车轮+实心车胎	套	设备备件	传动件	车轮胎套件	三级名称脱水	high	适配对象：劳动车	劳动车为适配对象，套件组成留规格；三级保留车轮胎套件。	补齐轮径、轴孔、胎面材质和套件组成。
ADMIN-000007	重油污清洗剂	品牌：宝雅；用途：重油污	KG	化工胶粘涂料	清洗脱漆剂	油污清洗剂	三级名称脱水	high	污染类型：重油污	重油污为清洗对象强度，三级按油污清洗剂归并。	补齐包装规格、主要成分和适用表面。
ADMIN-000010	重油污清洗剂	用途：去重油污	公斤	化工胶粘涂料	清洗脱漆剂	油污清洗剂	三级名称脱水	high	污染类型：重油污	重油污为清洗对象强度，三级按油污清洗剂归并。	补齐包装规格、主要成分和适用表面。
ADMIN-000050	除污剂	用途：重油污；包装：30KG	桶	化工胶粘涂料	清洗脱漆剂	油污清洗剂	三级名称修正	high	污染类型：重油污	除污剂过泛，结合用途修正为油污清洗剂。	补齐主要成分、适用表面和是否浓缩。
CHEM-000004	除胶剂	品牌：得力；容量：500ML	支	化工胶粘涂料	清洗脱漆剂	除胶剂	脱水保留	high		除胶剂为稳定化工清洗品名称，品牌和容量留规格。	补齐主要成分、适用材质和包装形式。
CHEM-000012	松香水	类型：稀释剂/清洗剂	桶	化工胶粘涂料	清洗脱漆剂	松香水	脱水保留	high		松香水为稳定溶剂商品名。	补齐包装规格、执行标准和用途限制。
CHEM-000016	重油污清洗剂	用途：重油污清洗	KG	化工胶粘涂料	清洗脱漆剂	油污清洗剂	三级名称脱水	high	污染类型：重油污	重油污为清洗对象强度，三级按油污清洗剂归并。	补齐包装规格、主要成分和适用表面。
CHEM-000019	脱漆剂	类型：高效脱漆剂	瓶	化工胶粘涂料	清洗脱漆剂	脱漆剂	脱水保留	high	性能描述：高效	脱漆剂为稳定商品名，高效为性能描述。	补齐包装规格、适用漆种和主要成分。
CHEM-000020	电力清洗剂	用途：电力设备清洗	KG	化工胶粘涂料	清洗脱漆剂	电气清洗剂	三级名称修正	medium	适用对象：电力设备	电力是应用对象，按更通用的电气清洗剂归并。	确认是否为带电设备专用清洗剂，并补齐包装和绝缘/挥发要求。
CHEM-000062	油污清洗剂	功能：去油污	瓶	化工胶粘涂料	清洗脱漆剂	油污清洗剂	脱水保留	high		油污清洗剂为稳定功能型清洗品名称。	补齐包装规格、主要成分和适用表面。
CHEM-000071	电子清洗剂	用途：电子元件清洗	支	化工胶粘涂料	清洗脱漆剂	电子清洗剂	脱水保留	high		电子清洗剂为稳定商品名，用途细节留规格。	补齐包装规格、挥发性、残留要求和适用元件。
CHEM-000103	稀释剂	品牌：立邦；包装：12KG	桶	化工胶粘涂料	清洗脱漆剂	稀释剂	脱水保留	high		稀释剂为稳定商品名，品牌和包装留规格。	补齐适用涂料体系和主要成分。
CHEM-000109	松香水	包装：12KG；类型：松香水	桶	化工胶粘涂料	清洗脱漆剂	松香水	脱水保留	high		松香水为稳定溶剂商品名，包装留规格。	补齐执行标准和用途限制。
CHEM-000116	稀释剂	包装：12KG	桶	化工胶粘涂料	清洗脱漆剂	稀释剂	脱水保留	high		稀释剂为稳定商品名，包装留规格。	补齐适用涂料体系和主要成分。
CHEM-000150	脱漆剂	类型：脱漆剂	瓶	化工胶粘涂料	清洗脱漆剂	脱漆剂	脱水保留	high		脱漆剂为稳定商品名。	补齐包装规格、适用漆种和主要成分。
CHEM-000154	除胶剂	类型：除胶剂	瓶	化工胶粘涂料	清洗脱漆剂	除胶剂	脱水保留	high		除胶剂为稳定商品名。	补齐包装规格、适用材质和主要成分。
CHEM-000155	泡沫清洗剂	类型：泡沫清洗剂	瓶	化工胶粘涂料	清洗脱漆剂	泡沫清洗剂	脱水保留	high		泡沫清洗剂为稳定商品名。	补齐包装规格、适用表面和主要成分。
MAT-000152	丙酮	包装：10kg	桶	化工胶粘涂料	清洗脱漆剂	丙酮	脱水保留	high		丙酮为稳定化学品名称，包装留规格。	补齐纯度、危险品信息和执行标准。
SPARE-000047	立式排污泵	功率：2.2kW；安装：立式；类型：排污泵	台	施工机具设备	泵类设备	排污泵	三级名称脱水	high		立式为安装方式，功率留规格；三级按排污泵。	补齐流量、扬程、口径和电压。
SPARE-000054	深井潜水泵	功率：1.1kW；类型：深井潜水泵	台	施工机具设备	泵类设备	深井潜水泵	脱水保留	high		深井潜水泵为稳定泵型，功率留规格。	补齐流量、扬程、口径和电压。
SPARE-000055	污水泵	功率：1.5kW；类型：污水泵	台	施工机具设备	泵类设备	污水泵	脱水保留	high		污水泵为稳定泵型，功率留规格。	补齐流量、扬程、口径和电压。
SPARE-000058	潜水泵	电压：380V；功率：2.2kW	台	施工机具设备	泵类设备	潜水泵	脱水保留	high		潜水泵为稳定泵型，电压和功率留规格。	补齐流量、扬程和口径。
SPARE-000064	污水泵	功率：1.5kW；口径：2寸	台	施工机具设备	泵类设备	污水泵	脱水保留	high		污水泵为稳定泵型，功率和口径留规格。	补齐流量、扬程和电压。
SPARE-000086	不锈钢增压泵	功率：3kW；材质：不锈钢；类型：增压泵	台	施工机具设备	泵类设备	增压泵	三级名称脱水	high		不锈钢为材质属性，三级保留增压泵。	补齐流量、扬程、口径和电压。
SPARE-000099	自动自吸泵	功率：1.5kW；功能：自动；类型：自吸泵	套	施工机具设备	泵类设备	自吸泵	三级名称脱水	high	控制方式：自动	自动为控制功能，三级保留自吸泵。	补齐流量、扬程、口径和电压。
SPARE-000104	管道增压泵	电压：380V；功率：3kW；类型：管道增压泵	个	施工机具设备	泵类设备	增压泵	三级名称脱水	high	安装/适用：管道	管道为安装或适用场景，三级按增压泵归并。	补齐流量、扬程、口径和连接方式。
SPARE-000105	管道增压泵	电压：380V；功率：1.5kW；类型：管道增压泵	个	施工机具设备	泵类设备	增压泵	三级名称脱水	high	安装/适用：管道	管道为安装或适用场景，三级按增压泵归并。	补齐流量、扬程、口径和连接方式。
SPARE-000106	变频自吸泵	功率：1.5kW；控制：全自动变频；类型：自吸泵	个	施工机具设备	泵类设备	自吸泵	三级名称脱水	high	控制方式：全自动变频	变频和全自动为控制属性，三级保留自吸泵。	补齐流量、扬程、口径和电压。
