item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
ELEC-000009	电箱	型号/规格：P230	个	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000035	电箱	规格：250A	个	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000129	双开门电箱	定制：是；结构：双开门；适配功率：11kW	个	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000153	配电箱壳体	材质：不锈钢；安装环境：室外；尺寸：500*600*300	只	电气电料	电气箱柜	配电箱壳体	三级名称脱水	high	材质/环境/尺寸按规格字段维护	壳体是半成品/配件，不与成套配电箱混并。	补尺寸、材质、防护等级。
ELEC-000172	户外电箱	定制：是；材质：不锈钢；安装环境：户外；适配功率：7.5KW	台	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000175	不锈钢户外箱	材质：不锈钢；适用环境：户外；尺寸：500*600*200	个	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000196	定制电箱	定制：是；尺寸：700*300*220	只	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000197	不锈钢户外箱	材质：不锈钢；环境：户外；尺寸：400*400*250	只	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
ELEC-000198	不锈钢内外门电箱	材质：不锈钢；结构：内外门；尺寸：350*250*200	只	电气电料	电气箱柜	配电箱	三级名称修正	high	户外/不锈钢/双开门/定制按规格字段维护	电箱、户外电箱、不锈钢户外箱统一为配电箱，结构材质下沉规格。	补尺寸、材质、防护等级、回路/功率。
MAT-000071	双门控制箱	定制：是；结构：双门	套	电气电料	电气箱柜	控制箱	三级名称脱水	high	结构/定制按规格字段维护	控制箱与普通配电箱用途不同，单独作为三级名称。	补尺寸、材质、防护等级、回路配置。
METAL-000126	不锈钢内外门电柜	材质：不锈钢；结构：内外门；尺寸：1000*650*450	只	电气电料	电气箱柜	电柜	三级名称脱水	high	材质/门型/尺寸按规格字段维护	电柜尺寸和结构不同于小型电箱，单独命名。	补尺寸、材质、防护等级和安装环境。
SPARE-000091	滤芯	型号：06/08-25	个	设备备件	密封过滤件	滤芯	脱水保留	high	适配设备/进口/尺寸按规格字段维护	鼓风机滤芯仍归滤芯，适配设备下沉规格。	补型号、尺寸、过滤精度、适配设备。
SPARE-000092	油封	品牌：SKF；型号：37327；进口：是	个	设备备件	密封过滤件	油封	脱水保留	high		油封是密封件标准品，型号和品牌决定SKU。	补型号、材质、尺寸。
SPARE-000101	机械密封	型号：6205	个	设备备件	密封过滤件	机械密封	脱水保留	high		机械密封是独立密封件类别，型号决定SKU。	补型号、材质、轴径和适配设备。
SPARE-000107	机械密封	规格：50	套	设备备件	密封过滤件	机械密封	脱水保留	high		机械密封是独立密封件类别，型号决定SKU。	补型号、材质、轴径和适配设备。
SPARE-000111	螺杆泵水封	品牌：耐驰；原装：是；适用设备：螺杆泵	个	设备备件	密封过滤件	水封	三级名称修正	high	适用设备按规格字段维护	螺杆泵水封归入水封，适配设备做规格。	补型号、材质、适配设备。
SPARE-000115	鼓风机滤芯	规格：2寸；适用设备：鼓风机	个	设备备件	密封过滤件	滤芯	三级名称脱水	high	适配设备/进口/尺寸按规格字段维护	鼓风机滤芯仍归滤芯，适配设备下沉规格。	补型号、尺寸、过滤精度、适配设备。
SPARE-000120	O型圈套装	品牌：派克；套装：ABC	盒	设备备件	密封过滤件	O型圈套装	脱水保留	high		O型圈和套装需区分，规格/套装配置决定SKU。	补材质、规格、硬度和套装明细。
SPARE-000124	滤芯	进口：是；尺寸：Φ160*505	只	设备备件	密封过滤件	滤芯	脱水保留	high	适配设备/进口/尺寸按规格字段维护	鼓风机滤芯仍归滤芯，适配设备下沉规格。	补型号、尺寸、过滤精度、适配设备。
SPARE-000126	O型圈	规格：63*5	只	设备备件	密封过滤件	O型圈	脱水保留	high		O型圈和套装需区分，规格/套装配置决定SKU。	补材质、规格、硬度和套装明细。
SPARE-000134	机械密封	材质：合金钢；型号：109-35	套	设备备件	密封过滤件	机械密封	脱水保留	high		机械密封是独立密封件类别，型号决定SKU。	补型号、材质、轴径和适配设备。
SPARE-000138	水封	型号：VS-75	只	设备备件	密封过滤件	水封	脱水保留	high	适用设备按规格字段维护	螺杆泵水封归入水封，适配设备做规格。	补型号、材质、适配设备。
SAFE-000132	铝合金梯	材质：铝合金；特征：加厚；高度：4m	部	工具量具	登高工具（候选新增）	铝合金梯	三级名称修正	high	定制/加厚/长度按规格字段维护	铝合金梯/梯子统一为铝合金梯，长度和型式下沉规格。	补长度、型式、承重、材质。
TOOL-000124	伸缩铝梯	长度：12米；材质：铝；特征：加厚伸缩	台	工具量具	登高工具（候选新增）	伸缩梯	三级名称修正	high	材质/长度/厚度按规格字段维护	伸缩铝梯归入伸缩梯，材质作为规格。	补展开高度、收纳高度、材质、承重。
TOOL-000127	伸缩梯	定制：是；长度：8米；厚度：5.2mm	台	工具量具	登高工具（候选新增）	伸缩梯	脱水保留	high	材质/长度/厚度按规格字段维护	伸缩铝梯归入伸缩梯，材质作为规格。	补展开高度、收纳高度、材质、承重。
TOOL-000153	铝合金梯子	长度：4米；型式：B型；材质：铝合金	个	工具量具	登高工具（候选新增）	铝合金梯	三级名称修正	high	定制/加厚/长度按规格字段维护	铝合金梯/梯子统一为铝合金梯，长度和型式下沉规格。	补长度、型式、承重、材质。
TOOL-000156	定制铝合金梯子	定制：是；长度：4米；规格：3.5；材质：铝合金；特征：加厚	个	工具量具	登高工具（候选新增）	铝合金梯	三级名称修正	high	定制/加厚/长度按规格字段维护	铝合金梯/梯子统一为铝合金梯，长度和型式下沉规格。	补长度、型式、承重、材质。
TOOL-000172	铝合金梯子	定制：是；长度：4米；规格：5.2；材质：铝合金；特征：加厚	个	工具量具	登高工具（候选新增）	铝合金梯	三级名称修正	high	定制/加厚/长度按规格字段维护	铝合金梯/梯子统一为铝合金梯，长度和型式下沉规格。	补长度、型式、承重、材质。
TOOL-000191	铝合金梯子	长度：2.5米；材质：铝合金；特征：加厚	台	工具量具	登高工具（候选新增）	铝合金梯	三级名称修正	high	定制/加厚/长度按规格字段维护	铝合金梯/梯子统一为铝合金梯，长度和型式下沉规格。	补长度、型式、承重、材质。
TOOL-000194	铝合金梯子	定制：是；长度：4米；材质：铝合金；特征：加厚	个	工具量具	登高工具（候选新增）	铝合金梯	三级名称修正	high	定制/加厚/长度按规格字段维护	铝合金梯/梯子统一为铝合金梯，长度和型式下沉规格。	补长度、型式、承重、材质。
TOOL-000215	一体梯凳	承重：600kg；结构：一体	个	工具量具	登高工具（候选新增）	梯凳	三级名称修正	high	结构：一体	一体梯凳按梯凳治理，结构和承重下沉规格。	补阶数、高度、承重和材质。
TOOL-000323	竹梯	材质：竹；长度：6米	部	工具量具	登高工具（候选新增）	竹梯	脱水保留	high		竹梯材质和使用场景明确，单独保留。	补长度、承重、节数。
ELEC-000002	热缩管	规格：3cm	米	电气电料	电缆附件	热缩管	脱水保留	high		热缩管以规格直径区分SKU。	补收缩倍率、颜色、直径。
ELEC-000003	热缩管	规格：2cm	米	电气电料	电缆附件	热缩管	脱水保留	high		热缩管以规格直径区分SKU。	补收缩倍率、颜色、直径。
ELEC-000004	热缩管	规格：1.5cm	米	电气电料	电缆附件	热缩管	脱水保留	high		热缩管以规格直径区分SKU。	补收缩倍率、颜色、直径。
ELEC-000052	电缆防水接头	规格：M50	个	电气电料	电缆附件	电缆防水接头	脱水保留	high	材质/螺纹按规格字段维护	金属是材质属性，三级统一电缆防水接头。	补螺纹、适用线径、材质、防护等级。
ELEC-000053	电缆防水接头	规格：M40	个	电气电料	电缆附件	电缆防水接头	脱水保留	high	材质/螺纹按规格字段维护	金属是材质属性，三级统一电缆防水接头。	补螺纹、适用线径、材质、防护等级。
ELEC-000054	电缆防水接头	规格：M32	个	电气电料	电缆附件	电缆防水接头	脱水保留	high	材质/螺纹按规格字段维护	金属是材质属性，三级统一电缆防水接头。	补螺纹、适用线径、材质、防护等级。
ELEC-000058	热缩管	规格：30	米	电气电料	电缆附件	热缩管	脱水保留	high		热缩管以规格直径区分SKU。	补收缩倍率、颜色、直径。
ELEC-000190	水下连接器	环境：水下；结构：四电二光	套	电气电料	电缆附件	水下连接器	脱水保留	high		水下连接器是专用电缆连接件，结构配置决定SKU。	补芯数、光电配置、防水等级、接口。
ELEC-000191	水下连接器堵头	适配：水下连接器；类型：堵头	套	电气电料	电缆附件	水下连接器堵头	脱水保留	high		堵头是水下连接器配件，不与连接器本体混并。	补适配连接器型号和密封等级。
ELEC-000195	金属电缆防水接头	材质：金属；螺纹：M50*1.5；特性：防水	只	电气电料	电缆附件	电缆防水接头	三级名称脱水	high	材质/螺纹按规格字段维护	金属是材质属性，三级统一电缆防水接头。	补螺纹、适用线径、材质、防护等级。
FAST-000017	螺杆	规格：M20*70	套	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
FAST-000018	螺杆	规格：M20*50	套	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
FAST-000020	螺杆	规格：M16*60	个	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
FAST-000029	螺杆	规格：M10*50	个	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
FAST-000040	螺杆	规格：M48*120	支	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
FAST-000071	螺杆	规格：14*700；类型：通丝	只	紧固件与连接件	螺杆/丝杆	全螺纹丝杆	三级名称修正	high	强度/长度/规格按规格字段维护	全牙/通丝/全螺纹统一为全螺纹丝杆。	补直径、长度、强度等级、材质和表面处理。
FAST-000080	螺杆	强度等级：12.9；规格：M30*1m；螺纹形式：全牙	根	紧固件与连接件	螺杆/丝杆	全螺纹丝杆	三级名称修正	high	强度/长度/规格按规格字段维护	全牙/通丝/全螺纹统一为全螺纹丝杆。	补直径、长度、强度等级、材质和表面处理。
FAST-000099	全螺纹丝杆	强度等级：10.9；规格：M12*1m；螺纹形式：全牙	根	紧固件与连接件	螺杆/丝杆	全螺纹丝杆	脱水保留	high	强度/长度/规格按规格字段维护	全牙/通丝/全螺纹统一为全螺纹丝杆。	补直径、长度、强度等级、材质和表面处理。
FAST-000118	螺杆	强度等级：8.8；规格：M10*30	套	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
SPARE-000057	螺杆	规格：14*200；类型：长螺杆	套	紧固件与连接件	螺杆/丝杆	螺杆	脱水保留	high		普通螺杆按规格长度和强度区分SKU。	补直径、长度、强度等级、材质。
SAFE-000009	碘伏	容量：500ml	瓶	劳保防护	急救用品	碘伏	脱水保留	high		急救用品按核心品名治理。	补容量、规格或包装数量。
SAFE-000010	止血贴	类型：创可贴/止血贴	张	劳保防护	急救用品	创可贴	三级名称修正	high		止血贴是创可贴/急救贴俗称，统一为创可贴。	补规格、包装数量和灭菌信息。
SAFE-000011	医用绷带	类型：绷带	卷	劳保防护	急救用品	医用绷带	脱水保留	high		急救用品按医用耗材名治理。	补宽度、长度、包装数量。
SAFE-000014	医用胶带	类型：医用胶带	卷	劳保防护	急救用品	医用胶带	脱水保留	high		急救用品按医用耗材名治理。	补宽度、长度、包装数量。
SAFE-000032	电子血压计	品牌：鱼跃；类型：电子血压计	台	劳保防护	急救用品	电子血压计	脱水保留	high		急救用品按核心品名治理。	补容量、规格或包装数量。
SAFE-000046	纱布	包装：大包	包	劳保防护	急救用品	纱布	脱水保留	high		急救用品按核心品名治理。	补容量、规格或包装数量。
SAFE-000078	创可贴	品类：创可贴	个	劳保防护	急救用品	创可贴	脱水保留	high		急救用品按核心品名治理。	补容量、规格或包装数量。
SAFE-000104	创可贴	类型：创可贴	盒	劳保防护	急救用品	创可贴	脱水保留	high		急救用品按核心品名治理。	补容量、规格或包装数量。
SAFE-000127	红花油	类型：红花油	瓶	劳保防护	急救用品	红花油	脱水保留	high		急救用品按核心品名治理。	补容量、规格或包装数量。
MAT-000023	旋转吊环	载荷：8吨；类型：旋转	个	吊装索具	吊钩/吊具	旋转吊环	脱水保留	high		吊具按核心吊具名治理。	补额定载荷、规格、适配对象。
MAT-000030	吊钩保险卡	载荷：16吨；特征：加厚	个	吊装索具	吊钩/吊具	吊钩保险扣	三级名称修正	high	载荷/适配按规格字段维护	保险卡/保险扣统一为吊钩保险扣。	补适配吊钩规格和额定载荷。
MAT-000072	鸭嘴吊具	额定载荷：20T；类型：鸭嘴吊具	个	吊装索具	吊钩/吊具	鸭嘴吊具	脱水保留	high		鸭嘴吊具是专用吊具，载荷决定SKU。	补额定载荷、开口范围。
MAT-000108	鸭嘴吊具	额定载荷：20T；型式：鸭嘴；功能：万能	个	吊装索具	吊钩/吊具	鸭嘴吊具	脱水保留	high		鸭嘴吊具是专用吊具，载荷决定SKU。	补额定载荷、开口范围。
MAT-000207	吊钩保险扣	适配：行车吊钩；额定载荷：20T；部件：保险扣	个	吊装索具	吊钩/吊具	吊钩保险扣	脱水保留	high	载荷/适配按规格字段维护	保险卡/保险扣统一为吊钩保险扣。	补适配吊钩规格和额定载荷。
MAT-000208	吊钩保险扣	适配：行车吊钩；额定载荷：16T；部件：保险扣	个	吊装索具	吊钩/吊具	吊钩保险扣	脱水保留	high	载荷/适配按规格字段维护	保险卡/保险扣统一为吊钩保险扣。	补适配吊钩规格和额定载荷。
MAT-000249	起重滑轮钩	品牌：沪工；额定载荷：1T	只	吊装索具	吊钩/吊具	起重滑轮钩	脱水保留	high		吊具按核心吊具名治理。	补额定载荷、规格、适配对象。
METAL-000076	钢板起重钳	额定载荷：2T	个	吊装索具	吊钩/吊具	钢板起重钳	脱水保留	high		吊具按核心吊具名治理。	补额定载荷、规格、适配对象。
METAL-000077	钢板起重钳	额定载荷：3.2T	个	吊装索具	吊钩/吊具	钢板起重钳	脱水保留	high		吊具按核心吊具名治理。	补额定载荷、规格、适配对象。
MAT-000171	百叶轮	类型：百叶轮	片	工具耗材	切磨耗材	百叶轮	脱水保留	high	规格按字段维护	百叶砂轮片归入百叶轮。	补直径、粒度、孔径。
METAL-000107	钢丝轮	用途：打磨；类型：钢丝轮	只	工具耗材	切磨耗材	钢丝轮	脱水保留	high		切磨耗材按耗材形态命名。	补直径、粒度、材质和用途。
TOOL-000032	切割片	规格：100	块	工具耗材	切磨耗材	切割片	脱水保留	high		切割片按直径和用途区分SKU。	补直径、厚度、孔径和适用材料。
TOOL-000033	磨光片	规格：100	块	工具耗材	切磨耗材	磨光片	脱水保留	high		切磨耗材按耗材形态命名。	补直径、粒度、材质和用途。
TOOL-000037	百叶砂轮片	规格：4寸	块	工具耗材	切磨耗材	百叶轮	三级名称修正	high	规格按字段维护	百叶砂轮片归入百叶轮。	补直径、粒度、孔径。
TOOL-000045	切割片	品牌：金立克	片	工具耗材	切磨耗材	切割片	脱水保留	high		切割片按直径和用途区分SKU。	补直径、厚度、孔径和适用材料。
TOOL-000061	金刚磨片	类型：金刚磨片	个	工具耗材	切磨耗材	金刚磨片	脱水保留	high		切磨耗材按耗材形态命名。	补直径、粒度、材质和用途。
TOOL-000083	马路切割片	规格：400；用途：马路切割	块	工具耗材	切磨耗材	切割片	脱水保留	high		切割片按直径和用途区分SKU。	补直径、厚度、孔径和适用材料。
WELD-000050	切割片	直径：Φ355	片	工具耗材	切磨耗材	切割片	脱水保留	high		切割片按直径和用途区分SKU。	补直径、厚度、孔径和适用材料。
ELEC-000043	防水网线接头	功能：防水；用途：网线连接	个	弱电安防	网络通信	网线防水接头	三级名称修正	high	防水/环境按规格字段维护	网线防水接头/连接器/对接头按防水与否归一。	补接口类型、防水等级、适用线径。
ELEC-000076	网线防水对接头	特征：防水；用途：网络对接	个	弱电安防	网络通信	网线防水接头	三级名称修正	high	防水/环境按规格字段维护	网线防水接头/连接器/对接头按防水与否归一。	补接口类型、防水等级、适用线径。
ELEC-000086	路由器	品牌：华为；速率：1000M	套	弱电安防	网络通信	路由器	脱水保留	high		网络通信物料按核心设备/连接件命名。	补型号、端口、速率或长度。
ELEC-000108	RJ45水晶头	类型：RJ45水晶头	个	弱电安防	网络通信	RJ45水晶头	脱水保留	high		网络通信物料按核心设备/连接件命名。	补型号、端口、速率或长度。
MAT-000164	百兆交换机	品牌：海康威视；端口：5口；速率：百兆	台	弱电安防	网络通信	交换机	三级名称修正	high	速率/端口/光电配置按规格字段维护	百兆/光纤是交换机配置，三级统一交换机。	补端口数、速率、光口电口配置。
MAT-000200	成品网线	长度：30米；配置：两端插头	根	弱电安防	网络通信	成品网线	脱水保留	high		网络通信物料按核心设备/连接件命名。	补型号、端口、速率或长度。
MAT-000205	光纤交换机	端口：二光四电	台	弱电安防	网络通信	交换机	三级名称修正	high	速率/端口/光电配置按规格字段维护	百兆/光纤是交换机配置，三级统一交换机。	补端口数、速率、光口电口配置。
PIPE-000418	网线对接头	类型：网线对接头	只	弱电安防	网络通信	网线对接头	三级名称修正	high	防水/环境按规格字段维护	网线防水接头/连接器/对接头按防水与否归一。	补接口类型、防水等级、适用线径。
PIPE-000420	防水网线连接器	适用环境：户外；特性：防水；类型：网线接头连接器	套	弱电安防	网络通信	网线防水接头	三级名称修正	high	防水/环境按规格字段维护	网线防水接头/连接器/对接头按防水与否归一。	补接口类型、防水等级、适用线径。
CONST-000021	山型卡	类型：山型卡	只	紧固件与连接件	扣件/连接件	山型卡	脱水保留	high		连接件按核心连接件名治理。	补规格、材质、适配对象。
CONST-000035	万向扣件	类型：万向扣件	只	紧固件与连接件	扣件/连接件	万向扣件	脱水保留	high		脚手架扣件按扣件型式命名。	补规格、重量、材质和标准。
CONST-000036	十字扣件	类型：十字扣件	只	紧固件与连接件	扣件/连接件	十字扣件	脱水保留	high		脚手架扣件按扣件型式命名。	补规格、重量、材质和标准。
CONST-000037	直接扣件	类型：直接扣件	只	紧固件与连接件	扣件/连接件	直接扣件	脱水保留	high		脚手架扣件按扣件型式命名。	补规格、重量、材质和标准。
MAT-000020	热水器挂钩	用途：热水器	个	紧固件与连接件	扣件/连接件	热水器挂钩	脱水保留	high		挂钩按形态/用途命名。	补尺寸、承重、材质。
MAT-000049	止水蝴蝶扣	规格：16*600	套	紧固件与连接件	扣件/连接件	止水蝴蝶扣	脱水保留	high		连接件按核心连接件名治理。	补规格、材质、适配对象。
MAT-000111	S型挂钩	规格：大号；形状：S型；承重：20kg	支	紧固件与连接件	扣件/连接件	S型挂钩	脱水保留	high		挂钩按形态/用途命名。	补尺寸、承重、材质。
METAL-000085	角码	材质：不锈钢；形状：L型	个	紧固件与连接件	扣件/连接件	角码	脱水保留	high		连接件按核心连接件名治理。	补规格、材质、适配对象。
METAL-000087	钢筋接驳器	适配钢筋直径：22	个	紧固件与连接件	扣件/连接件	钢筋接驳器	脱水保留	high		连接件按核心连接件名治理。	补规格、材质、适配对象。
SAFE-000024	高帮劳保鞋	特征：进口、高帮	双	劳保防护	足部防护	劳保鞋	三级名称脱水	high	帮高/进口按规格字段维护	高帮是鞋型属性，三级统一劳保鞋。	补尺码、防砸防刺穿等级、帮高。
SAFE-000049	高筒雨鞋	品牌：回力；筒高：高筒	双	劳保防护	足部防护	雨鞋	三级名称脱水	high	品牌/筒高/厚底/尺码按规格字段维护	高筒、品牌、尺码是雨鞋规格属性。	补尺码、筒高、防滑等级、材质。
SAFE-000050	雨鞋	品牌：回力；特征：厚底	双	劳保防护	足部防护	雨鞋	脱水保留	high	品牌/筒高/厚底/尺码按规格字段维护	高筒、品牌、尺码是雨鞋规格属性。	补尺码、筒高、防滑等级、材质。
SAFE-000052	鞋垫	类型：鞋垫	双	劳保防护	足部防护	鞋垫	脱水保留	high		足部防护按核心品名治理。	补尺码、材质、适配鞋型。
SAFE-000067	雨鞋	品牌：回力；类型：雨鞋	双	劳保防护	足部防护	雨鞋	脱水保留	high	品牌/筒高/厚底/尺码按规格字段维护	高筒、品牌、尺码是雨鞋规格属性。	补尺码、筒高、防滑等级、材质。
SAFE-000077	雨鞋	品牌：回力；特征：加厚	双	劳保防护	足部防护	雨鞋	脱水保留	high	品牌/筒高/厚底/尺码按规格字段维护	高筒、品牌、尺码是雨鞋规格属性。	补尺码、筒高、防滑等级、材质。
SAFE-000083	雨鞋	品牌：回力	双	劳保防护	足部防护	雨鞋	脱水保留	high	品牌/筒高/厚底/尺码按规格字段维护	高筒、品牌、尺码是雨鞋规格属性。	补尺码、筒高、防滑等级、材质。
SAFE-000128	雨鞋	品牌：回力；尺码：41码；配置：带衬里	双	劳保防护	足部防护	雨鞋	脱水保留	high	品牌/筒高/厚底/尺码按规格字段维护	高筒、品牌、尺码是雨鞋规格属性。	补尺码、筒高、防滑等级、材质。
SAFE-000035	灭火器	容量：4KG	支	安全消防	消防器材	灭火器	脱水保留	high		消防器材按核心器材名治理。	补容量、规格、材质或尺寸。
SAFE-000036	消防箱	类型：消防箱	个	安全消防	消防器材	消防箱	脱水保留	high		消防器材按核心器材名治理。	补容量、规格、材质或尺寸。
SAFE-000075	灭火器	规格：2kg	个	安全消防	消防器材	灭火器	脱水保留	high		消防器材按核心器材名治理。	补容量、规格、材质或尺寸。
SAFE-000076	灭火器箱	类型：灭火器箱	个	安全消防	消防器材	灭火器箱	脱水保留	high		灭火器箱与灭火器本体分开。	补容纳规格、材质、尺寸。
SAFE-000094	灭火器	灭火剂重量：2KG	瓶	安全消防	消防器材	灭火器	脱水保留	high		消防器材按核心器材名治理。	补容量、规格、材质或尺寸。
SAFE-000111	消防铲	类型：消防铲	把	安全消防	消防器材	消防铲	脱水保留	high		消防器材按核心器材名治理。	补容量、规格、材质或尺寸。
SAFE-000121	灭火器	灭火剂重量：2kg	只	安全消防	消防器材	灭火器	脱水保留	high		消防器材按核心器材名治理。	补容量、规格、材质或尺寸。
SAFE-000122	灭火器箱	用途：灭火器存放	个	安全消防	消防器材	灭火器箱	脱水保留	high		灭火器箱与灭火器本体分开。	补容纳规格、材质、尺寸。
SAFE-000027	雨衣	类型：一次性	套	劳保防护	雨具	雨衣	脱水保留	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
SAFE-000047	雨衣	特征：加厚	套	劳保防护	雨具	雨衣	脱水保留	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
SAFE-000057	一次性雨衣	类型：一次性；特征：加厚	件	劳保防护	雨具	雨衣	三级名称修正	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
SAFE-000058	雨衣套装	套装：是；特征：加厚	套	劳保防护	雨具	雨衣	三级名称修正	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
SAFE-000073	一次性雨衣	类型：一次性；特征：加厚	套	劳保防护	雨具	雨衣	三级名称修正	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
SAFE-000109	一次性雨衣	类型：一次性雨衣	套	劳保防护	雨具	雨衣	三级名称修正	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
SAFE-000112	一次性雨衣	特征：加厚；类型：一次性雨衣	套	劳保防护	雨具	雨衣	三级名称修正	high	一次性/套装/加厚按规格字段维护	一次性雨衣和雨衣套装统一为雨衣，类型/套装下沉规格。	补尺码、材质、厚度、套装配置。
