item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
CHEM-000058	润滑油	品牌：摩力克；型号：D321R	支	化工胶粘涂料	润滑防锈	润滑油	脱水保留	high	无	润滑油是稳定油品类别，品牌型号保留为规格。	补充容量、包装规格和适用设备。
CHEM-000059	防锈润滑剂	品牌/型号：WD-40；功能：除锈润滑	支	化工胶粘涂料	润滑防锈	防锈润滑剂	脱水保留	high	无	防锈润滑剂是稳定功能型化工品名称，除锈润滑为功能规格。	补充容量和包装规格。
CHEM-000060	润滑脂	俗称：黄油	桶	化工胶粘涂料	润滑防锈	润滑脂	脱水保留	high	无	润滑脂是稳定商品名，黄油作为俗称保留规格。	补充品牌、型号、稠度等级和包装重量。
CHEM-000061	防锈润滑剂	品牌/型号：WD-40；功能：除锈	支	化工胶粘涂料	润滑防锈	防锈润滑剂	脱水保留	high	无	原名称按防锈润滑剂治理，除锈为功能规格。	补充容量并确认是否需与纯除锈剂区分。
CHEM-000065	油雾器专用油	用途：油雾器	瓶	化工胶粘涂料	润滑防锈	气动油	三级名称修正	medium	无	油雾器用油更接近气动润滑油，设备用途不宜作为三级名。	确认油品牌号、粘度、容量和适用油雾器型号。
CHEM-000067	齿轮油	类型：齿轮油；包装：20L	桶	化工胶粘涂料	润滑防锈	齿轮油	脱水保留	high	无	齿轮油是稳定油品类别，包装为规格。	补充品牌和粘度等级。
CHEM-000081	机油	品牌：道达尔；牌号：46#；包装：20L	桶	化工胶粘涂料	润滑防锈	机油	脱水保留	high	无	机油是稳定油品类别，品牌牌号包装为规格。	确认粘度等级、适用设备和执行标准。
CHEM-000085	防锈润滑剂	型号：DM40；功能：防锈润滑	支	化工胶粘涂料	润滑防锈	防锈润滑剂	脱水保留	high	无	防锈润滑剂是稳定功能型化工品名称，型号和功能保留规格。	补充品牌、容量和包装规格。
CHEM-000090	清洗机专用油	用途：清洗机	个	化工胶粘涂料	润滑防锈	润滑油	复核	medium	无	清洗机专用油只有设备用途，油品类型不够明确，暂按润滑油承接。	采购前确认油品类别、粘度等级、容量和适用清洗机。
CHEM-000092	润滑脂	品牌：克虏伯；型号：NB52	公斤	化工胶粘涂料	润滑防锈	润滑脂	脱水保留	high	无	润滑脂是稳定商品名，品牌型号保留为规格。	补充稠度等级、包装规格和适用设备。
CHEM-000095	齿轮油	品牌：长城；包装：18L	桶	化工胶粘涂料	润滑防锈	齿轮油	脱水保留	high	无	齿轮油是稳定油品类别，品牌包装保留为规格。	补充粘度等级和型号。
CHEM-000134	除锈剂	品牌：WD40；容量：500mL	瓶	化工胶粘涂料	润滑防锈	除锈剂	脱水保留	high	无	除锈剂是稳定功能型化工品名称，品牌容量为规格。	确认是否与防锈润滑剂共用型号或需分开采购。
CHEM-000136	高温润滑脂	类型：高温黄油；包装：16KG	桶	化工胶粘涂料	润滑防锈	润滑脂	三级名称脱水	high	特性：高温；俗称：黄油	高温和黄油俗称下压为规格，三级归并为润滑脂。	补充品牌、型号、滴点、稠度等级和包装重量。
CHEM-000137	除锈剂	品牌：陶喜；容量：450mL	瓶	化工胶粘涂料	润滑防锈	除锈剂	脱水保留	high	无	除锈剂是稳定功能型化工品名称，品牌容量为规格。	确认包装形式和型号。
CHEM-000146	除锈剂	品牌：WD40；容量：350mL	瓶	化工胶粘涂料	润滑防锈	除锈剂	脱水保留	high	无	除锈剂是稳定功能型化工品名称，品牌容量为规格。	确认是否与防锈润滑剂共用型号或需分开采购。
CHEM-000148	气动油	品牌：卡仕顿；等级：特级；容量：250mL	瓶	化工胶粘涂料	润滑防锈	气动油	脱水保留	high	无	气动油是稳定油品类别，品牌等级容量为规格。	补充粘度等级和适用设备。
MAT-000149	液压油	进口：是；包装：10L	桶	化工胶粘涂料	润滑防锈	液压油	脱水保留	high	无	液压油是稳定油品类别，进口属性和包装为规格。	补充品牌、牌号和粘度等级。
METAL-000096	钢丝绳专用剂	进口：是；包装：5kg；用途：钢丝绳	桶	化工胶粘涂料	润滑防锈	润滑剂	三级名称修正	medium	剂型：未明	名称只表达用途，暂按润滑剂治理，钢丝绳和进口包装下压规格。	确认剂型是润滑脂、润滑油还是喷剂，并补品牌型号。
METAL-000103	钢丝绳润滑脂	品牌：伍尔特；用途：钢丝绳；容量：500mL	瓶	化工胶粘涂料	润滑防锈	润滑脂	三级名称脱水	high	无	钢丝绳是用途限定，三级归并为润滑脂。	补充型号、稠度等级或适用钢丝绳工况。
CONST-000001	木方	规格：4*9	米	建筑材料	砖板模板	木方	脱水保留	high	无	木方是稳定土建木材形态，规格为截面。	补充长度、材质和含水率。
CONST-000002	木方	规格：4*4	米	建筑材料	砖板模板	木方	脱水保留	high	无	木方是稳定土建木材形态，规格为截面。	补充长度、材质和含水率。
CONST-000004	水泥砖	材质：水泥	块	建筑材料	砖板模板	水泥砖	脱水保留	high	无	水泥砖是稳定砌块商品名，材质规格已保留。	补充尺寸和强度等级。
CONST-000006	黑模板	尺寸：1.22*2.44；厚度：3.0；颜色：黑	张	建筑材料	砖板模板	建筑模板	三级名称脱水	high	颜色：黑	黑色是颜色属性，三级归并为建筑模板。	确认厚度单位和模板材质。
CONST-000014	黑模板	厚度：3.0；颜色：黑色	张	建筑材料	砖板模板	建筑模板	三级名称脱水	high	颜色：黑色	黑色是颜色属性，三级归并为建筑模板。	补充尺寸、材质和厚度单位。
CONST-000017	建筑模板	尺寸：2.44*1.22*15	张	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，尺寸厚度为规格。	确认厚度单位、材质和周转次数。
CONST-000018	建筑模板	尺寸：2.44*1.22*1.5；颜色：黑色	块	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，颜色和尺寸为规格。	确认厚度单位是否为厘米或毫米，并统一计量单位。
CONST-000019	建筑模板	尺寸：2.44*1.22*1.5；特征：厚	张	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，厚为规格特征。	确认厚度单位、材质和周转次数。
CONST-000020	水泥砖	规格：95；材质：水泥	个	建筑材料	砖板模板	水泥砖	脱水保留	high	无	水泥砖是稳定砌块商品名，规格和材质保留。	补充完整尺寸和强度等级。
CONST-000022	建筑模板	颜色：黑；尺寸：1830*915*14	张	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，颜色尺寸厚度为规格。	补充材质和周转次数。
CONST-000023	建筑模板	颜色：红；尺寸：1830*915*14	张	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，颜色尺寸厚度为规格。	补充材质和周转次数。
CONST-000032	多层实木板	材质：多层实木；尺寸：2.44m*1.22m*0.018m	张	建筑材料	砖板模板	木板	三级名称修正	medium	结构：多层	多层实木描述结构和材质，三级按木板治理以免材质污染。	确认是否作为模板板材使用；补充等级、厚度和用途。
CONST-000034	建筑模板	颜色：红；尺寸：2.4m*1.22m；厚度：15mm	张	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，颜色尺寸厚度为规格。	补充材质和周转次数。
CONST-000038	建筑模板	颜色：黑；尺寸：2.4m*1.22m；厚度：15mm	张	建筑材料	砖板模板	建筑模板	脱水保留	high	无	建筑模板是稳定模板类商品名，颜色尺寸厚度为规格。	补充材质和周转次数。
CONST-000040	建筑模板	表面/颜色：黑膜；尺寸：1.22m*2.44m；厚度：15mm	块	建筑材料	砖板模板	建筑模板	脱水保留	high	无	黑膜是表面/颜色属性，三级保留建筑模板。	补充材质、覆膜类型和周转次数。
MAT-000150	木方	长度：4米；截面：40*90	根	建筑材料	砖板模板	木方	脱水保留	high	无	木方是稳定土建木材形态，长度截面为规格。	补充材质和含水率。
MAT-000216	方木	截面：30*30；长度：3.6m	根	建筑材料	砖板模板	木方	三级名称修正	high	无	方木与木方为同物异名，统一为木方。	补充材质和含水率。
MAT-000230	木方	截面：50*100；长度：4m	根	建筑材料	砖板模板	木方	脱水保留	high	无	木方是稳定土建木材形态，长度截面为规格。	补充材质和含水率。
MAT-000234	方木	截面：30*30；长度：3m	根	建筑材料	砖板模板	木方	三级名称修正	high	无	方木与木方为同物异名，统一为木方。	补充材质和含水率。
MAT-000235	加气块	尺寸：200*300*600	块	建筑材料	砖板模板	加气块	脱水保留	high	无	加气块是稳定砌块商品名，尺寸为规格。	补充强度等级、密度等级和材质标准。
MAT-000246	加气混凝土砌块	尺寸：200*300*600	块	建筑材料	砖板模板	加气块	三级名称修正	high	材质：加气混凝土	加气混凝土砌块与加气块同物异名，统一为加气块。	补充强度等级、密度等级和执行标准。
PIPE-000109	橡胶防爆水带	规格：100；材质：橡胶；特征：防爆	米	安全消防	消防管件	消防水带	三级名称脱水	high	无	材质和防爆特征下压规格，消防水带为稳定专名。	补充压力等级、接口形式和执行标准。
PIPE-000145	消防卡箍	规格：89；用途：消防	个	安全消防	消防管件	卡箍	三级名称脱水	high	无	消防是族和用途信息，三级保留核心形态卡箍。	确认沟槽规格、材质和压力等级。
PIPE-000192	消防卡箍	规格：50；用途：消防	个	安全消防	消防管件	卡箍	三级名称脱水	high	无	消防是族和用途信息，三级保留核心形态卡箍。	确认沟槽规格、材质和压力等级。
PIPE-000193	消防卡箍	规格：65；用途：消防	个	安全消防	消防管件	卡箍	三级名称脱水	high	无	消防是族和用途信息，三级保留核心形态卡箍。	确认沟槽规格、材质和压力等级。
PIPE-000194	消防卡箍	规格：80；用途：消防	个	安全消防	消防管件	卡箍	三级名称脱水	high	无	消防是族和用途信息，三级保留核心形态卡箍。	确认沟槽规格、材质和压力等级。
PIPE-000263	消防水带	规格：65；特征：加厚	米	安全消防	消防管件	消防水带	脱水保留	high	无	消防水带是稳定消防专名，加厚和规格为规格属性。	补充压力等级、材质、接口形式和执行标准。
PIPE-000283	消防接头	规格：100	个	安全消防	消防管件	消防接头	脱水保留	high	无	消防接头是稳定消防管件名称，规格保留。	确认接口形式、材质和配套水带规格。
PIPE-000284	消防接头	规格：65	个	安全消防	消防管件	消防接头	脱水保留	high	无	消防接头是稳定消防管件名称，规格保留。	确认接口形式、材质和配套水带规格。
PIPE-000285	消防接头	规格：80	个	安全消防	消防管件	消防接头	脱水保留	high	无	消防接头是稳定消防管件名称，规格保留。	确认接口形式、材质和配套水带规格。
SAFE-000053	消防蝶阀	公称直径：DN150；特征：加长；用途：消防	个	安全消防	消防管件	蝶阀	三级名称脱水	high	无	消防和加长是用途/特征，三级保留核心阀门类型蝶阀。	补充连接方式、压力等级、材质和执行标准。
SAFE-000086	消防水带	规格：65；用途：消防	米	安全消防	消防管件	消防水带	脱水保留	high	无	消防水带是稳定消防专名，规格保留。	补充压力等级、材质、接口形式和执行标准。
SAFE-000087	消防水带	规格：80；用途：消防	米	安全消防	消防管件	消防水带	脱水保留	high	无	消防水带是稳定消防专名，规格保留。	补充压力等级、材质、接口形式和执行标准。
SAFE-000090	消防阀门	规格：150；连接方式：沟槽/卡式；用途：消防	个	安全消防	消防管件	阀门	复核	low	无	仅写消防阀门，缺少蝶阀、闸阀等核心阀型，暂用阀门占位。	采购前确认具体阀门类型、压力等级、材质和连接标准。
SAFE-000123	消防水带	特性：防爆；直径：Φ80	米	安全消防	消防管件	消防水带	脱水保留	high	无	消防水带是稳定消防专名，防爆和直径为规格。	补充压力等级、材质、接口形式和执行标准。
SAFE-000124	消防接头	材质：铝合金；直径：Φ80	套	安全消防	消防管件	消防接头	脱水保留	high	无	消防接头是稳定消防管件名称，材质和直径为规格。	确认接口形式和配套水带规格。
SAFE-000131	防爆耐磨水带	特性：防爆耐磨；公称通径：DN50	米	安全消防	消防管件	消防水带	三级名称修正	medium	无	水带形态明确且处于消防管件族，防爆耐磨为规格特性，统一到消防水带。	确认是否确为消防水带；补压力等级、材质和接口形式。
SAFE-000134	消防枪头管接头套件	材质：铝合金；规格：80型；包含：消防枪头+管接头	套	安全消防	消防管件	消防枪头接头套件	三级名称修正	high	无	套件包含枪头和管接头，去掉赘余“管”后保留套件商品形态。	维护材质、型号、包含件和配套水带规格。
SAFE-000135	消防枪头管接头套件	材质：铝合金；规格：65型；包含：消防枪头+管接头	套	安全消防	消防管件	消防枪头接头套件	三级名称修正	high	无	套件包含枪头和管接头，去掉赘余“管”后保留套件商品形态。	维护材质、型号、包含件和配套水带规格。
SAFE-000136	消防枪头	规格：50	只	安全消防	消防管件	消防枪头	脱水保留	high	无	消防枪头是稳定消防器材名称，规格保留。	确认材质、接口形式和配套水带规格。
SAFE-000137	消防管快速接头	规格：65；类型：快接	只	安全消防	消防管件	消防快速接头	三级名称修正	high	无	消防管快速接头统一为更顺的消防快速接头，规格和快接类型保留。	确认材质、接口形式和配套水带规格。
CHEM-000084	流量计	公称直径：DN150；材质/衬里：橡胶；类型：自动	台	工具量具	检测仪器（候选新增）	流量计	脱水保留	high	无	流量计是稳定检测计量仪表名称，口径衬里类型为规格。	补充介质、量程、精度、输出信号和连接方式。
ELEC-000152	电流表	变比：600/5A	只	工具量具	检测仪器（候选新增）	电流表	脱水保留	high	无	电流表是稳定电工仪表名称，变比为规格。	补充表径、安装方式和精度等级。
ELEC-000210	电流表	品牌：人民；型号：6L2；变比：600/5A	只	工具量具	检测仪器（候选新增）	电流表	脱水保留	high	无	电流表是稳定电工仪表名称，品牌型号变比为规格。	补充安装尺寸和精度等级。
ELEC-000220	绝缘电阻表	品牌：人民；测试电压：500V；量程：500兆欧	只	工具量具	检测仪器（候选新增）	绝缘电阻表	脱水保留	high	无	绝缘电阻表是稳定电工检测仪表名称。	补充型号、精度和校准要求。
ELEC-000227	钳形电流表	精度描述：高精度；量程：1000A	个	工具量具	检测仪器（候选新增）	钳形电流表	脱水保留	high	无	钳形电流表是稳定电工检测仪表名称，高精度和量程为规格。	补充品牌、精度等级、交直流类型和钳口尺寸。
ELEC-000240	钳形万用表	品牌：世达；类型：钳形万用表	只	工具量具	检测仪器（候选新增）	钳形万用表	脱水保留	high	无	钳形万用表与钳形电流表功能不同，保留独立三级名。	补充型号、量程、精度和校准要求。
MAT-000100	高压油压表	介质：油；类型：高压表	个	工具量具	检测仪器（候选新增）	压力表	三级名称修正	high	测量介质：油；压力特性：高压	油压和高压为介质/工况属性，三级归并为压力表。	补充量程、接口、表径和精度。
MAT-000141	压力表	量程/压力：60公斤	个	工具量具	检测仪器（候选新增）	压力表	脱水保留	high	无	压力表是稳定检测仪表名称，量程保留规格。	补充标准压力单位、接口、表径和精度。
MAT-000225	轴向压力表	类型：轴向；仪表类型：压力表	只	工具量具	检测仪器（候选新增）	压力表	三级名称脱水	high	安装方向：轴向	轴向是安装结构属性，三级归并为压力表。	补充量程、接口、表径和精度。
MAT-000242	抗振储气式压力表	特性：抗振；结构：储气式；类型：压力表	只	工具量具	检测仪器（候选新增）	压力表	三级名称脱水	high	特性：抗振；结构：储气式	抗振和储气式是结构/特性，三级归并为压力表。	补充量程、接口、表径和精度。
TOOL-000074	防火涂层测厚仪	用途：防火涂层测厚	台	工具量具	检测仪器（候选新增）	测厚仪	三级名称脱水	high	用途：防火涂层测厚	防火涂层是检测对象，三级保留核心仪器形态测厚仪。	补充品牌、型号、量程、精度和适用标准。
TOOL-000088	噪音计	用途：噪音检测	台	工具量具	检测仪器（候选新增）	噪音计	脱水保留	high	无	噪音计是稳定环境检测仪器名称。	补充品牌、量程、精度和校准要求。
TOOL-000093	绝缘摇表	量程/电压：2500	个	工具量具	检测仪器（候选新增）	绝缘电阻表	三级名称修正	high	俗称：摇表	绝缘摇表是绝缘电阻表俗称，统一正式三级名。	确认2500的单位；补品牌、量程、测试电压和精度。
TOOL-000094	摇表表笔	适用设备：摇表；类型：表笔	个	工具量具	检测仪器配件（候选新增）	表笔	跨族调整建议	medium	适用设备：摇表	表笔是仪表配件而非检测仪器本体，建议拆到检测仪器配件族。	确认接口规格、耐压等级、线长和适配型号。
TOOL-000104	玛氏漏斗粘度计	材质：不锈钢；类型：玛氏漏斗粘度计	个	工具量具	检测仪器（候选新增）	玛氏漏斗粘度计	脱水保留	high	无	玛氏漏斗粘度计是稳定专用检测器具名称，材质为规格。	补充量程、执行标准和校准要求。
TOOL-000160	万用表	型号：UT39C	个	工具量具	检测仪器（候选新增）	万用表	脱水保留	high	无	万用表是稳定电工检测仪表名称，型号为规格。	补充品牌、量程、精度和校准要求。
TOOL-000161	钳形表	量程：2000A	个	工具量具	检测仪器（候选新增）	钳形电流表	三级名称修正	high	无	钳形表在此语境为电流检测仪表，统一为钳形电流表。	补充品牌型号、交直流类型、精度和钳口尺寸。
TOOL-000181	混凝土试模	尺寸：150*150*150	个	工具量具	试验器具（候选新增）	混凝土试模	跨族调整建议	medium	无	混凝土试模是试验成型器具，不是检测仪器本体，建议单列试验器具。	补充材质、执行标准和是否三联模。
TOOL-000192	混凝土试模	规格：待补	个	工具量具	试验器具（候选新增）	混凝土试模	跨族调整建议	medium	无	混凝土试模是试验成型器具，不是检测仪器本体，建议单列试验器具。	补充尺寸、材质和执行标准。
WELD-000061	氧气检测表	介质：氧气；类型：检测表	只	工具量具	检测仪器（候选新增）	气体检测表	三级名称修正	medium	检测介质：氧气	氧气是检测介质，三级归并为气体检测表；但需确认是否为压力表口径。	确认是气体浓度检测表还是氧气压力表，并补量程、接口和精度。
METAL-000140	不锈钢C式自锁接头套装	材质：不锈钢；类型：C式自锁；型号组合：SM40+PM40	套	液压气动	气动接头	自锁接头套装	三级名称脱水	high	无	材质、C式和型号组合下压规格，三级保留自锁接头套装。	维护材质、接口形式、型号组合和适用管径。
METAL-000141	不锈钢快接公头	材质：不锈钢；类型：快接公头；型号：PP20	只	液压气动	气动接头	快接公头	三级名称脱水	high	无	材质和型号下压规格，三级保留快接公头。	维护材质、型号、接口规格和适用介质。
METAL-000142	不锈钢快接公头	材质：不锈钢；类型：快接公头；型号：PP30	只	液压气动	气动接头	快接公头	三级名称脱水	high	无	材质和型号下压规格，三级保留快接公头。	维护材质、型号、接口规格和适用介质。
METAL-000143	不锈钢快接公头	材质：不锈钢；类型：快接公头；型号：PP60	只	液压气动	气动接头	快接公头	三级名称脱水	high	无	材质和型号下压规格，三级保留快接公头。	维护材质、型号、接口规格和适用介质。
METAL-000144	不锈钢快拧外丝直接	材质：不锈钢；类型：快拧外丝直接；型号：PC16-04	只	液压气动	气动接头	直接接头	三级名称脱水	high	连接形式：快拧；螺纹：外丝	材质、快拧、外丝和型号下压规格，三级保留核心形态直接接头。	维护材质、型号、螺纹规格和适用管径。
METAL-000150	不锈钢直通快插接头	材质：304不锈钢；型号：QS-1/4-12；类型：直通快插	个	液压气动	气动接头	直通快插接头	三级名称脱水	high	无	材质和型号下压规格，直通快插接头作为稳定接头形态保留。	维护材质、型号、螺纹规格和适用管径。
METAL-000151	不锈钢直通快插接头	材质：304不锈钢；型号：QS-1/4-10；类型：直通快插	个	液压气动	气动接头	直通快插接头	三级名称脱水	high	无	材质和型号下压规格，直通快插接头作为稳定接头形态保留。	维护材质、型号、螺纹规格和适用管径。
METAL-000152	不锈钢直通快插接头	材质：304不锈钢；型号：QS-1/4-8；类型：直通快插	个	液压气动	气动接头	直通快插接头	三级名称脱水	high	无	材质和型号下压规格，直通快插接头作为稳定接头形态保留。	维护材质、型号、螺纹规格和适用管径。
PIPE-000198	气管直通接头	规格：8厘；类型：直通	个	液压气动	气动接头	直通接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态直通接头。	维护适用管径、材质和接口形式。
PIPE-000199	气管直通接头	规格：10厘；类型：直通	个	液压气动	气动接头	直通接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态直通接头。	维护适用管径、材质和接口形式。
PIPE-000200	气管直通接头	规格：16厘；类型：直通	个	液压气动	气动接头	直通接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态直通接头。	维护适用管径、材质和接口形式。
PIPE-000201	气管弯头接头	规格：8厘；类型：弯头	个	液压气动	气动接头	弯头接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态弯头接头。	维护适用管径、材质和接口形式。
PIPE-000202	气管弯头接头	规格：10厘；类型：弯头	个	液压气动	气动接头	弯头接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态弯头接头。	维护适用管径、材质和接口形式。
PIPE-000203	气管弯头接头	规格：16厘；类型：弯头	个	液压气动	气动接头	弯头接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态弯头接头。	维护适用管径、材质和接口形式。
PIPE-000204	气管三通接头	规格：8厘；类型：三通	个	液压气动	气动接头	三通接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态三通接头。	维护适用管径、材质和接口形式。
PIPE-000205	气管三通接头	规格：10厘；类型：三通	个	液压气动	气动接头	三通接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态三通接头。	维护适用管径、材质和接口形式。
PIPE-000206	气管三通接头	规格：16厘；类型：三通	个	液压气动	气动接头	三通接头	三级名称脱水	high	无	气管为适用对象，三级保留核心形态三通接头。	维护适用管径、材质和接口形式。
PIPE-000229	自锁气管接头公头	类型：自锁；部件：公头	个	液压气动	气动接头	自锁接头公头	三级名称脱水	high	无	气管为适用对象，三级保留自锁接头公头。	补充型号、材质和接口规格。
PIPE-000230	自锁气管接头螺母	类型：自锁；部件：螺母	个	液压气动	气动接头	自锁接头螺母	三级名称脱水	high	无	气管为适用对象，三级保留自锁接头螺母。	补充型号、材质和螺纹规格。
PIPE-000259	气管自锁接头	类型：自锁接头	套	液压气动	气动接头	自锁接头	三级名称脱水	high	无	气管为适用对象，三级保留自锁接头。	补充型号、材质、接口规格和包含件。
CHEM-000079	背胶草皮	厚度/规格：3.0；背胶：是	平方	建筑材料	装饰装修材料	人工草皮	三级名称修正	high	无	背胶是安装属性，草皮在装饰场景中统一为人工草皮。	补充材质、草高、密度、颜色和背胶类型。
CONST-000003	地板胶	材质：PVC；特征：加厚	平方	建筑材料	装饰装修材料	地板胶	脱水保留	high	无	地板胶是稳定地面装饰材料名称，PVC和加厚为规格。	补充厚度、宽度、颜色和耐磨等级。
CONST-000005	亚克力板	尺寸：81*81*5	块	建筑材料	装饰装修材料	亚克力板	脱水保留	high	无	亚克力板是稳定装饰板材商品名，尺寸为规格。	补充颜色、厚度单位和材质等级。
