item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
CHEM-000162	黄油嘴	角度：45度；螺纹：M12	只	设备备件	润滑配件	黄油嘴	脱水保留	high		黄油嘴是润滑点注油附件，螺纹和角度决定SKU。	补齐螺纹、角度/直通型式、材质。
CHEM-000163	黄油嘴	螺纹：M10	只	设备备件	润滑配件	黄油嘴	脱水保留	high		黄油嘴是润滑点注油附件，螺纹和角度决定SKU。	补齐螺纹、角度/直通型式、材质。
CHEM-000164	黄油嘴	螺纹：M12	只	设备备件	润滑配件	黄油嘴	脱水保留	high		黄油嘴是润滑点注油附件，螺纹和角度决定SKU。	补齐螺纹、角度/直通型式、材质。
CHEM-000165	黄油嘴	角度：45度；螺纹：M6	只	设备备件	润滑配件	黄油嘴	脱水保留	high		黄油嘴是润滑点注油附件，螺纹和角度决定SKU。	补齐螺纹、角度/直通型式、材质。
CHEM-000166	黄油嘴	角度：45度；螺纹：M10	只	设备备件	润滑配件	黄油嘴	脱水保留	high		黄油嘴是润滑点注油附件，螺纹和角度决定SKU。	补齐螺纹、角度/直通型式、材质。
CONST-000042	脚手架钢管	长度：6m	根	金属材料	钢管	脚手架钢管	脱水保留	high	用途：脚手架/架子管	架子管是脚手架钢管的现场俗称，统一到脚手架钢管。	按外径、壁厚、长度和材质继续治理。
METAL-000089	镀锌方管	规格：3*3*3；表面：镀锌	米	金属材料	钢管	方管	三级名称脱水	high	表面处理：镀锌	方管是形态，镀锌是表面处理，应下沉到规格属性。	补齐边长、壁厚、材质、表面处理。
PIPE-000034	镀锌钢管	规格：DN25；标准：国标；表面：镀锌	米	金属材料	钢管	钢管	三级名称脱水	high	表面处理：镀锌	钢管为基础商品名，镀锌、规格、标准下沉到规格属性。	补齐外径/口径、壁厚、长度、材质和标准。
PIPE-000061	无缝管	规格：325；壁厚：14	米	金属材料	钢管	无缝钢管	三级名称修正	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000089	镀锌管	规格：DN20；表面：镀锌	米	金属材料	钢管	钢管	三级名称脱水	high	表面处理：镀锌	钢管为基础商品名，镀锌、规格、标准下沉到规格属性。	补齐外径/口径、壁厚、长度、材质和标准。
PIPE-000100	无缝管	规格：68*6	米	金属材料	钢管	无缝钢管	三级名称修正	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000110	镀锌钢管	定制：是；规格：48；表面：镀锌	条	金属材料	钢管	钢管	三级名称脱水	high	表面处理：镀锌	钢管为基础商品名，镀锌、规格、标准下沉到规格属性。	补齐外径/口径、壁厚、长度、材质和标准。
PIPE-000120	钢管	规格：32*4.5	米	金属材料	钢管	钢管	脱水保留	high		钢管为基础商品名，镀锌、规格、标准下沉到规格属性。	补齐外径/口径、壁厚、长度、材质和标准。
PIPE-000123	无缝管	规格：325*12	米	金属材料	钢管	无缝钢管	三级名称修正	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000129	无缝钢管	外径：48mm；壁厚：4.0mm	米	金属材料	钢管	无缝钢管	脱水保留	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000144	无缝钢管	外径：89mm；壁厚：6mm	米	金属材料	钢管	无缝钢管	脱水保留	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000147	无缝钢管	外径：325mm；壁厚：14mm	米	金属材料	钢管	无缝钢管	脱水保留	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000265	无缝钢管	外径：60mm；壁厚：4mm	根	金属材料	钢管	无缝钢管	脱水保留	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000303	无缝钢管	外径：76mm；壁厚：8mm	米	金属材料	钢管	无缝钢管	脱水保留	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000411	无缝钢管	外径：325；壁厚：12mm；长度：6米	根	金属材料	钢管	无缝钢管	脱水保留	high		无缝管统一命名为无缝钢管，外径和壁厚决定SKU。	按外径、壁厚、长度、材质/标准治理。
PIPE-000446	架子管	长度：6m；类型：架子管	根	金属材料	钢管	脚手架钢管	三级名称修正	high	用途：脚手架/架子管	架子管是脚手架钢管的现场俗称，统一到脚手架钢管。	按外径、壁厚、长度和材质继续治理。
PIPE-000450	焊管	规格：2寸；长度：3m；类型：焊管	根	金属材料	钢管	焊管	脱水保留	high		焊管是稳定钢管类型，规格尺寸决定SKU。	按公称口径/外径、壁厚、长度治理。
SAFE-000002	防护眼镜	用途：打磨	个	劳保防护	眼面防护	防护眼镜	脱水保留	high	镜片类型/颜色按规格字段维护	防护眼镜/护目镜/平光眼镜统一到防护眼镜，镜片类型下沉为规格。	补镜片材质、颜色、防雾/防冲击等级。
SAFE-000004	电焊眼镜	用途：电焊	付	劳保防护	眼面防护	焊工眼镜	三级名称修正	high	用途：电焊/焊工防护	电焊眼镜和焊工眼镜同属焊接眼部防护，统一命名。	补镜片色号、遮光等级和佩戴方式。
SAFE-000008	防护眼镜	颜色：透明	付	劳保防护	眼面防护	防护眼镜	脱水保留	high	镜片类型/颜色按规格字段维护	防护眼镜/护目镜/平光眼镜统一到防护眼镜，镜片类型下沉为规格。	补镜片材质、颜色、防雾/防冲击等级。
SAFE-000017	电焊眼镜	用途：电焊防护	副	劳保防护	眼面防护	焊工眼镜	三级名称修正	high	用途：电焊/焊工防护	电焊眼镜和焊工眼镜同属焊接眼部防护，统一命名。	补镜片色号、遮光等级和佩戴方式。
SAFE-000018	平光防护眼镜	类型：平镜/平光	副	劳保防护	眼面防护	防护眼镜	三级名称修正	high	镜片类型/颜色按规格字段维护	防护眼镜/护目镜/平光眼镜统一到防护眼镜，镜片类型下沉为规格。	补镜片材质、颜色、防雾/防冲击等级。
SAFE-000048	电焊帽	用途：电焊	个	劳保防护	眼面防护	焊接面罩	三级名称修正	high	佩戴方式/结构按规格字段维护	电焊帽、头盔式面罩归入焊接面罩，结构差异做规格。	补遮光等级、头戴式/手持式、镜片规格。
SAFE-000068	平光防护眼镜	颜色：白色；镜片：平光	个	劳保防护	眼面防护	防护眼镜	三级名称修正	high	镜片类型/颜色按规格字段维护	防护眼镜/护目镜/平光眼镜统一到防护眼镜，镜片类型下沉为规格。	补镜片材质、颜色、防雾/防冲击等级。
SAFE-000082	焊接面罩	用途：焊接	个	劳保防护	眼面防护	焊接面罩	三级名称修正	high	佩戴方式/结构按规格字段维护	电焊帽、头盔式面罩归入焊接面罩，结构差异做规格。	补遮光等级、头戴式/手持式、镜片规格。
SAFE-000095	护目镜	类型：多功能护目眼镜	付	劳保防护	眼面防护	防护眼镜	三级名称修正	high	镜片类型/颜色按规格字段维护	防护眼镜/护目镜/平光眼镜统一到防护眼镜，镜片类型下沉为规格。	补镜片材质、颜色、防雾/防冲击等级。
SAFE-000105	焊工眼镜	用途：焊工防护	付	劳保防护	眼面防护	焊工眼镜	脱水保留	high	用途：电焊/焊工防护	电焊眼镜和焊工眼镜同属焊接眼部防护，统一命名。	补镜片色号、遮光等级和佩戴方式。
SAFE-000107	护目镜	类型：护目眼镜	付	劳保防护	眼面防护	防护眼镜	三级名称修正	high	镜片类型/颜色按规格字段维护	防护眼镜/护目镜/平光眼镜统一到防护眼镜，镜片类型下沉为规格。	补镜片材质、颜色、防雾/防冲击等级。
SAFE-000110	头盔式面罩	类型：头盔式面罩	只	劳保防护	眼面防护	焊接面罩	三级名称修正	high	佩戴方式/结构按规格字段维护	电焊帽、头盔式面罩归入焊接面罩，结构差异做规格。	补遮光等级、头戴式/手持式、镜片规格。
SAFE-000114	焊工眼镜	用途：电焊防护	付	劳保防护	眼面防护	焊工眼镜	脱水保留	high	用途：电焊/焊工防护	电焊眼镜和焊工眼镜同属焊接眼部防护，统一命名。	补镜片色号、遮光等级和佩戴方式。
SAFE-000116	焊工眼镜	用途：电焊防护；颜色：白色/灰色	付	劳保防护	眼面防护	焊工眼镜	脱水保留	high	用途：电焊/焊工防护	电焊眼镜和焊工眼镜同属焊接眼部防护，统一命名。	补镜片色号、遮光等级和佩戴方式。
SAFE-000117	焊罩镜片	适配：焊罩；颜色：白/黑	盒	劳保防护	眼面防护	焊罩镜片	脱水保留	high		焊罩镜片是焊接面罩耗材，颜色/遮光等级决定SKU。	补遮光号、尺寸、颜色。
WELD-000067	焊罩镜片	颜色：黑色	盒	劳保防护	眼面防护	焊罩镜片	脱水保留	high		焊罩镜片是焊接面罩耗材，颜色/遮光等级决定SKU。	补遮光号、尺寸、颜色。
METAL-000084	不锈钢抹刀	材质：不锈钢；类型：抹刀	个	工具量具	锤铲撬工具	抹刀	三级名称脱水	high	材质：不锈钢	锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000030	灰刀	用途：抹灰	个	工具量具	锤铲撬工具	灰刀	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000105	方头铁锹	规格：大号；类型：方头	套	工具量具	锤铲撬工具	铁锹	三级名称脱水	high	头型：方头	锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000106	方头铁锹	规格：小号；类型：方头	套	工具量具	锤铲撬工具	铁锹	三级名称脱水	high	头型：方头	锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000109	撬杠	规格：60	个	工具量具	锤铲撬工具	撬棍	三级名称修正	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000110	撬杠	规格：120	个	工具量具	锤铲撬工具	撬棍	三级名称修正	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000152	铁锤	规格：大号；材质：铁	个	工具量具	锤铲撬工具	手锤	三级名称修正	high	材质：铁	锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000162	手锤	重量：6磅	支	工具量具	锤铲撬工具	手锤	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000163	手锤	重量：8磅	支	工具量具	锤铲撬工具	手锤	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000164	钉锤	规格：大号	支	工具量具	锤铲撬工具	钉锤	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000165	撬棍	长度：1.3m；规格：30	支	工具量具	锤铲撬工具	撬棍	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000166	撬棍	长度：60cm	支	工具量具	锤铲撬工具	撬棍	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000182	橡胶锤	材质：橡胶	个	工具量具	锤铲撬工具	橡胶锤	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000197	铁锹	规格：待补	支	工具量具	锤铲撬工具	铁锹	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000263	抹子	类型：抹子	把	工具量具	锤铲撬工具	抹子	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
TOOL-000318	冲凿套装	品牌：上匠；件数：12件	套	工具量具	锤铲撬工具	冲凿套装	脱水保留	high		锤铲撬工具按核心工具形态命名，材质、规格和重量下沉到规格字段。	补齐尺寸、重量、材质或套装配置。
MAT-CEM-000001	石子	粒径：4-6mm	斤	建筑材料	水泥砂石	石子	脱水保留	high		砂石骨料按核心材料名治理，粒径和包装下沉规格。	补粒径、级配、包装或计量单位。
MAT-CEM-000002	沙子	包装：大包	包	建筑材料	水泥砂石	沙子	脱水保留	high		中砂/黄砂是砂料类型，统一到沙子，类型下沉为规格。	补齐砂类型、粒径/细度模数、包装或计量单位。
MAT-CEM-000003	石子	包装：大包	包	建筑材料	水泥砂石	石子	脱水保留	high		砂石骨料按核心材料名治理，粒径和包装下沉规格。	补粒径、级配、包装或计量单位。
MAT-CEM-000004	普通硅酸盐水泥	标号：PO42.5	包	建筑材料	水泥砂石	普通硅酸盐水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000005	中砂	类型：中砂	包	建筑材料	水泥砂石	沙子	三级名称修正	high	砂类型：中砂	中砂/黄砂是砂料类型，统一到沙子，类型下沉为规格。	补齐砂类型、粒径/细度模数、包装或计量单位。
MAT-CEM-000006	双快水泥	类型：双快	包	建筑材料	水泥砂石	双快水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000007	快硬水泥	类型：快速/快硬	包	建筑材料	水泥砂石	快硬水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000008	水泥	品类：水泥	包	建筑材料	水泥砂石	水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000010	双快水泥	类型：双快水泥	包	建筑材料	水泥砂石	双快水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000011	水泥	标号/型号：PC425	包	建筑材料	水泥砂石	水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000012	双快水泥	类型：双快水泥	包	建筑材料	水泥砂石	双快水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000013	黄砂	类型：黄砂	吨	建筑材料	水泥砂石	沙子	三级名称修正	high	砂类型：黄砂	中砂/黄砂是砂料类型，统一到沙子，类型下沉为规格。	补齐砂类型、粒径/细度模数、包装或计量单位。
MAT-CEM-000014	普通硅酸盐水泥	品牌：海螺；强度等级：42.5；类型：普通硅酸盐	包	建筑材料	水泥砂石	普通硅酸盐水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000015	硅酸盐水泥	品牌：海螺；强度等级：42.5	包	建筑材料	水泥砂石	硅酸盐水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
MAT-CEM-000016	黄砂	类型：黄砂	吨	建筑材料	水泥砂石	沙子	三级名称修正	high	砂类型：黄砂	中砂/黄砂是砂料类型，统一到沙子，类型下沉为规格。	补齐砂类型、粒径/细度模数、包装或计量单位。
MAT-CEM-000018	水泥	包装：散装；强度等级：42.5	吨	建筑材料	水泥砂石	水泥	脱水保留	high		水泥品类以水泥类型为三级名称，强度等级和品牌下沉规格。	补齐强度等级、包装、品牌和执行标准。
CONST-000029	阻燃挤塑板	特性：阻燃；尺寸：2.2m*0.6m*0.1m	平方	建筑材料	防水保温材料	挤塑板	三级名称脱水	high	特性：阻燃	阻燃是性能属性，三级名称统一为挤塑板。	补厚度、尺寸、阻燃等级、密度。
CONST-000030	阻燃挤塑板	特性：阻燃；尺寸：2.2m*0.6m*0.05m	平方	建筑材料	防水保温材料	挤塑板	三级名称脱水	high	特性：阻燃	阻燃是性能属性，三级名称统一为挤塑板。	补厚度、尺寸、阻燃等级、密度。
FAST-000086	膨胀止水条	类型：膨胀止水条；规格：5mm*30mm	米	建筑材料	防水保温材料	膨胀止水条	脱水保留	high		防水保温材料按核心商品名治理。	补齐尺寸、型号、性能等级或包装规格。
MAT-000051	止水针头	长度：10cm	个	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000052	止水针头	长度：15cm	个	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000069	防火棉	特性：阻燃；类型：防火棉	平方	建筑材料	防水保温材料	防火棉	脱水保留	high		防水保温材料按核心商品名治理。	补齐尺寸、型号、性能等级或包装规格。
MAT-000123	注浆针头	类型：注浆针头	个	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000124	水性聚氨酯	类型：水性；材料：聚氨酯	公斤	建筑材料	防水保温材料	聚氨酯防水材料	三级名称脱水	medium	体系：水性/油性按规格字段维护	水性/油性是材料体系属性，三级名称归入聚氨酯防水材料。	确认是防水涂料还是注浆料，并补包装规格。
MAT-000125	油性聚氨酯	类型：油性；材料：聚氨酯	公斤	建筑材料	防水保温材料	聚氨酯防水材料	三级名称脱水	medium	体系：水性/油性按规格字段维护	水性/油性是材料体系属性，三级名称归入聚氨酯防水材料。	确认是防水涂料还是注浆料，并补包装规格。
MAT-000151	油性聚氨酯	类型：油性；材料：聚氨酯；包装：10kg	桶	建筑材料	防水保温材料	聚氨酯防水材料	三级名称脱水	medium	体系：水性/油性按规格字段维护	水性/油性是材料体系属性，三级名称归入聚氨酯防水材料。	确认是防水涂料还是注浆料，并补包装规格。
MAT-000153	注浆止水针头	用途：注浆止水；长度：150mm	支	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000154	注浆止水针头	用途：注浆止水；长度：100mm	支	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000191	注浆止水针头	用途：高压注浆止水；长度：150mm	支	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000192	注浆止水针头	用途：高压注浆止水；长度：100mm	支	建筑材料	防水保温材料	注浆止水针头	三级名称修正	high		止水针头/注浆针头/注浆止水针头统一到注浆止水针头，长度决定SKU。	补长度、直径、连接螺纹和适用注浆材料。
MAT-000215	堵漏王	类型：堵漏王	袋	建筑材料	防水保温材料	堵漏王	脱水保留	high		防水保温材料按核心商品名治理。	补齐尺寸、型号、性能等级或包装规格。
MAT-000236	防冻保温棉	特性：防冻；规格：Φ50	根	建筑材料	防水保温材料	保温棉	三级名称脱水	high	特性：防冻	防冻是用途/性能，三级名称统一为保温棉。	补内径/适配管径、厚度、材质。
WELD-000001	耐磨焊丝	型号/牌号：998；特性：高强度耐磨	KG	焊接切割	焊材	焊丝	三级名称脱水	high	特性：耐磨	耐磨是性能属性，三级名称统一为焊丝。	补牌号、直径、材质、包装重量。
WELD-000004	焊条	型号：507；直径：3.2	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000007	碳棒	直径：6mm	支	焊接切割	焊材	碳棒	脱水保留	high		碳棒是稳定焊接/气刨耗材，直径决定SKU。	补直径、长度、包装。
WELD-000011	焊条	直径：3.2	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000012	焊条	直径：5.0	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000013	焊条	直径：4.0	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000037	焊条	直径：2.5mm；包装重量：20kg	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000038	焊条	直径：3.2mm；包装重量：20kg	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000039	药芯焊丝	直径：1.2mm；类型：药芯焊丝	件	焊接切割	焊材	药芯焊丝	脱水保留	high		药芯焊丝是稳定焊材类型，品牌、直径和牌号决定SKU。	补牌号、直径、盘重、执行标准。
WELD-000044	焊条	直径：3.2mm	件	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000045	药芯焊丝	品牌：大西洋；类型：药芯；直径：1.2	盘	焊接切割	焊材	药芯焊丝	脱水保留	high		药芯焊丝是稳定焊材类型，品牌、直径和牌号决定SKU。	补牌号、直径、盘重、执行标准。
WELD-000049	碳棒	直径：8mm	盒	焊接切割	焊材	碳棒	脱水保留	high		碳棒是稳定焊接/气刨耗材，直径决定SKU。	补直径、长度、包装。
WELD-000051	焊条	品牌：大西洋；牌号：422；直径：2.5	箱	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000052	焊条	品牌：大西洋；牌号：422；直径：3.2	箱	焊接切割	焊材	焊条	脱水保留	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000056	不锈钢焊条	材质：不锈钢；直径：Φ2.5	包	焊接切割	焊材	焊条	三级名称脱水	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
WELD-000064	碳钢焊条	品牌：大西洋；型号：422；直径：3.2	箱	焊接切割	焊材	焊条	三级名称脱水	high	材质/牌号按规格字段维护	不锈钢/碳钢/品牌/牌号下沉规格，三级名称统一为焊条。	补牌号、材质、直径、包装重量。
CHEM-000091	高压清洗机滤网	规格：25mm；部件：滤网	个	设备备件	泵类配件	高压清洗机滤网	脱水保留	high		滤网是高压清洗机过滤配件，尺寸决定SKU。	补适配型号和尺寸。
CHEM-000093	清洗剂泵头	品牌：黑猫；用途：清洗剂；部件：泵头	个	设备备件	泵类配件	泵头	三级名称脱水	medium	适用介质/品牌按规格字段维护	泵头是泵类核心配件，清洗剂和品牌下沉规格。	补适配设备型号、材质和接口。
MAT-000127	注浆枪头	类型：注浆枪头	个	设备备件	泵类配件	注浆枪头	脱水保留	high		聚氨酯枪头归入注浆枪头，用途和材质下沉规格。	补接口、长度、适配设备和材质。
MAT-000131	高压清洗喷枪	用途：高压清洗；类型：喷枪	把	设备备件	泵类配件	高压清洗喷枪	脱水保留	high		高压水枪按采购商品统一为高压清洗喷枪，压力和接口下沉规格。	补耐压、接口、长度和适配设备。
MAT-000138	聚氨酯枪头	用途：聚氨酯注浆；部件：枪头	个	设备备件	泵类配件	注浆枪头	三级名称修正	high	用途：聚氨酯注浆	聚氨酯枪头归入注浆枪头，用途和材质下沉规格。	补接口、长度、适配设备和材质。
MAT-000139	注浆枪头	用途：注浆；部件：枪头	个	设备备件	泵类配件	注浆枪头	脱水保留	high		聚氨酯枪头归入注浆枪头，用途和材质下沉规格。	补接口、长度、适配设备和材质。
MAT-000253	高压清洗机喷嘴	角度：0度	只	设备备件	泵类配件	高压清洗机喷嘴	脱水保留	high		喷嘴是高压清洗机末端配件，角度和孔径决定SKU。	补喷射角度、孔径、接口。
