source_sheet,source_row,raw_material_name,raw_spec,unit,supplier,purchase_date,quantity,unit_price,amount,remark,raw_row_json
Sheet1,531,加厚气泡膜,加厚气泡膜,米,,2024-05-12T00:00:00,500,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""加厚气泡膜"", ""单位"": ""米"", ""数量"": 500}"
Sheet1,532,保鲜膜大卷,保鲜膜大卷,件,,2024-05-12T00:00:00,5,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""保鲜膜大卷"", ""单位"": ""件"", ""数量"": 5}"
Sheet1,533,黄色调和漆,黄色调和漆,桶,,2024-05-12T00:00:00,5,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""黄色调和漆"", ""单位"": ""桶"", ""数量"": 5}"
Sheet1,534,铁红调和漆,铁红调和漆,桶,,2024-05-12T00:00:00,6,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""铁红调和漆"", ""单位"": ""桶"", ""数量"": 6}"
Sheet1,535,松香水,松香水,桶,,2024-05-12T00:00:00,5,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""松香水"", ""单位"": ""桶"", ""数量"": 5}"
Sheet1,536,定做高压加厚52米卡箍双丝牙,定做高压加厚52米卡箍双丝牙,个,,2024-05-13T00:00:00,60,,,,"{""日期"": ""2024-05-13T00:00:00"", ""商品名称及规格"": ""定做高压加厚52米卡箍双丝牙"", ""单位"": ""个"", ""数量"": 60}"
Sheet1,537,白色玻璃胶,白色玻璃胶,支,,2024-05-14T00:00:00,48,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""白色玻璃胶"", ""单位"": ""支"", ""数量"": 48}"
Sheet1,538,588胶,588胶,支,,2024-05-14T00:00:00,10,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""588胶"", ""单位"": ""支"", ""数量"": 10}"
Sheet1,539,白色记号笔,白色记号笔,支,,2024-05-14T00:00:00,20,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""白色记号笔"", ""单位"": ""支"", ""数量"": 20}"
Sheet1,540,M8树脂高压管,M8树脂高压管,条,,2024-05-14T00:00:00,50,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""M8树脂高压管"", ""单位"": ""条"", ""数量"": 50}"
Sheet1,541,定做加厚轴承钢钢套,定做加厚轴承钢钢套,套,,2024-05-16T00:00:00,20,,,,"{""日期"": ""2024-05-16T00:00:00"", ""商品名称及规格"": ""定做加厚轴承钢钢套"", ""单位"": ""套"", ""数量"": 20}"
Sheet1,542,进口52x4SH高压油管,进口52x4SH高压油管,米,,2024-05-16T00:00:00,80,,,,"{""日期"": ""2024-05-16T00:00:00"", ""商品名称及规格"": ""进口52x4SH高压油管"", ""单位"": ""米"", ""数量"": 80}"
Sheet1,543,20高压球阀,20高压球阀,个,,2024-05-20T00:00:00,2,,,,"{""日期"": ""2024-05-20T00:00:00"", ""商品名称及规格"": ""20高压球阀"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,544,20高压接头,20高压接头,个,,2024-05-20T00:00:00,14,,,,"{""日期"": ""2024-05-20T00:00:00"", ""商品名称及规格"": ""20高压接头"", ""单位"": ""个"", ""数量"": 14}"
Sheet1,545,进口不锈钢压钳机,进口不锈钢压钳机,台,,2024-05-22T00:00:00,1,,,,"{""日期"": ""2024-05-22T00:00:00"", ""商品名称及规格"": ""进口不锈钢压钳机"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,546,40*80加厚方钢,40*80加厚方钢,米,,2024-05-25T00:00:00,12,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""40*80加厚方钢"", ""单位"": ""米"", ""数量"": 12}"
Sheet1,547,加工内外四方接头,加工内外四方接头,个,,2024-05-25T00:00:00,3,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""加工内外四方接头"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,548,加工1150三通带抱箍,加工1150三通带抱箍,条,,2024-05-25T00:00:00,2,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""加工1150三通带抱箍"", ""单位"": ""条"", ""数量"": 2}"
Sheet1,549,定做不锈钢标志牌,定做不锈钢标志牌,块,,2024-05-25T00:00:00,150,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""定做不锈钢标志牌"", ""单位"": ""块"", ""数量"": 150}"
Sheet1,550,施耐德变频器中文面板,施耐德变频器中文面板,台,,2024-05-25T00:00:00,2,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""施耐德变频器中文面板"", ""单位"": ""台"", ""数量"": 2}"
Sheet1,551,定做250*180不锈钢铭牌,定做250*180不锈钢铭牌,块,,2024-05-25T00:00:00,10,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""定做250*180不锈钢铭牌"", ""单位"": ""块"", ""数量"": 10}"
Sheet1,552,五点式欧式安全带,五点式欧式安全带,套,,2024-05-25T00:00:00,20,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""五点式欧式安全带"", ""单位"": ""套"", ""数量"": 20}"
Sheet1,553,马桶抽吸,马桶抽吸,个,,2024-05-28T00:00:00,5,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""马桶抽吸"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,554,五点式欧式安全带,五点式欧式安全带,条,,2024-05-28T00:00:00,30,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""五点式欧式安全带"", ""单位"": ""条"", ""数量"": 30}"
Sheet1,555,10*40内六角,10*40内六角,套,,2024-05-28T00:00:00,30,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""10*40内六角"", ""单位"": ""套"", ""数量"": 30}"
Sheet1,556,蘑菇头进口油封,蘑菇头进口油封,个,,2024-05-28T00:00:00,16,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""蘑菇头进口油封"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,557,蘑菇头进口防尘圈,蘑菇头进口防尘圈,个,,2024-05-28T00:00:00,16,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""蘑菇头进口防尘圈"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,558,16*50内六角,16*50内六角,套,,2024-05-30T00:00:00,50,,,,"{""日期"": ""2024-05-30T00:00:00"", ""商品名称及规格"": ""16*50内六角"", ""单位"": ""套"", ""数量"": 50}"
Sheet1,559,定做刮泥板,定做刮泥板,块,,2024-05-30T00:00:00,20,,,,"{""日期"": ""2024-05-30T00:00:00"", ""商品名称及规格"": ""定做刮泥板"", ""单位"": ""块"", ""数量"": 20}"
Sheet1,560,遥控挂壁风扇,遥控挂壁风扇,台,,2024-05-31T00:00:00,4,,,,"{""日期"": ""2024-05-31T00:00:00"", ""商品名称及规格"": ""遥控挂壁风扇"", ""单位"": ""台"", ""数量"": 4}"
Sheet1,561,五孔插座,五孔插座,套,,2024-06-01T00:00:00,5,,,,"{""日期"": ""2024-06-01T00:00:00"", ""商品名称及规格"": ""五孔插座"", ""单位"": ""套"", ""数量"": 5}"
Sheet1,562,插座底合,插座底合,个,,2024-06-01T00:00:00,5,,,,"{""日期"": ""2024-06-01T00:00:00"", ""商品名称及规格"": ""插座底合"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,563,4平方起帆平方电线,4平方起帆平方电线,米,,2024-06-01T00:00:00,100,,,,"{""日期"": ""2024-06-01T00:00:00"", ""商品名称及规格"": ""4平方起帆平方电线"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,564,三和喷漆,三和喷漆,支,,2024-06-02T00:00:00,60,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""三和喷漆"", ""单位"": ""支"", ""数量"": 60}"
Sheet1,565,金属高压水枪,金属高压水枪,支,,2024-06-02T00:00:00,3,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""金属高压水枪"", ""单位"": ""支"", ""数量"": 3}"
Sheet1,566,金立克切割片,金立克切割片,片,,2024-06-02T00:00:00,250,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""金立克切割片"", ""单位"": ""片"", ""数量"": 250}"
Sheet1,567,325无缝管&14,325无缝管&14,米,,2024-06-02T00:00:00,6,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""325无缝管&14"", ""单位"": ""米"", ""数量"": 6}"
Sheet1,568,加厚325*8焊接弯头,加厚325*8焊接弯头,个,,2024-06-02T00:00:00,6,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""加厚325*8焊接弯头"", ""单位"": ""个"", ""数量"": 6}"
Sheet1,569,加厚325抱箍钢卡,加厚325抱箍钢卡,个,,2024-06-02T00:00:00,4,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""加厚325抱箍钢卡"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,570,定做325卡槽钢圈接头,定做325卡槽钢圈接头,个,,2024-06-02T00:00:00,10,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""定做325卡槽钢圈接头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,571,进口油管过滤器,进口油管过滤器,个,,2024-06-02T00:00:00,3,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""进口油管过滤器"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,572,牛筋加厚手套,牛筋加厚手套,双,,2024-06-02T00:00:00,60,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""牛筋加厚手套"", ""单位"": ""双"", ""数量"": 60}"
Sheet1,573,50*50*6国标角铁,50*50*6国标角铁,米,,2024-06-02T00:00:00,120,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""50*50*6国标角铁"", ""单位"": ""米"", ""数量"": 120}"
Sheet1,574,3MM花纹钢板,3MM花纹钢板,平方,,2024-06-02T00:00:00,90,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""3MM花纹钢板"", ""单位"": ""平方"", ""数量"": 90}"
Sheet1,575,100#国标槽钢,100#国标槽钢,米,,2024-06-02T00:00:00,24,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""100#国标槽钢"", ""单位"": ""米"", ""数量"": 24}"
Sheet1,576,纯棉白布,纯棉白布,KG,,2024-06-02T00:00:00,250,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""纯棉白布"", ""单位"": ""KG"", ""数量"": 250}"
Sheet1,577,白色调和油漆,白色调和油漆,桶,,2024-06-05T00:00:00,6,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""白色调和油漆"", ""单位"": ""桶"", ""数量"": 6}"
Sheet1,578,M20*120螺丝,M20*120螺丝,个,,2024-06-05T00:00:00,400,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""M20*120螺丝"", ""单位"": ""个"", ""数量"": 400}"
Sheet1,579,加工300*270*16钢板,加工300*270*16钢板,块,,2024-06-05T00:00:00,12,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""加工300*270*16钢板"", ""单位"": ""块"", ""数量"": 12}"
Sheet1,580,加工94*33*3夹板,加工94*33*3夹板,块,,2024-06-05T00:00:00,2,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""加工94*33*3夹板"", ""单位"": ""块"", ""数量"": 2}"
Sheet1,581,30热缩管,30热缩管,米,,2024-06-05T00:00:00,25,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""30热缩管"", ""单位"": ""米"", ""数量"": 25}"
Sheet1,582,五孔面板,五孔面板,个,,2024-06-05T00:00:00,10,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""五孔面板"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,583,铜导电嘴45*12,铜导电嘴45*12,个,,2024-06-05T00:00:00,100,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""铜导电嘴45*12"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,584,厚挂胶手套,厚挂胶手套,双,,2024-06-05T00:00:00,120,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""厚挂胶手套"", ""单位"": ""双"", ""数量"": 120}"
Sheet1,585,原装蘑菇头油封,原装蘑菇头油封,个,,2024-06-05T00:00:00,16,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""原装蘑菇头油封"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,586,12板牙,12板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""12板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,587,14板牙,14板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""14板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,588,16板牙,16板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""16板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,589,18板牙,18板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""18板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,590,20板牙,20板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""20板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,591,22板牙,22板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""22板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,592,加工钢板打孔,加工钢板打孔,个,,2024-06-07T00:00:00,372,,,,"{""日期"": ""2024-06-07T00:00:00"", ""商品名称及规格"": ""加工钢板打孔"", ""单位"": ""个"", ""数量"": 372}"
Sheet1,593,81×81×5亚克力板,81×81×5亚克力板,块,,2024-06-08T00:00:00,1,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""81×81×5亚克力板"", ""单位"": ""块"", ""数量"": 1}"
Sheet1,594,3.2焊条,3.2焊条,件,,2024-06-08T00:00:00,2,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""3.2焊条"", ""单位"": ""件"", ""数量"": 2}"
Sheet1,595,电焊眼镜,电焊眼镜,副,,2024-06-08T00:00:00,20,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""电焊眼镜"", ""单位"": ""副"", ""数量"": 20}"
Sheet1,596,利凯士利泵壳,利凯士利泵壳,套,,2024-06-08T00:00:00,1,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""利凯士利泵壳"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,597,8*250螺丝,8*250螺丝,套,,2024-06-09T00:00:00,200,,,,"{""日期"": ""2024-06-09T00:00:00"", ""商品名称及规格"": ""8*250螺丝"", ""单位"": ""套"", ""数量"": 200}"
Sheet1,598,平镜眼镜,平镜眼镜,副,,2024-06-09T00:00:00,20,,,,"{""日期"": ""2024-06-09T00:00:00"", ""商品名称及规格"": ""平镜眼镜"", ""单位"": ""副"", ""数量"": 20}"
Sheet1,599,3寸转向轮带刹车,3寸转向轮带刹车,个,,2024-06-09T00:00:00,4,,,,"{""日期"": ""2024-06-09T00:00:00"", ""商品名称及规格"": ""3寸转向轮带刹车"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,600,原装蘑菇头防尘圈,原装蘑菇头防尘圈,个,,2024-06-11T00:00:00,16,,,,"{""日期"": ""2024-06-11T00:00:00"", ""商品名称及规格"": ""原装蘑菇头防尘圈"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,601,高粱扫把,高粱扫把,支,,2024-06-11T00:00:00,10,,,,"{""日期"": ""2024-06-11T00:00:00"", ""商品名称及规格"": ""高粱扫把"", ""单位"": ""支"", ""数量"": 10}"
Sheet1,602,玻璃纸,玻璃纸,米,,2024-06-11T00:00:00,60,,,,"{""日期"": ""2024-06-11T00:00:00"", ""商品名称及规格"": ""玻璃纸"", ""单位"": ""米"", ""数量"": 60}"
Sheet1,603,草坪贴纸,草坪贴纸,米,,2024-06-11T00:00:00,5,,,,"{""日期"": ""2024-06-11T00:00:00"", ""商品名称及规格"": ""草坪贴纸"", ""单位"": ""米"", ""数量"": 5}"
Sheet1,604,双面胶,双面胶,卷,,2024-06-11T00:00:00,2,,,,"{""日期"": ""2024-06-11T00:00:00"", ""商品名称及规格"": ""双面胶"", ""单位"": ""卷"", ""数量"": 2}"
Sheet1,605,16吨吊钩厚保险卡,16吨吊钩厚保险卡,个,,2024-06-12T00:00:00,5,,,,"{""日期"": ""2024-06-12T00:00:00"", ""商品名称及规格"": ""16吨吊钩厚保险卡"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,606,白色调和剂,白色调和剂,桶,,2024-06-12T00:00:00,6,,,,"{""日期"": ""2024-06-12T00:00:00"", ""商品名称及规格"": ""白色调和剂"", ""单位"": ""桶"", ""数量"": 6}"
Sheet1,607,铆钉,铆钉,合,,2024-06-12T00:00:00,1,,,,"{""日期"": ""2024-06-12T00:00:00"", ""商品名称及规格"": ""铆钉"", ""单位"": ""合"", ""数量"": 1}"
Sheet1,608,24V5A变压器,24V5A变压器,个,,2024-06-12T00:00:00,1,,,,"{""日期"": ""2024-06-12T00:00:00"", ""商品名称及规格"": ""24V5A变压器"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,609,棉签,棉签,包,,2024-06-12T00:00:00,8,,,,"{""日期"": ""2024-06-12T00:00:00"", ""商品名称及规格"": ""棉签"", ""单位"": ""包"", ""数量"": 8}"
Sheet1,610,∅5亚克力板,∅5亚克力板,平方,,2024-06-14T00:00:00,12,,,,"{""日期"": ""2024-06-14T00:00:00"", ""商品名称及规格"": ""∅5亚克力板"", ""单位"": ""平方"", ""数量"": 12}"
Sheet1,611,650KG压力油表管,650KG压力油表管,米,,2024-06-14T00:00:00,39,,,,"{""日期"": ""2024-06-14T00:00:00"", ""商品名称及规格"": ""650KG压力油表管"", ""单位"": ""米"", ""数量"": 39}"
Sheet1,612,接头高压,接头高压,个,,2024-06-14T00:00:00,52,,,,"{""日期"": ""2024-06-14T00:00:00"", ""商品名称及规格"": ""接头高压"", ""单位"": ""个"", ""数量"": 52}"
Sheet1,613,加厚龙骨,加厚龙骨,米,,2024-06-18T00:00:00,30,,,,"{""日期"": ""2024-06-18T00:00:00"", ""商品名称及规格"": ""加厚龙骨"", ""单位"": ""米"", ""数量"": 30}"
Sheet1,614,螺丝配件,螺丝配件,件,,2024-06-18T00:00:00,60,,,,"{""日期"": ""2024-06-18T00:00:00"", ""商品名称及规格"": ""螺丝配件"", ""单位"": ""件"", ""数量"": 60}"
Sheet1,615,160KG压力油表,160KG压力油表,个,,2024-06-18T00:00:00,2,,,,"{""日期"": ""2024-06-18T00:00:00"", ""商品名称及规格"": ""160KG压力油表"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,616,铜转接头,铜转接头,个,,2024-06-18T00:00:00,2,,,,"{""日期"": ""2024-06-18T00:00:00"", ""商品名称及规格"": ""铜转接头"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,617,18*13高压直通,18*13高压直通,个,,2024-06-24T00:00:00,5,,,,"{""日期"": ""2024-06-24T00:00:00"", ""商品名称及规格"": ""18*13高压直通"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,618,20*18高压直通,20*18高压直通,个,,2024-06-24T00:00:00,5,,,,"{""日期"": ""2024-06-24T00:00:00"", ""商品名称及规格"": ""20*18高压直通"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,619,24*18高压直通,24*18高压直通,个,,2024-06-24T00:00:00,5,,,,"{""日期"": ""2024-06-24T00:00:00"", ""商品名称及规格"": ""24*18高压直通"", ""单位"": ""个"", ""数量"": 5}"
