source_sheet,source_row,raw_material_name,raw_spec,unit,supplier,purchase_date,quantity,unit_price,amount,remark,raw_row_json
Sheet1,1523,36*2s高压弯头,36*2s高压弯头,个,,2024-11-05T00:00:00,30,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""36*2s高压弯头"", ""单位"": ""个"", ""数量"": 30}"
Sheet1,1524,50法兰电动蝶阀,50法兰电动蝶阀,个,,2024-11-05T00:00:00,2,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""50法兰电动蝶阀"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1525,80法兰电动蝶阀,80法兰电动蝶阀,个,,2024-11-05T00:00:00,2,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""80法兰电动蝶阀"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1526,20波纹管,20波纹管,米,,2024-11-05T00:00:00,100,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""20波纹管"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,1527,WD40除锈润滑剂,WD40除锈润滑剂,支,,2024-11-05T00:00:00,24,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""WD40除锈润滑剂"", ""单位"": ""支"", ""数量"": 24}"
Sheet1,1528,100强力磁铁,100强力磁铁,个,,2024-11-05T00:00:00,6,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""100强力磁铁"", ""单位"": ""个"", ""数量"": 6}"
Sheet1,1529,300管钳,300管钳,个,,2024-11-05T00:00:00,2,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""300管钳"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1530,350管钳,350管钳,个,,2024-11-05T00:00:00,2,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""350管钳"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1531,400管钳,400管钳,个,,2024-11-05T00:00:00,2,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""400管钳"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1532,世达六角扳手,世达六角扳手,套,,2024-11-05T00:00:00,2,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""世达六角扳手"", ""单位"": ""套"", ""数量"": 2}"
Sheet1,1533,气动电磁阀,气动电磁阀,个,,2024-11-05T00:00:00,5,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""气动电磁阀"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,1534,AFC双联件,AFC双联件,个,,2024-11-05T00:00:00,5,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""AFC双联件"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,1535,16㎡起帆电线,16㎡起帆电线,米,,2024-11-05T00:00:00,200,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""16㎡起帆电线"", ""单位"": ""米"", ""数量"": 200}"
Sheet1,1536,压线铜管,压线铜管,米,,2024-11-05T00:00:00,15,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""压线铜管"", ""单位"": ""米"", ""数量"": 15}"
Sheet1,1537,10#国标槽钢,10#国标槽钢,米,,2024-11-05T00:00:00,96,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""10#国标槽钢"", ""单位"": ""米"", ""数量"": 96}"
Sheet1,1538,5mm花纹钢板,5mm花纹钢板,平方,,2024-11-05T00:00:00,18,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""5mm花纹钢板"", ""单位"": ""平方"", ""数量"": 18}"
Sheet1,1539,4米*25跳板,4米*25跳板,米,,2024-11-05T00:00:00,36,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""4米*25跳板"", ""单位"": ""米"", ""数量"": 36}"
Sheet1,1540,M5*95 12.9螺丝,M5*95 12.9螺丝,套,,2024-11-05T00:00:00,24,,,,"{""日期"": ""2024-11-05T00:00:00"", ""商品名称及规格"": ""M5*95 12.9螺丝"", ""单位"": ""套"", ""数量"": 24}"
Sheet1,1541,维修气动扳手,维修气动扳手,支,,2024-11-06T00:00:00,2,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""维修气动扳手"", ""单位"": ""支"", ""数量"": 2}"
Sheet1,1542,42号扳手,42号扳手,支,,2024-11-06T00:00:00,4,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""42号扳手"", ""单位"": ""支"", ""数量"": 4}"
Sheet1,1543,12号扳手,12号扳手,支,,2024-11-06T00:00:00,6,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""12号扳手"", ""单位"": ""支"", ""数量"": 6}"
Sheet1,1544,19号扳手,19号扳手,支,,2024-11-06T00:00:00,6,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""19号扳手"", ""单位"": ""支"", ""数量"": 6}"
Sheet1,1545,12号电动扳手套筒,12号电动扳手套筒,支,,2024-11-06T00:00:00,5,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""12号电动扳手套筒"", ""单位"": ""支"", ""数量"": 5}"
Sheet1,1546,42号电动扳手套筒,42号电动扳手套筒,个,,2024-11-06T00:00:00,3,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""42号电动扳手套筒"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,1547,5T*8米彩色吊带,5T*8米彩色吊带,根,,2024-11-06T00:00:00,6,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""5T*8米彩色吊带"", ""单位"": ""根"", ""数量"": 6}"
Sheet1,1548,22钢筋,22钢筋,条,,2024-11-06T00:00:00,2,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""22钢筋"", ""单位"": ""条"", ""数量"": 2}"
Sheet1,1549,2T卸扣,2T卸扣,个,,2024-11-06T00:00:00,8,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""2T卸扣"", ""单位"": ""个"", ""数量"": 8}"
Sheet1,1550,4T卸扣,4T卸扣,个,,2024-11-06T00:00:00,8,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""4T卸扣"", ""单位"": ""个"", ""数量"": 8}"
Sheet1,1551,6T卸扣,6T卸扣,个,,2024-11-06T00:00:00,8,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""6T卸扣"", ""单位"": ""个"", ""数量"": 8}"
Sheet1,1552,加工100*100木方垫,加工100*100木方垫,米,,2024-11-06T00:00:00,18,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""加工100*100木方垫"", ""单位"": ""米"", ""数量"": 18}"
Sheet1,1553,1.4*24撬棍,1.4*24撬棍,个,,2024-11-06T00:00:00,4,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""1.4*24撬棍"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,1554,黄油,黄油,桶,,2024-11-06T00:00:00,1,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""黄油"", ""单位"": ""桶"", ""数量"": 1}"
Sheet1,1555,WD-40除锈剂,WD-40除锈剂,支,,2024-11-06T00:00:00,24,,,,"{""日期"": ""2024-11-06T00:00:00"", ""商品名称及规格"": ""WD-40除锈剂"", ""单位"": ""支"", ""数量"": 24}"
Sheet1,1556,3*1.5电缆线,3*1.5电缆线,米,,2024-11-07T00:00:00,100,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""3*1.5电缆线"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,1557,450活动扳手,450活动扳手,支,,2024-11-07T00:00:00,2,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""450活动扳手"", ""单位"": ""支"", ""数量"": 2}"
Sheet1,1558,东城锂电池,东城锂电池,个,,2024-11-07T00:00:00,2,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""东城锂电池"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1559,不锈钢骑马卡,不锈钢骑马卡,个,,2024-11-07T00:00:00,150,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""不锈钢骑马卡"", ""单位"": ""个"", ""数量"": 150}"
Sheet1,1560,M36*2A高压外丝,M36*2A高压外丝,个,,2024-11-07T00:00:00,50,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""M36*2A高压外丝"", ""单位"": ""个"", ""数量"": 50}"
Sheet1,1561,东城锂电池,东城锂电池,个,,2024-11-07T00:00:00,3,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""东城锂电池"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,1562,吸油棉,吸油棉,张,,2024-11-07T00:00:00,800,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""吸油棉"", ""单位"": ""张"", ""数量"": 800}"
Sheet1,1563,螺丝取出器,螺丝取出器,套,,2024-11-07T00:00:00,1,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""螺丝取出器"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1564,6厘膨胀螺丝,6厘膨胀螺丝,个,,2024-11-07T00:00:00,300,,,,"{""日期"": ""2024-11-07T00:00:00"", ""商品名称及规格"": ""6厘膨胀螺丝"", ""单位"": ""个"", ""数量"": 300}"
Sheet1,1565,20*70螺杆,20*70螺杆,套,,2024-11-09T00:00:00,50,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""20*70螺杆"", ""单位"": ""套"", ""数量"": 50}"
Sheet1,1566,20*50螺杆,20*50螺杆,套,,2024-11-09T00:00:00,50,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""20*50螺杆"", ""单位"": ""套"", ""数量"": 50}"
Sheet1,1567,20螺母,20螺母,个,,2024-11-09T00:00:00,100,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""20螺母"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,1568,20平弹垫片,20平弹垫片,个,,2024-11-09T00:00:00,200,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""20平弹垫片"", ""单位"": ""个"", ""数量"": 200}"
Sheet1,1569,16*60螺杆,16*60螺杆,个,,2024-11-09T00:00:00,50,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""16*60螺杆"", ""单位"": ""个"", ""数量"": 50}"
Sheet1,1570,16螺母,16螺母,个,,2024-11-09T00:00:00,50,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""16螺母"", ""单位"": ""个"", ""数量"": 50}"
Sheet1,1571,16平弹垫片,16平弹垫片,个,,2024-11-09T00:00:00,100,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""16平弹垫片"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,1572,黄沙,黄沙,吨方,,2024-11-09T00:00:00,18,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""黄沙"", ""单位"": ""吨方"", ""数量"": 18}"
Sheet1,1573,273*168焊接大小头,273*168焊接大小头,个,,2024-11-09T00:00:00,1,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""273*168焊接大小头"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1574,273法兰盘,273法兰盘,个,,2024-11-09T00:00:00,1,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""273法兰盘"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1575,168焊接弯头,168焊接弯头,个,,2024-11-09T00:00:00,5,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""168焊接弯头"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,1576,Bli1753皮带,Bli1753皮带,条,,2024-11-09T00:00:00,20,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""Bli1753皮带"", ""单位"": ""条"", ""数量"": 20}"
Sheet1,1577,头灯座,头灯座,个,,2024-11-09T00:00:00,6,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""头灯座"", ""单位"": ""个"", ""数量"": 6}"
Sheet1,1578,加工168焊接接头,加工168焊接接头,个,,2024-11-09T00:00:00,20,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""加工168焊接接头"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,1579,定做不锈钢控制箱,定做不锈钢控制箱,套,,2024-11-09T00:00:00,1,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""定做不锈钢控制箱"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1580,冷压端子号,冷压端子号,个,,2024-11-09T00:00:00,450,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""冷压端子号"", ""单位"": ""个"", ""数量"": 450}"
Sheet1,1581,螺丝取出口,螺丝取出口,套,,2024-11-09T00:00:00,1,,,,"{""日期"": ""2024-11-09T00:00:00"", ""商品名称及规格"": ""螺丝取出口"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1582,优质橡胶,优质橡胶,kg,,2024-11-10T00:00:00,100,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""优质橡胶"", ""单位"": ""kg"", ""数量"": 100}"
Sheet1,1583,50镀锌活接,50镀锌活接,个,,2024-11-10T00:00:00,2,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""50镀锌活接"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1584,M6*25螺丝,M6*25螺丝,套,,2024-11-10T00:00:00,100,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""M6*25螺丝"", ""单位"": ""套"", ""数量"": 100}"
Sheet1,1585,胶手套,胶手套,双,,2024-11-10T00:00:00,240,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""胶手套"", ""单位"": ""双"", ""数量"": 240}"
Sheet1,1586,细砂纸,细砂纸,张,,2024-11-10T00:00:00,50,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""细砂纸"", ""单位"": ""张"", ""数量"": 50}"
Sheet1,1587,加工168焊接卡扣,加工168焊接卡扣,个,,2024-11-10T00:00:00,30,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""加工168焊接卡扣"", ""单位"": ""个"", ""数量"": 30}"
Sheet1,1588,14*100膨胀螺丝,14*100膨胀螺丝,套,,2024-11-10T00:00:00,60,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""14*100膨胀螺丝"", ""单位"": ""套"", ""数量"": 60}"
Sheet1,1589,80*50大小头,80*50大小头,个,,2024-11-10T00:00:00,5,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""80*50大小头"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,1590,不锈钢抄网,不锈钢抄网,个,,2024-11-10T00:00:00,1,,,,"{""日期"": ""2024-11-10T00:00:00"", ""商品名称及规格"": ""不锈钢抄网"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1591,80加厚铜头,80加厚铜头,个,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""80加厚铜头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1592,80加厚铜头铝扣,80加厚铜头铝扣,个,,2024-11-13T00:00:00,20,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""80加厚铜头铝扣"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,1593,10*80膨胀螺丝,10*80膨胀螺丝,套,,2024-11-13T00:00:00,100,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""10*80膨胀螺丝"", ""单位"": ""套"", ""数量"": 100}"
Sheet1,1594,2.3*1.3*0.7定做加厚电箱罩,2.3*1.3*0.7定做加厚电箱罩,套,,2024-11-13T00:00:00,1,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""2.3*1.3*0.7定做加厚电箱罩"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1595,1.8*1.6*0.6定做加厚电箱罩,1.8*1.6*0.6定做加厚电箱罩,套,,2024-11-13T00:00:00,1,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""1.8*1.6*0.6定做加厚电箱罩"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1596,维修5.5 千w水泵线圈换线,维修5.5 千w水泵线圈换线,台,,2024-11-13T00:00:00,1,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""维修5.5 千w水泵线圈换线"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,1597,维修推进泵,维修推进泵,台,,2024-11-13T00:00:00,1,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""维修推进泵"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,1598,清理生活垃圾,清理生活垃圾,车,,2024-11-13T00:00:00,2,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""清理生活垃圾"", ""单位"": ""车"", ""数量"": 2}"
Sheet1,1599,3千瓦不锈钢增压泵,3千瓦不锈钢增压泵,台,,2024-11-13T00:00:00,3,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""3千瓦不锈钢增压泵"", ""单位"": ""台"", ""数量"": 3}"
Sheet1,1600,8厘氧气管接头,8厘氧气管接头,个,,2024-11-13T00:00:00,50,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""8厘氧气管接头"", ""单位"": ""个"", ""数量"": 50}"
Sheet1,1601,½高压堵头,½高压堵头,个,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""½高压堵头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1602,¾高压堵头,¾高压堵头,个,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""¾高压堵头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1603,1高压堵头,1高压堵头,个,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""1高压堵头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1604,1.5寸高压堵头,1.5寸高压堵头,个,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""1.5寸高压堵头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1605,2寸高压堵头,2寸高压堵头,个,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""2寸高压堵头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1606,50高压管,50高压管,米,,2024-11-13T00:00:00,100,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""50高压管"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,1607,50加厚铜头,50加厚铜头,个,,2024-11-13T00:00:00,12,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""50加厚铜头"", ""单位"": ""个"", ""数量"": 12}"
Sheet1,1608,50铜头铝套,50铜头铝套,个,,2024-11-13T00:00:00,24,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""50铜头铝套"", ""单位"": ""个"", ""数量"": 24}"
Sheet1,1609,50埃美柯不锈钢球阀,50埃美柯不锈钢球阀,个,,2024-11-13T00:00:00,6,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""50埃美柯不锈钢球阀"", ""单位"": ""个"", ""数量"": 6}"
Sheet1,1610,自动电动油脂泵,自动电动油脂泵,套,,2024-11-13T00:00:00,1,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""自动电动油脂泵"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1611,拖把,拖把,个,,2024-11-13T00:00:00,2,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""拖把"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1612,抹布,抹布,条,,2024-11-13T00:00:00,10,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""抹布"", ""单位"": ""条"", ""数量"": 10}"
Sheet1,1613,油污净,油污净,瓶,,2024-11-13T00:00:00,1,,,,"{""日期"": ""2024-11-13T00:00:00"", ""商品名称及规格"": ""油污净"", ""单位"": ""瓶"", ""数量"": 1}"
Sheet1,1614,2P40A施耐德漏电保护,2P40A施耐德漏电保护,个,,2024-11-14T00:00:00,5,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""2P40A施耐德漏电保护"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,1615,时控开关,时控开关,个,,2024-11-14T00:00:00,2,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""时控开关"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1616,3*4+2电缆线,3*4+2电缆线,米,,2024-11-14T00:00:00,100,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""3*4+2电缆线"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,1617,铁丝,铁丝,kg,,2024-11-14T00:00:00,50,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""铁丝"", ""单位"": ""kg"", ""数量"": 50}"
Sheet1,1618,DN25弹簧减压阀,DN25弹簧减压阀,个,,2024-11-14T00:00:00,4,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""DN25弹簧减压阀"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,1619,不锈钢三通内外丝,不锈钢三通内外丝,个,,2024-11-14T00:00:00,5,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""不锈钢三通内外丝"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,1620,25透明管,25透明管,米,,2024-11-14T00:00:00,100,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""25透明管"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,1621,定做1寸外丝,定做1寸外丝,个,,2024-11-14T00:00:00,10,,,,"{""日期"": ""2024-11-14T00:00:00"", ""商品名称及规格"": ""定做1寸外丝"", ""单位"": ""个"", ""数量"": 10}"
