group_id	item_name	sku_count	old_groups	stock_uoms	quality_levels	agent_use_policies	sample_skus_specs_aliases
IMG-0286	卸扣	16	吊装索具/卸扣	个；只	usable:7；needs_review:9	confirm_before_use:7；clarify_specs_before_use:9	MAT-000017 | 载荷：2T | 2T卸扣 || MAT-000018 | 载荷：4T | 4T卸扣 || MAT-000047 | 载荷：8.5T | 8.5T卸扣 || MAT-000048 | 载荷：3T | 3T卸扣 || MAT-000085 | 额定载荷：2T | 2T卸扣；卸扣2T || MAT-000086 | 额定载荷：4T | 4T卸扣 || MAT-000087 | 额定载荷：6T | 6T卸扣 || MAT-000089 | 宽度：6cm；额定载荷：12T；执行标准：国标 | 宽度6cm12吨国标卸扣
IMG-0287	压力开关	1	仪表/压力控制	个	needs_review:1	clarify_specs_before_use:1	ELEC-000132 | 接口：4分；类型：压力开关 | 4分压力开关
IMG-0288	压力表	1	仪表/压力仪表	个	needs_review:1	clarify_specs_before_use:1	MAT-000141 | 量程/压力：60公斤 | 60公斤压力表
IMG-0289	厕所刷	1	劳保耗材/清洁工具	把	standard:1	auto_select_allowed:1	TOOL-000097 | 用途：厕所清洁 | 厕所刷子
IMG-0290	厚双面胶	1	化工耗材/胶粘带	卷	needs_review:1	clarify_specs_before_use:1	CHEM-000046 | 类型：双面胶；特征：厚 | 双面胶厚
IMG-0291	双卡管道连接器	1	管道紧固/管道连接器	个	needs_review:1	clarify_specs_before_use:1	PIPE-000188 | 规格：325；型式：双卡 | 双卡325管道连接器
IMG-0292	双外丝无缝管加工件	1	定制件/钢管加工件	个	needs_review:1	clarify_specs_before_use:1	PIPE-000191 | 加工：是；材质/形态：无缝管；连接：两头外丝 | 加工两头外丝无缝管
IMG-0293	双头抱箍接头	1	定制件/管路接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000048 | 加工：是；规格：60；连接：两头抱箍；特征：加厚 | 加工加厚60两头抱箍
IMG-0294	双层床	1	行政后勤/生活用品	套	needs_review:1	clarify_specs_before_use:1	METAL-000125 | 材质：方钢；结构：卡扣式；类型：双层床 | 方钢卡扣式双层床；方钢卡扣双层床
IMG-0295	双开门电箱	1	定制件/电气箱柜	个	needs_review:1	clarify_specs_before_use:1	ELEC-000129 | 定制：是；结构：双开门；适配功率：11kW | 定做双开门11千瓦电箱
IMG-0296	双快水泥	3	建材/水泥砂浆；建筑材料/水泥砂石	包	usable:1；needs_review:2	confirm_before_use:1；clarify_specs_before_use:2	MAT-CEM-000006 | 类型：双快 | 双快水泥 || MAT-CEM-000010 | 类型：双快水泥 | 双快水泥 || MAT-CEM-000012 | 类型：双快水泥 | 双快水泥
IMG-0297	双电源转换器	2	电气/低压电器	只	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	ELEC-000192 | 电压：220V；极数：2P；电流：20A | 双电源转换器220V-2P-20A || ELEC-000193 | 电压：24V | 双电源转换器24V
IMG-0298	双联重型管卡	2	管道紧固/管卡	个；套	usable:2	confirm_before_use:2	PIPE-000132 | 适配管径：40；用途：注浆管；型式：重型卡槽两联 | 40注浆管重型卡槽两联 || PIPE-000152 | 规格：40*2；型式：双联重型 | 双联重型管卡40*2
IMG-0299	双门控制箱	1	定制件/电控箱	套	needs_review:1	clarify_specs_before_use:1	MAT-000071 | 定制：是；结构：双门 | 定做双门控制箱
IMG-0300	双面胶	1	化工耗材/胶粘带	卷	needs_review:1	clarify_specs_before_use:1	CHEM-000027 | 类型：双面胶 | 双面胶
IMG-0301	双面胶带	1	胶带/工业胶带	卷	needs_review:1	clarify_specs_before_use:1	CHEM-000130 | 品牌：3M；宽度：35mm | 3M双面胶35mm宽
IMG-0302	反光警示带	1	安全防护/警示用品	卷	needs_review:1	clarify_specs_before_use:1	SAFE-000065 | 宽度：10cm；颜色：黄黑；功能：反光 | 10cm反光警示带黄黑
IMG-0303	反射片	2	安全设施/反光材料	片	needs_review:2	clarify_specs_before_use:2	SAFE-000028 | 规格：3*3 | 3*3反射片 || SAFE-000029 | 规格：5*5 | 5*5反射片
IMG-0304	发泡剂	1	化工耗材/填缝材料	个	needs_review:1	clarify_specs_before_use:1	MAT-000126 | 品类：发泡剂 | 发泡剂
IMG-0305	发泡剂枪	1	工具/施胶工具	个	needs_review:1	clarify_specs_before_use:1	TOOL-000214 | 适用材料：发泡剂 | 发泡剂枪
IMG-0306	发泡胶	2	化工耗材/填缝剂；胶粘剂/发泡胶	支；瓶	needs_review:2	clarify_specs_before_use:2	CHEM-000005 | 品牌：雨虹；特性：高倍 | 雨虹高倍发泡胶 || CHEM-000152 | 类型：发泡胶 | 发泡胶
IMG-0307	变压USB插座	1	电气材料/插头插座	套	standard:1	auto_select_allowed:1	ELEC-000038 | 品牌：公牛；输入：220V；输出：36V；功能：USB | 公牛220V转36VUSB插座
IMG-0308	变压器	1	电气材料/电源电器	个	needs_review:1	clarify_specs_before_use:1	ELEC-000060 | 输出：24V 5A | 24V5A变压器
IMG-0309	变径对丝接头	2	液压/高压管路	只	needs_review:2	clarify_specs_before_use:2	PIPE-000386 | 规格：25*2/36*2；类型：变径对丝 | 变径对丝25*2/36*2 || PIPE-000445 | 规格：1寸/36*2H；类型：变径对丝 | 1寸/36*2H变径对丝接头
IMG-0310	变径接头	3	定制件/管路接头；液压/高压管路	个；只	needs_review:3	clarify_specs_before_use:3	PIPE-000334 | 规格：25*2/36*2 | 25*2/36*2大小头 || PIPE-000347 | 规格：1/2-3/4 | 变径接头1/2-3/4 || PIPE-000471 | 定制：是；材质：不锈钢；规格：450*450；类型：变径接头 | 订做不锈钢变径接头450*450
IMG-0311	变焦摄像头	1	弱电安防/监控设备	个	needs_review:1	clarify_specs_before_use:1	MAT-000206 | 功能：变焦 | 变焦摄像头
IMG-0312	变频器操作面板	1	自动化/变频器配件	只	needs_review:1	clarify_specs_before_use:1	CONST-000025 | 适配设备：变频器；部件：操作面板 | 变频器操作面板
IMG-0313	变频空调	1	设备/通用电器	台	needs_review:1	clarify_specs_before_use:1	MAT-000056 | 品牌：格力；匹数：3匹；类型：变频 | 格力3匹变频空调
IMG-0314	变频自吸泵	1	设备备件/泵	个	needs_review:1	clarify_specs_before_use:1	SPARE-000106 | 功率：1.5kW；控制：全自动变频；类型：自吸泵 | 全自动变频自吸泵1.5千瓦
IMG-0315	台式砂轮机	1	工具器具/电动工具	台	usable:1	confirm_before_use:1	TOOL-000047 | 功率：1.1kW；类型：台式砂轮机 | 1.1千W台式沙轮机
IMG-0316	台钳	1	工具/夹持工具	台	usable:1	confirm_before_use:1	TOOL-000186 | 开口：400；规格：16寸；特征：加重 | 加重400开口16寸台钳
IMG-0317	叶轮	3	设备备件/搅拌机配件	个	needs_review:3	clarify_specs_before_use:3	SPARE-000130 | 适配型号：QJB-4/6；部件：叶轮 | 叶轮QJB-4/6 || SPARE-000131 | 适配型号：QJB-2/8；部件：叶轮 | 叶轮QJB-2/8 || SPARE-000132 | 适配型号：QJB-5/8；部件：叶轮 | 叶轮QJB-5/8
IMG-0318	合成纤维垫块	1	密封材料/非金属垫块	个	needs_review:1	clarify_specs_before_use:1	SPARE-000096 | 尺寸：86*65；材质：合成纤维 | 86*65合成纤维垫块
IMG-0319	合金两半扣	2	液压/管路扣件	套	needs_review:2	clarify_specs_before_use:2	PIPE-000410 | 材质：合金；规格：DN100；类型：两半扣 | 合金两半扣DN100 || PIPE-000481 | 材质：合金；规格：DN50；类型：两半扣 | 合金两半扣DN50
IMG-0320	合金钻头	6	工具器具/工具配件	个	standard:6	auto_select_allowed:6	TOOL-000052 | 材质：合金；直径：6mm | 合金钻头6厘 || TOOL-000053 | 材质：合金；直径：8mm | 合金钻头8厘 || TOOL-000054 | 材质：合金；直径：10mm | 合金钻头10厘 || TOOL-000055 | 材质：合金；直径：12mm | 合金钻头12厘 || TOOL-000056 | 材质：合金；直径：14mm | 合金钻头14厘 || TOOL-000057 | 材质：合金；直径：16mm | 合金钻头16厘
IMG-0321	合页	2	五金备件/门窗五金；五金建材/门窗五金	付	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	SPARE-000005 | 材质：不锈钢；规格：4寸；特征：加厚 | 4寸不锈钢加厚合页 || METAL-000094 | 规格：3寸；材质：不锈钢 | 3寸不锈钢合页
IMG-0322	吊包	1	吊装索具/吊包	只	needs_review:1	clarify_specs_before_use:1	MAT-000180 | 额定载荷：1吨 | 吊包1吨
IMG-0323	吊带	7	吊装索具/吊带	付；条	standard:5；usable:2	auto_select_allowed:5；confirm_before_use:2	MAT-000016 | 载荷：2T；长度：1.5米 | 2T*1.5米吊带 || MAT-000034 | 载荷：5T；长度：6米 | 5T*6米吊带 || MAT-000035 | 载荷：5T；长度：3米 | 5T*3米吊带 || MAT-000036 | 载荷：3T；长度：3米 | 3T*3米吊带 || MAT-000042 | 载荷：5T；长度：8米 | 5T*8米吊带 || MAT-000066 | 载荷：5吨；长度：6m | 吊带5吨×6m || MAT-000067 | 载荷：20T；长度：6米 | 原名含“好” | 20T*6米吊带好
IMG-0324	吊灯头	1	电气材料/照明附件	个	needs_review:1	clarify_specs_before_use:1	ELEC-000131 | 类型：吊灯头 | 吊灯头
IMG-0325	吊装带	9	吊装索具/吊带	根	needs_review:4；usable:5	clarify_specs_before_use:4；confirm_before_use:5	MAT-000196 | 额定载荷：5T；长度：6m | 吊带5T*6m || MAT-000197 | 额定载荷：5T；长度：3m | 吊带5T*3m || MAT-000231 | 额定载荷：3T；长度：2m | 吊带3T*2m || MAT-000232 | 额定载荷：2T；长度：2m | 吊带2T*2m || MAT-000240 | 额定载荷：1T；长度：1.5m | 吊带1T*1.5m || MAT-000241 | 额定载荷：1T；长度：1m | 吊带1T*1m || MAT-000254 | 额定载荷：1T；长度：1米 | 吊带1T*1米 || MAT-000255 | 额定载荷：1T；长度：1.5米 | 吊带1T*1.5米
IMG-0326	吊装袋	1	吊装索具/吊包	只	needs_review:1	clarify_specs_before_use:1	MAT-000142 | 材质：丙纶纤维；尺寸：3米*3米；载荷：大吨位 | 大吨位丙纶纤吊包3米*3米
IMG-0327	吊车垫块	1	吊装索具/支垫件	块	needs_review:1	clarify_specs_before_use:1	MAT-000190 | 用途：吊车；载荷：大吨位；尺寸：500*500*60mm | 吊车用大吨位垫块500*500*60mm
IMG-0328	吊钩保险卡	1	吊装索具/吊钩配件	个	needs_review:1	clarify_specs_before_use:1	MAT-000030 | 载荷：16吨；特征：加厚 | 16吨吊钩厚保险卡
IMG-0329	吊钩保险扣	2	吊装索具/吊钩配件	个	needs_review:2	clarify_specs_before_use:2	MAT-000207 | 适配：行车吊钩；额定载荷：20T；部件：保险扣 | 行车吊钩保险扣20T || MAT-000208 | 适配：行车吊钩；额定载荷：16T；部件：保险扣 | 行车吊钩保险扣16T
IMG-0330	后备套夹子	1	定制件/金属加工件	个	needs_review:1	clarify_specs_before_use:1	SPARE-000109 | 定制：是；部件：后备套夹子 | 加工后备套夹子
IMG-0331	吨袋	2	包装材料/吨袋	个	needs_review:1；usable:1	clarify_specs_before_use:1；confirm_before_use:1	MAT-000024 | 规格：大号 | 大吨袋 || MAT-000044 | 承重/容量：1.5吨 | 1.5吨袋
IMG-0332	启动按钮指示灯	1	电气材料/按钮指示	套	needs_review:1	clarify_specs_before_use:1	ELEC-000147 | 功能：启动按钮、指示灯 | 启动按钮指示灯
IMG-0333	启辉器	1	电气材料/照明配件	个	needs_review:1	clarify_specs_before_use:1	ELEC-000025 | 类型：启辉器 | 启辉器
IMG-0334	吸油棉	4	清洁耗材/吸附材料；环保耗材/吸附材料	个；张	needs_review:4	clarify_specs_before_use:4	ADMIN-000027 | 尺寸：40*50*5；用途：吸油 | 40*50*5吸油棉 || ADMIN-000028 | 用途：吸油 | 吸油棉 || ADMIN-000041 | 厚度：5mm；用途：吸油 | 5MM厚吸油棉 || MAT-000252 | 尺寸：40cm*50cm*5mm | 吸油棉40cm*50cm*5mm
IMG-0335	吹尘枪	1	工具/气动工具	把	needs_review:1	clarify_specs_before_use:1	TOOL-000240 | 品牌：世达；类型：吹尘枪 | 世达吹尘枪
IMG-0336	喷壶	2	行政后勤/清洁用品	个	needs_review:1；usable:1	clarify_specs_before_use:1；confirm_before_use:1	ADMIN-000044 | 品类：喷壶 | 喷壶 || ADMIN-000045 | 容量：2L | 2升喷壶
IMG-0337	喷漆	2	化工耗材/涂料	支	needs_review:2	clarify_specs_before_use:2	CHEM-000009 | 品牌：三和；颜色：黄色 | 三和黄色喷漆 || CHEM-000010 | 品牌：三和；颜色：天蓝色 | 三和天蓝色喷漆
IMG-0338	喷火枪	2	工具/焊割工具；工具/燃气工具	个；把	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	WELD-000023 | 功能：多功能 | 多功能喷火枪 || TOOL-000268 | 类型：喷火枪 | 喷火枪
IMG-0339	噪音计	1	工具器具/检测仪器	台	needs_review:1	clarify_specs_before_use:1	TOOL-000088 | 用途：噪音检测 | 噪音仪
IMG-0340	四位开关	1	电气材料/插座开关	个	needs_review:1	clarify_specs_before_use:1	ELEC-000011 | 品牌：公牛；位数：4位 | 公牛4位开关
IMG-0341	四氟垫片	2	定制件/密封垫片；密封材料/四氟制品	个；件	needs_review:2	clarify_specs_before_use:2	SPARE-000098 | 规格：55；材质：四氟/PTFE | 55四氟垫片 || FAST-000083 | 定制：是；材质：四氟；规格：Φ450*440*2 | 加工:是 | 加工四氟垫片Φ450*440*2
IMG-0342	固定扳手	1	工具/手动工具	个	usable:1	confirm_before_use:1	TOOL-000141 | 品牌：世达；规格：24号 | 24世达固定扳手
IMG-0343	国标法兰	1	管件/法兰	个	usable:1	confirm_before_use:1	PIPE-000130 | 规格：DN325；压力等级：16kg；执行标准：国标 | 325*16KG国标法兰
IMG-0344	圆头螺丝套件	1	紧固件/螺丝套件	套	needs_review:1	clarify_specs_before_use:1	FAST-000122 | 头型：圆头；规格：M5*70；套件组成：平垫+弹垫 | 圆头螺丝m5*70带平 弹垫
IMG-0345	圆珠笔	1	办公用品/书写工具	支	needs_review:1	clarify_specs_before_use:1	TOOL-000338 | 类型：圆珠笔 | 圆珠笔
IMG-0346	土工布	1	建筑材料/土工材料	米	needs_review:1	clarify_specs_before_use:1	CONST-000007 | 类型：土工布 | 土工布
IMG-0347	地坪漆底漆	2	化工耗材/涂料	桶	needs_review:1；usable:1	clarify_specs_before_use:1；confirm_before_use:1	CHEM-000029 | 品牌/系列：好地坪漆；类型：底漆 | 好地坪漆底漆 || CHEM-000033 | 品牌/系列：好地坪漆；类型：底漆；包装：20KG | 好地坪漆底漆20KG
IMG-0348	地坪漆底漆固化剂	1	化工耗材/涂料辅料	KG	needs_review:1	clarify_specs_before_use:1	CHEM-000030 | 用途：地坪漆底漆固化剂 | 地坪漆底漆固化剂
IMG-0349	地坪漆面漆固化剂	1	化工耗材/涂料辅料	KG	needs_review:1	clarify_specs_before_use:1	CHEM-000028 | 用途：地坪漆面漆固化剂 | 地坪漆面漆固化剂
IMG-0350	地板胶	1	装修材料/地面材料	平方	needs_review:1	clarify_specs_before_use:1	CONST-000003 | 材质：PVC；特征：加厚 | 加厚PVC地板胶
IMG-0351	地毯刷	1	清洁工具/刷子	个	needs_review:1	clarify_specs_before_use:1	TOOL-000322 | 用途：地毯清洁 | 地毯刷
IMG-0352	地线	1	电气材料/电线电缆	米	usable:1	confirm_before_use:1	ELEC-000065 | 品牌：起帆；截面积：6平方；用途：地线 | 6平方起帆地线
IMG-0353	地线夹	1	焊接工具/焊机配件	把	usable:1	confirm_before_use:1	TOOL-000294 | 额定电流：500A；类型：地线夹 | 500A地线夹
IMG-0354	垃圾夹	1	清洁用品/清洁工具	个	standard:1	auto_select_allowed:1	TOOL-000018 | 类型：垃圾夹 | 垃圾夹
IMG-0355	垃圾桶	5	劳保耗材/清洁工具；行政后勤/清洁用品	个；只	needs_review:4；usable:1	clarify_specs_before_use:4；confirm_before_use:1	TOOL-000073 | 规格：大号 | 大垃圾桶 || ADMIN-000031 | 规格：大 | 大垃圾桶 || ADMIN-000056 | 类型：垃圾桶 | 垃圾桶 || ADMIN-000059 | 容量：120L | 垃圾桶120L || ADMIN-000067 | 容量：240L；配置：带盖、带轮 | 240L垃圾桶带盖轮
IMG-0356	垃圾袋	11	劳保耗材/清洁用品；清洁用品/垃圾袋；行政后勤/清洁用品	个；条	needs_review:10；standard:1	clarify_specs_before_use:10；auto_select_allowed:1	ADMIN-000005 | 规格：大 | 大垃圾袋 || ADMIN-000008 | 规格：120*140；特征：厚 | 120*140厚垃圾袋 || ADMIN-000020 | 规格：大号 | 大垃圾袋子 || ADMIN-000032 | 规格：待补；每包数量：待补 | 垃圾袋子 || ADMIN-000034 | 规格：100*120 | 100*120垃圾袋 || ADMIN-000040 | 规格：待补 | 垃圾袋 || ADMIN-000046 | 规格：120 | 120垃圾袋 || ADMIN-000055 | 尺寸：1.2m*1.4m | 垃圾袋1.2m*1.4m
IMG-0357	垫片	6	加工件/金属加工件；定制件/金属加工件；紧固件/垫圈	个	needs_review:6	clarify_specs_before_use:6	SPARE-000011 | 规格：110*100*5；加工：是 | 加工110*100*5垫片 || SPARE-000023 | 定制：是；规格：12*600*5 | 定做12*600*5垫片 || FAST-000030 | 规格：M10 | M10垫片 || FAST-000049 | 规格：M24；特征：加厚 | 24加厚垫片 || FAST-000057 | 规格：M27 | M27垫片 || FAST-000066 | 规格：M30 | 30垫片
IMG-0358	堵头	3	定制件/管路接头；工程材料/管件	个；套	needs_review:3	clarify_specs_before_use:3	PIPE-000011 | 规格：4分 | 4分堵头 || PIPE-000012 | 规格：6分 | 6分堵头 || PIPE-000143 | 定制：是；规格：300 | 定做300堵头
IMG-0359	堵漏王	1	建材/堵漏材料	袋	needs_review:1	clarify_specs_before_use:1	MAT-000215 | 类型：堵漏王 | 堵漏王
IMG-0360	塑壳断路器	1	电气/断路器	只	usable:1	confirm_before_use:1	ELEC-000251 | 品牌：常熟；型号：CM3E-630-3300 | 常熟断路器CM3E-630-3300
IMG-0361	塑料凳	2	行政后勤/家具用品；行政后勤/生活用品	个	usable:2	confirm_before_use:2	MAT-000128 | 材质：塑料；特征：加厚 | 加厚塑料凳；加厚塑料凳子 || MAT-000245 | 材质：塑料；特征：加厚 | 加厚塑料凳子
IMG-0362	塑料扫把	1	清洁用品/扫把	把	needs_review:1	clarify_specs_before_use:1	ADMIN-000072 | 材质：塑料 | 塑料扫把
IMG-0363	塑料方凳	2	办公生活用品/家具；行政后勤/生活用品	个	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	ADMIN-000009 | 材质：塑料；规格：50CM；特征：加厚 | 加厚50CM塑料方凳 || MAT-000093 | 材质：塑料；类型：方凳 | 塑料方凳
IMG-0364	塑料焊枪	1	工具/焊接工具	套	needs_review:1	clarify_specs_before_use:1	WELD-000025 | 适用材料：塑料 | 塑料焊枪
IMG-0365	塑料箱	1	行政后勤/收纳用品	个	needs_review:1	clarify_specs_before_use:1	MAT-000107 | 规格：大；型号/规格：75 | 大塑料箱75
IMG-0366	塞尺	1	工具器具/测量工具	个	needs_review:1	clarify_specs_before_use:1	TOOL-000084 | 材质：铜 | 铜塞尺
