group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0541	无缝管加工件	定制件/钢管加工件	1	定制加工件	金属加工件	no		high	定尺加工无缝管属于金属加工件。
IMG-0542	无缝钢管	钢材/钢管	6	金属材料	钢管	no		high	无缝钢管属于金属钢管原材料。
IMG-0543	时控开关	电气/低压电器；电气材料/低压电器	3	电气电料	低压电器	no		high	时控开关是低压控制电器。
IMG-0544	时间继电器	电气/继电器	1	电气电料	低压电器	no		high	时间继电器属于低压电器。
IMG-0545	明矾	化工原料/无机盐	1	化工胶粘涂料	化工原料	no		medium	明矾为基础化工品；新建二级化工原料。
IMG-0546	明装底盒	电气材料/插头插座	1	电气电料	电气辅材	no		high	明装底盒是电气安装辅材。
IMG-0547	明装插座	电气材料/插头插座	1	电气电料	插头插座	no		high	明装插座属于插头插座类。
IMG-0548	普通硅酸盐水泥	建材/水泥；建筑材料/水泥砂石	2	建筑材料	水泥砂石	no		high	普通硅酸盐水泥归水泥砂石。
IMG-0549	木屑	辅料耗材/吸附填充材料	1	清洁办公后勤	清洁耗材	no		medium	样例为吸附填充用途，更接近清理耗材而非主体建材。
IMG-0550	木方	建筑材料/木材；建筑材料/模板木方	4	建筑材料	模板木方	no		high	木方用于模板支撑，属于模板木方。
IMG-0551	木方垫	定制件/木制加工件	1	定制加工件	木制加工件	no		high	加工木方垫为非标木制件；新建二级木制加工件。
IMG-0552	木方垫板	定制件/木制加工件	1	定制加工件	木制加工件	no		high	按尺寸加工的木方垫板，归定制木制加工件。
IMG-0553	机械密封	备品备件/密封件；密封件/机械密封	3	设备备件	通用机械备件	no		high	机械密封是设备通用维修备件。
IMG-0554	机油	化工耗材/润滑油	1	化工胶粘涂料	润滑剂	no		high	机油属于润滑剂，旧化工耗材可归并。
IMG-0555	松香水	化工耗材/稀释清洗；油漆涂料/稀释清洗剂	2	化工胶粘涂料	清洗剂	no		high	松香水作稀释清洗剂，归化工清洗剂。
IMG-0556	枕头	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	枕头是后勤生活用品。
IMG-0557	架子管	建筑施工耗材/脚手架管	1	金属材料	钢管	no		high	架子管本质为脚手架钢管，旧施工耗材偏用途。
IMG-0558	桶装水抽水器套装	行政后勤/饮水设备	1	清洁办公后勤	生活用品	no		high	桶装水抽水器属饮水生活用品套装。
IMG-0559	桶装水电动抽水器	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	电动抽水器用于桶装水，归生活用品。
IMG-0560	梅花双用扳手	工具/手动工具	1	工具量具	手动工具	no		high	梅花双用扳手为手动工具。
IMG-0561	梅花开口两用扳手	手动工具/扳手	3	工具量具	手动工具	no		high	梅开两用扳手属于手动工具。
IMG-0562	棉口罩	劳保耗材/呼吸防护	1	劳保防护	呼吸防护	no		high	棉口罩是人员呼吸防护用品。
IMG-0563	棉布	劳保耗材/擦拭材料；清洁耗材/擦拭材料	2	清洁办公后勤	清洁耗材	no		high	大块棉布用于擦拭清洁，旧劳保耗材口径不准。
IMG-0564	棉拖把	清洁工具/拖把	1	清洁办公后勤	清洁工具	no		high	棉拖把属于清洁工具。
IMG-0565	棉签	劳保耗材/清洁用品	1	清洁办公后勤	清洁耗材	no		medium	棉签作为清洁用品，旧劳保耗材偏宽。
IMG-0566	棉纱口罩	劳保耗材/呼吸防护	1	劳保防护	呼吸防护	no		high	棉纱口罩属于呼吸防护。
IMG-0567	棉被	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	棉被是后勤生活用品。
IMG-0568	植筋胶	化工耗材/胶粘剂	1	化工胶粘涂料	胶粘剂	no		high	植筋胶是结构胶粘剂。
IMG-0569	槽钢	原材料/型钢；金属材料/型材；钢材/型材；钢材/型钢	10	金属材料	型钢	no		high	槽钢是标准型钢。
IMG-0570	橡胶加工件	定制件/橡胶加工件	1	定制加工件	橡胶加工件	no		medium	定做橡胶条或板属于非标橡胶件；新建二级橡胶加工件。
IMG-0571	橡胶垫块	定制件/橡胶加工件	1	定制加工件	橡胶加工件	no		high	按尺寸加工的橡胶垫块，归定制橡胶加工件。
IMG-0572	橡胶垫片	密封件/垫片	2	紧固件与连接件	垫圈	no		medium	橡胶垫片按垫片/垫圈连接密封件归类。
IMG-0573	橡胶平板输送带	输送设备/输送带	1	设备备件	通用机械备件	no		high	输送带是输送设备更换备件。
IMG-0574	橡胶手套	劳保用品/手套；劳保耗材/手套	2	劳保防护	手套	no		high	橡胶手套属于劳保手套。
IMG-0575	橡胶支座	定制件/橡胶件	1	定制加工件	橡胶加工件	no		high	定做橡胶支座为非标橡胶加工件。
IMG-0576	橡胶板	原材料/橡胶材料	1	化工胶粘涂料	橡胶材料	no		medium	橡胶板为橡胶原材料；新建二级橡胶材料。
IMG-0577	橡胶水带	管材/水带	1	管材管件阀门	管材	no		high	橡胶水带属于柔性管材。
IMG-0578	橡胶锤	工具/手动工具	1	工具量具	手动工具	no		high	橡胶锤是手动工具。
IMG-0579	橡胶防爆水带	消防器材/水带	1	安全消防	消防器材	no		medium	旧分组指向消防水带，按消防器材归类。
IMG-0580	欧标转换插头	电气/插头插座	1	电气电料	插头插座	no		high	转换插头属于插头插座类。
IMG-0581	止回阀	阀门/止回阀	1	管材管件阀门	阀门	no		high	止回阀属于阀门。
IMG-0582	止水蝴蝶扣	建筑材料/止水紧固	1	紧固件与连接件	卡扣	no		medium	止水蝴蝶扣是止水螺杆配套卡扣，旧建筑材料过宽。
IMG-0583	止水针头	工程材料/堵漏注浆材料	2	建筑材料	防水材料	no		high	止水针头是堵漏注浆用防水耗材。
IMG-0584	止血贴	劳保耗材/急救用品	1	劳保防护	急救用品	no		high	止血贴为现场急救防护用品；新建二级急救用品。
IMG-0585	毛刷	工具器具/涂装工具	4	工具耗材	刷具	no		high	毛刷是涂装刷具耗材。
IMG-0586	毛巾	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	毛巾属于后勤生活用品。
IMG-0587	气体软管卡箍	焊接工具/气体软管配件	1	焊接切割	气瓶附件	no		medium	氧气乙炔管卡箍为焊割气体管路附件。
IMG-0588	气动扳手	工具/气动工具	2	电动气动工具	气动工具	no		high	气动扳手是气动工具整机。
IMG-0589	气动油	油品/润滑油	1	化工胶粘涂料	润滑剂	no		high	气动油属于设备润滑剂。
IMG-0590	气动电磁阀	气动元件/阀	1	液压气动	气动阀件	no		high	气动电磁阀是气动系统阀件；新建二级气动阀件。
IMG-0591	气动阀	气动元件/阀	1	液压气动	气动阀件	no		high	气动阀属于气动系统阀件；新建二级气动阀件。
IMG-0592	气泡膜	包装材料/缓冲包装	1	包装覆盖周转	缓冲包装	no		high	气泡膜是缓冲包装材料；新建二级缓冲包装。
IMG-0593	气源分配器	定制件/气动管路件	2	定制加工件	管路接头	no		high	定制不锈钢气源分配器属于非标管路件。
IMG-0594	气源处理双联件	气动元件/气源处理	1	液压气动	气源处理元件	no		high	AFC双联件是气源处理元件；新建二级气源处理元件。
IMG-0595	气管	气动元件/气管	2	液压气动	气管	no		high	10mm和16mm气管属于气动管路。
IMG-0596	气管三通接头	气动元件/气管接头	3	液压气动	气动接头	no		high	气管三通为气动接头。
IMG-0597	气管弯头接头	气动元件/气管接头	3	液压气动	气动接头	no		high	气管弯头为气动接头。
IMG-0598	气管直通接头	气动元件/气管接头	3	液压气动	气动接头	no		high	气管直通为气动接头。
IMG-0599	气管自锁接头	气动元件/气管接头	1	液压气动	气动接头	no		high	自锁接头属于气动管路接头。
IMG-0600	氧气乙炔管	焊接工具/气体软管	1	焊接切割	气瓶附件	no		high	氧气乙炔软管是焊割气体附件。
IMG-0601	氧气减压表	焊割耗材/气体表具；焊接工具/气体仪表；焊接耗材/气体配件	3	焊接切割	气瓶附件	no		high	氧气减压表用于焊割气瓶减压。
IMG-0602	氧气减压阀	焊接工具/气体仪表	1	焊接切割	气瓶附件	no		high	氧气减压阀为焊割气瓶附件。
IMG-0603	氧气检测表	仪表/气体检测仪表	1	工具量具	检测仪器	no		medium	氧气检测表本质是检测仪表，旧仪表类可归检测仪器。
IMG-0604	氧气瓶手推车	焊割设备/气瓶搬运	4	施工机具设备	搬运设备	no		high	氧气瓶手推车是现场气瓶搬运设备。
IMG-0605	氧气管接头	焊割耗材/气管接头	1	焊接切割	气瓶附件	no		high	氧气管接头为焊割气体管路附件。
IMG-0606	氧气胶管	焊割耗材/气管	1	焊接切割	气瓶附件	no		high	氧气胶管用于焊割供气管路。
IMG-0607	氧气软管	焊接工具/气体软管	1	焊接切割	气瓶附件	no		high	氧气软管属于焊割气体附件。
IMG-0608	氩气减压表	焊接工具/气体仪表	1	焊接切割	气瓶附件	no		high	氩气减压表用于焊接保护气瓶。
IMG-0609	水下连接器	电气/水下连接器	1	电气电料	电气连接器	no		high	水下电光连接器属于电气连接件；新建二级电气连接器。
IMG-0610	水下连接器堵头	电气/水下连接器	1	电气电料	电气连接器	no		high	连接器堵头为水下电气连接器配件；新建二级电气连接器。
IMG-0611	水壶	办公生活用品/小电器	1	清洁办公后勤	生活用品	no		high	不锈钢水壶是后勤生活用品。
IMG-0612	水封	密封件/水封	1	设备备件	通用机械备件	no		medium	水封为机械设备密封备件。
IMG-0613	水平尺	工具/测量工具；工具器具/测量工具	4	工具量具	测量工具	no		high	水平尺是测量工具。
IMG-0614	水性聚氨酯	化工耗材/堵漏材料	1	建筑材料	防水材料	no		high	水性聚氨酯用于堵漏防水，归防水材料。
IMG-0615	水桶	办公生活用品/容器；容器/水桶水箱	2	包装覆盖周转	周转容器	yes	按容量/材质/用途拆分	medium	小水桶与1T不锈钢支架水桶差异大，应拆分容器规格用途。
IMG-0616	水泥	建材/水泥；建筑材料/水泥砂石	3	建筑材料	水泥砂石	no		high	水泥按水泥砂石归类。
IMG-0617	水泥砖	建筑材料/砌块砖	2	建筑材料	砖砌材料	no		high	水泥砖属于砖砌材料。
IMG-0618	水泥钉	紧固件/钉；紧固件/钉类	2	紧固件与连接件	钉类	no		high	水泥钉是紧固钉类；新建二级钉类。
IMG-0619	水泵	设备备件/泵	1	施工机具设备	泵类设备	no		high	整台水泵是施工现场泵类设备，旧设备备件错误。
IMG-0620	水泵自动控制开关	电气/泵控制	1	电气电料	低压电器	no		high	水泵自动控制开关属于低压控制电器。
IMG-0621	水泵钳	工具/手动工具	2	工具量具	手动工具	no		high	水泵钳是手动工具。
IMG-0622	水泵防护罩	定制件/金属加工件	1	定制加工件	金属加工件	no		high	定做不锈钢防护罩为金属加工件。
IMG-0623	水管加工件	定制件/管路接头	1	定制加工件	管路接头	no		high	加工6分水管属于定制管路件。
IMG-0624	水管钩	工程材料/管道辅材	1	紧固件与连接件	管卡	no		medium	水管钩是管道固定件，旧工程材料过宽。
IMG-0625	水龙头	工程材料/水暖五金	3	管材管件阀门	水暖五金	no		high	水龙头属于水暖五金。
IMG-0626	水龙头花洒套装	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	水龙头花洒组合属水暖五金套装。
IMG-0627	污水泵	设备/泵类设备；设备备件/泵	3	施工机具设备	泵类设备	no		high	污水泵为整台泵类设备，不是备件。
IMG-0628	汽油桶	工具器具/容器	1	包装覆盖周转	周转容器	no		high	20L汽油桶本质是周转储运容器。
IMG-0629	沉降观测钉带牌	工程材料/测量标识	1	工具量具	测量工具	no		medium	沉降观测钉带牌为测量观测标识，旧工程材料偏宽。
IMG-0630	沐浴露	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	沐浴露是生活用品。
IMG-0631	沙子	建筑材料/水泥砂石	1	建筑材料	水泥砂石	no		high	沙子属于水泥砂石类建材。
IMG-0632	沟槽式蝶阀	阀门/蝶阀	1	管材管件阀门	阀门	no		high	沟槽式蝶阀属于管道阀门。
IMG-0633	油封	备品备件/密封件	1	设备备件	通用机械备件	no		high	SKF油封是通用机械密封备件。
IMG-0634	油布	劳保耗材/覆盖防护；建筑材料/防护覆盖；覆盖材料/油布	10	包装覆盖周转	覆盖材料	no		high	油布用于覆盖防护，旧劳保耗材不应作为分类。
IMG-0635	油性聚氨酯	化工原料/堵漏材料；化工耗材/堵漏材料	2	建筑材料	防水材料	no		high	油性聚氨酯为堵漏防水材料。
IMG-0636	油性记号笔	办公用品/书写工具	1	清洁办公后勤	办公用品	no		high	油性记号笔属于办公书写用品。
IMG-0637	油污清洗剂	清洁耗材/清洗剂	1	化工胶粘涂料	清洗剂	no		high	油污净是化学清洗剂。
IMG-0638	油漆	油漆涂料/油漆	4	化工胶粘涂料	涂料	no		high	油漆归涂料类。
IMG-0639	油漆滚筒	涂装工具/滚筒	4	工具耗材	刷具	no		high	油漆滚筒是涂装刷具耗材。
IMG-0640	油漆笔	工具耗材/标记用品	1	清洁办公后勤	办公用品	no		medium	油漆笔用于标记书写，归办公用品比工具耗材更稳。
IMG-0641	油管快速接头	液压/高压管路	4	液压气动	液压接头	no		high	油管快速接头属于液压接头。
IMG-0642	油管护套	液压/油管护套	6	液压气动	高压管路	no		high	油管护套为液压高压管路保护件。
IMG-0643	油雾器专用油	化工耗材/润滑剂	1	化工胶粘涂料	润滑剂	no		high	油雾器专用油是润滑剂。
IMG-0644	法兰	管件/法兰	5	管材管件阀门	法兰	no		high	法兰属于管件法兰类。
IMG-0645	法兰垫片	管件/密封垫片	1	管材管件阀门	法兰	no		medium	法兰垫片是法兰连接配套密封件。
IMG-0646	法兰异径接头	定制件/管路接头	1	定制加工件	管路接头	no		high	加工法兰大小头是定制管路接头。
IMG-0647	法兰电动蝶阀	阀门/电动阀门	2	管材管件阀门	阀门	no		high	法兰电动蝶阀本质是管道阀门。
IMG-0648	法兰盘	工程材料/管件	1	管材管件阀门	法兰	no		high	法兰盘属于法兰管件，旧工程材料过宽。
IMG-0649	法兰胶垫	工程材料/密封垫	1	管材管件阀门	法兰	no		medium	法兰胶垫是法兰连接密封配件。
IMG-0650	法兰软连接	管件/软连接	2	管材管件阀门	软连接	no		high	法兰软连接是管路柔性连接件；新建二级软连接。
IMG-0651	泡沫双面胶	化工耗材/胶带；化工耗材/胶粘带	2	包装覆盖周转	胶带	no		high	泡沫双面胶为胶带类实物，旧化工耗材偏泛。
IMG-0652	泡沫填缝剂	化工耗材/填缝剂	1	化工胶粘涂料	密封材料	no		high	泡沫填缝剂属于填缝密封材料。
IMG-0653	泡沫棉双面胶	胶带/工业胶带	1	包装覆盖周转	胶带	no		high	3M泡沫棉双面胶属于胶带。
IMG-0654	泡沫清洗剂	清洁化学品/清洗剂	1	化工胶粘涂料	清洗剂	no		high	泡沫清洗剂属于化学清洗剂。
IMG-0655	波纹管	管材/波纹管	1	管材管件阀门	管材	no		high	波纹管属于管材。
IMG-0656	泥桶	施工工具/桶具	1	工具量具	手动工具	no		medium	泥桶是施工手持桶具，归手动工具。
IMG-0657	泥浆比重计	工具/测量工具	1	工具量具	测量工具	no		high	泥浆比重计为测量工具。
IMG-0658	泥浆泵活塞	设备备件/泥浆泵配件	2	设备备件	泵类备件	no		high	泥浆泵活塞属于泵类备件。
IMG-0659	泥浆管接头	定制件/管路接头	1	定制加工件	管路接头	no		high	加工泥浆管接头属于定制管路接头。
IMG-0660	泥浆管接头加工件	定制件/管路接头	1	定制加工件	管路接头	no		high	焊接泥浆管接头为定制管路接头。
IMG-0661	注浆机活塞	定制件/设备备件	1	定制加工件	图纸件	no		medium	定做注浆机活塞，按非标图纸件处理。
IMG-0662	注浆枪头	堵漏注浆/注浆配件；注浆设备/配件	2	设备备件	通用机械备件	no		medium	注浆枪头是注浆设备配件，旧堵漏注浆口径过宽。
IMG-0663	注浆止水针头	注浆设备/耗材	4	建筑材料	防水材料	no		high	高压注浆止水针头是堵漏防水耗材。
IMG-0664	注浆泵连杆压力表	注浆设备/配件	1	设备备件	泵类备件	no		medium	注浆泵连杆压力表为泵设备配套备件。
IMG-0665	注浆管	工程材料/注浆材料	1	管材管件阀门	管材	no		medium	DN25注浆管本质是施工管材，旧工程材料过宽。
IMG-0666	注浆管套装	注浆设备/配件	1	管材管件阀门	管材	no		medium	注浆管带配件仍以管材为主。
IMG-0667	注浆管接头	注浆设备/配件	1	管材管件阀门	直接	no		medium	注浆管头子为管路接头，按直接类管件管理。
IMG-0668	注浆针头	堵漏注浆/注浆耗材	1	建筑材料	防水材料	no		high	注浆针头用于堵漏注浆，归防水材料。
IMG-0669	洁厕剂	劳保耗材/清洁用品	1	清洁办公后勤	清洁耗材	no		high	洁厕灵是清洁耗材，旧劳保耗材错误。
IMG-0670	洁厕灵	清洁用品/清洁剂	1	清洁办公后勤	清洁耗材	no		high	洁厕灵属于清洁耗材。
IMG-0671	洗发露	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	洗发露是后勤生活用品。
IMG-0672	洗洁精	劳保耗材/清洁用品；清洁耗材/清洁剂；清洁耗材/清洗剂	4	清洁办公后勤	清洁耗材	no		high	洗洁精是日常清洁耗材，旧劳保耗材不准。
IMG-0673	洗脸盆	工程材料/洁具；行政后勤/生活用品	2	管材管件阀门	水暖五金	yes	按工程洁具/生活用品拆分	medium	2米不锈钢洗脸盆与生活洗脸盆用途差异明显。
IMG-0674	洗脸盆下水管	工程材料/洁具配件	1	管材管件阀门	水暖五金	no		high	洗脸盆下水管属于洁具水暖配件。
IMG-0675	洗脸盆龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	洗脸盆龙头属于水暖五金。
IMG-0676	洗衣机进水管	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	洗衣机进水管为水暖连接配件。
IMG-0677	洗衣机龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	洗衣机龙头属于水暖五金。
IMG-0678	活动扳手	工具/手动工具；工具器具/手动工具	4	工具量具	手动工具	no		high	活动扳手属于手动工具。
IMG-0679	流量计	仪表/流量仪表	1	工具量具	检测仪器	no		medium	流量计为现场检测计量仪表，归检测仪器。
IMG-0680	测电笔	工具器具/电工工具	3	工具量具	电工工具	no		high	测电笔属于电工工具。
IMG-0681	浮球液位开关	电气/液位控制	1	电气电料	开关按钮	no		high	浮球液位开关属于电气开关控制件。
IMG-0682	浮球阀	阀门/液位控制阀	1	管材管件阀门	阀门	no		high	浮球阀是液位控制阀门。
IMG-0683	海绵双面胶	化工耗材/胶粘带	1	包装覆盖周转	胶带	no		high	海绵双面胶按胶带类归并。
IMG-0684	海绵拖把	劳保耗材/清洁工具	1	清洁办公后勤	清洁工具	no		high	海绵拖把是清洁工具，旧劳保耗材错误。
IMG-0685	浸塑手套	劳保用品/手套	1	劳保防护	手套	no		high	浸塑手套属于劳保手套。
IMG-0686	浸胶手套	劳保耗材/手套	1	劳保防护	手套	no		high	浸胶手套属于劳保手套。
IMG-0687	涂料	化工耗材/涂料	1	化工胶粘涂料	涂料	no		high	立邦涂料归涂料类。
IMG-0688	消防卡箍	管道紧固/卡箍	4	安全消防	消防管件	no		high	消防管道卡箍属于消防系统管件。
IMG-0689	消防接头	安全消防/消防接头；消防材料/消防接头	4	安全消防	消防管件	no		high	消防接头是消防管件。
IMG-0690	消防枪头	安全消防/消防接头	1	安全消防	消防管件	no		high	消防枪头属于消防水带配套管件。
IMG-0691	消防枪头管接头套件	安全消防/消防接头	2	安全消防	消防管件	no		high	消防枪头和管接头套件归消防管件。
IMG-0692	消防水带	安全消防/消防水带；消防材料/消防水带	4	安全消防	消防器材	no		high	消防水带属于消防器材。
IMG-0693	消防管快速接头	安全消防/消防接头	1	安全消防	消防管件	no		high	消防管快接属于消防管件。
IMG-0694	消防箱	消防器材/消防箱	1	安全消防	消防器材	no		high	消防箱属于消防器材。
IMG-0695	消防蝶阀	阀门/消防阀门	1	安全消防	消防管件	no		high	消防蝶阀是消防系统管道阀件。
IMG-0696	消防铲	安全消防/消防工具	1	安全消防	消防器材	no		high	消防铲为消防器材工具。
IMG-0697	消防阀门	阀门/消防阀门	1	安全消防	消防管件	no		high	沟槽消防阀属于消防系统管件。
IMG-0698	润滑油	化工耗材/润滑剂	1	化工胶粘涂料	润滑剂	no		high	润滑油归润滑剂。
IMG-0699	润滑脂	化工耗材/润滑脂	2	化工胶粘涂料	润滑剂	no		high	黄油和油脂均为润滑剂。
IMG-0700	液压内外牙弯头	液压/高压管路	1	液压气动	液压接头	no		high	液压内外牙弯头属于液压接头。
IMG-0701	液压堵头	液压/高压管路	1	液压气动	液压接头	no		high	液压堵头属于液压接头。
IMG-0702	液压对丝接头	液压/高压管路	1	液压气动	液压接头	no		high	液压对丝是液压接头。
IMG-0703	液压快速接头	液压/高压管路	1	液压气动	液压接头	no		high	液压快速接头属于液压接头。
IMG-0704	液压扳手套装	工具/液压工具	1	工具量具	液压工具	no		medium	液压扳手是专用工具；新建二级液压工具。
IMG-0705	液压油	油品/液压油	1	化工胶粘涂料	润滑剂	no		high	液压油按润滑油品归润滑剂。
IMG-0706	液压高压外丝接头	液压/高压管路	1	液压气动	液压接头	no		high	液压高压外丝接头属于液压接头。
IMG-0707	液态密封胶	胶粘剂/密封胶	1	化工胶粘涂料	密封材料	no		high	液态密封胶属于密封材料。
IMG-0708	深井潜水泵	设备/泵类设备	1	施工机具设备	泵类设备	no		high	深井潜水泵是整台泵类设备。
IMG-0709	混凝土圆斗	工程器具/料斗	1	施工机具设备	搬运设备	no		medium	混凝土圆斗用于现场转运下料，归搬运设备。
IMG-0710	混凝土振动棒	施工设备/振动棒	2	施工机具设备	振捣设备	no		high	混凝土振动棒为施工振捣设备；新建二级振捣设备。
IMG-0711	混凝土试模	工具/检测模具	2	工具量具	检测仪器	no		high	混凝土试模用于试验检测，归检测仪器。
IMG-0712	清洗剂泵头	清洗设备/配件	1	设备备件	泵类备件	no		medium	清洗机泵头属于泵类设备备件。
IMG-0713	清洗机专用油	化工耗材/润滑油	1	化工胶粘涂料	润滑剂	no		high	清洗机专用油是润滑剂。
IMG-0714	温控开关	电气/温控元件	1	电气电料	低压电器	no		high	温控开关是电柜低压控制元件。
IMG-0715	游标卡尺	工具/测量工具	2	工具量具	测量工具	no		high	游标卡尺是测量工具。
IMG-0716	滑槽	五金建材/导轨滑槽	1	金属材料	型钢	no		medium	C型不锈钢滑槽是金属型材，旧五金建材偏泛。
IMG-0717	滚筒伸缩杆	涂装工具/滚筒配件	1	工具耗材	刷具	no		medium	滚筒伸缩杆为涂装滚筒配件，随刷具族管理。
IMG-0718	滚筒刷	工具器具/涂装工具；涂装工具/滚筒	6	工具耗材	刷具	no		high	滚筒刷是涂装刷具耗材。
IMG-0719	滚筒柄	涂装工具/滚筒配件	1	工具耗材	刷具	no		medium	滚筒柄为滚筒刷配件，随刷具族管理。
