group_id	item_name	sku_count	old_groups	stock_uoms	quality_levels	agent_use_policies	sample_skus_specs_aliases
IMG-0757	焊枪线缆套装	1	焊接工具/焊枪配件	套	needs_review:1	clarify_specs_before_use:1	WELD-000047 | 型号：500型；线长：5米；包含：焊枪 | 500型5米线带焊枪
IMG-0758	焊管	1	钢材/钢管	根	needs_review:1	clarify_specs_before_use:1	PIPE-000450 | 规格：2寸；长度：3m；类型：焊管 | 焊管2寸*3m
IMG-0759	焊罩镜片	2	劳保耗材/眼面防护；焊接防护/焊罩配件	盒	needs_review:2	clarify_specs_before_use:2	SAFE-000117 | 适配：焊罩；颜色：白/黑 | 焊罩镜片 白 黑 || WELD-000067 | 颜色：黑色 | 焊罩镜片黑色
IMG-0760	牙刷	1	行政后勤/生活用品	支	needs_review:1	clarify_specs_before_use:1	TOOL-000258 | 类型：牙刷 | 牙刷
IMG-0761	牙膏	1	行政后勤/生活用品	支	needs_review:1	clarify_specs_before_use:1	ADMIN-000053 | 类型：牙膏 | 牙膏
IMG-0762	牛筋手套	2	劳保耗材/手套	付；双	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	SAFE-000007 | 材质/类型：牛筋；特征：加厚 | 牛筋加厚手套 || SAFE-000100 | 材质/俗称：牛筋 | 牛筋手套
IMG-0763	玛氏漏斗粘度计	1	工具器具/检测仪器	个	usable:1	confirm_before_use:1	TOOL-000104 | 材质：不锈钢；类型：玛氏漏斗粘度计 | 不锈钢玛氏漏斗粘度计
IMG-0764	环卫夹	1	劳保耗材/清洁工具	个	needs_review:1	clarify_specs_before_use:1	TOOL-000062 | 类型：环卫夹 | 环卫夹
IMG-0765	环形钢丝绳	1	定制件/吊装索具	个	needs_review:1	clarify_specs_before_use:1	METAL-000131 | 定制：是；结构：环形；直径：40mm；长度：1.5m | 订做环形钢丝绳40mm*1.5m
IMG-0766	玻璃刮	1	清洁用品/清洁工具	支	standard:1	auto_select_allowed:1	TOOL-000015 | 类型：玻璃刮 | 玻璃刮
IMG-0767	玻璃纸	1	包装材料/薄膜纸品	米	needs_review:1	clarify_specs_before_use:1	MAT-000029 | 类型：玻璃纸 | 玻璃纸
IMG-0768	玻璃胶	3	化工耗材/胶粘剂；胶粘剂/玻璃胶	支	needs_review:3	clarify_specs_before_use:3	CHEM-000025 | 颜色：白色 | 白色玻璃胶 || CHEM-000070 | 颜色：白色；类型：玻璃胶 | 白色玻璃胶 || CHEM-000156 | 品牌：道康宁 | 道康宁玻璃胶
IMG-0769	玻璃胶枪	1	工具器具/涂装工具	个	standard:1	auto_select_allowed:1	TOOL-000016 | 用途：打玻璃胶 | 玻璃胶枪
IMG-0770	球阀	3	阀门/球阀	个	needs_review:3	clarify_specs_before_use:3	PIPE-000244 | 品牌：埃美柯；公称直径：DN80 | DN80埃美柯球阀 || PIPE-000245 | 品牌：埃美柯；公称直径：DN50 | DN50埃美柯球阀 || PIPE-000277 | 品牌：埃美柯；公称直径：DN15 | DN15埃美柯球阀
IMG-0771	生料带	3	工程材料/水暖五金；工程材料/水暖辅材；管道耗材/密封材料	个	standard:1；needs_review:2	auto_select_allowed:1；clarify_specs_before_use:2	SPARE-000008 | 类型：密封带 | 生料带 || MAT-000043 | 类型：生料带 | 生料带 || PIPE-000239 | 特征：加厚 | 加厚生料带
IMG-0772	电位器	1	电气/按钮指示元件	只	usable:1	confirm_before_use:1	ELEC-000204 | 品牌：天逸；型号：LA42D；阻值：5K | 天逸电位器LA42D-5K
IMG-0773	电力清洗剂	1	化工耗材/清洗剂	KG	needs_review:1	clarify_specs_before_use:1	CHEM-000020 | 用途：电力设备清洗 | 电力清洗剂
IMG-0774	电动扳手套筒	5	工具/套筒	个；支	usable:5	confirm_before_use:5	TOOL-000135 | 规格：12号；适用：电动扳手 | 12号电动扳手套筒 || TOOL-000136 | 规格：42号；适用：电动扳手 | 42号电动扳手套筒 || TOOL-000144 | 品牌：世达；规格：23号；适用：电动扳手 | 23号世达电动扳手套筒 || TOOL-000145 | 品牌：世达；规格：24号；适用：电动扳手 | 24号世达电动扳手套筒 || TOOL-000167 | 规格：36；适用：电动扳手 | 36套筒电动
IMG-0775	电动抽油泵	1	设备备件/泵	个	needs_review:1	clarify_specs_before_use:1	SPARE-000090 | 驱动：电动；用途：抽油 | 电动抽油泵
IMG-0776	电动油脂泵	3	润滑系统/油脂泵；润滑设备/油脂泵；设备备件/润滑设备	台；套	needs_review:3	clarify_specs_before_use:3	SPARE-000087 | 驱动：电动；功能：自动供脂 | 自动电动油脂泵 || SPARE-000135 | 容量：6L；出口数：3出口；配置：带时控器 | 电动油脂泵6L-3出口带时控器 || SPARE-000142 | 电压：380V；容量：8L；出口数：4出口 | 电动油脂泵380V-8L-4出口
IMG-0777	电子清洗剂	1	清洁耗材/清洗剂	支	needs_review:1	clarify_specs_before_use:1	CHEM-000071 | 用途：电子元件清洗 | 电子清洗剂
IMG-0778	电子秤	1	工具/测量工具	台	needs_review:1	clarify_specs_before_use:1	TOOL-000157 | 精度：高精度 | 高精度电子称
IMG-0779	电子血压计	1	劳保耗材/急救用品	台	needs_review:1	clarify_specs_before_use:1	SAFE-000032 | 品牌：鱼跃；类型：电子血压计 | 鱼跃电子血压计
IMG-0780	电工包	2	工具/工具包	个	needs_review:2	clarify_specs_before_use:2	TOOL-000309 | 材质：帆布；用途：电工 | 帆布电工包 || TOOL-000326 | 品牌：得力；用途：电工 | 得力电工包
IMG-0781	电工胶布	3	电气材料/绝缘材料	个；卷	standard:1；needs_review:2	auto_select_allowed:1；clarify_specs_before_use:2	ELEC-000005 | 品牌：3M；颜色：透明 | 3M透明电胶布 || ELEC-000019 | 品牌：3M | 3M电胶布 || ELEC-000133 | 品牌：3M；类型：电工胶布 | 3m电胶布
IMG-0782	电机	2	设备备件/电机	台	needs_review:2	clarify_specs_before_use:2	SPARE-000114 | 功率：7.5kW | 7.5千w电机 || SPARE-000122 | 功率：5.5kW | 电机5.5KW
IMG-0783	电柜散热风机	1	电气/配电柜散热	只	needs_review:1	clarify_specs_before_use:1	ELEC-000189 | 用途：电柜散热；类型：风机 | 电柜散热风机
IMG-0784	电柜风扇防雨罩组合	1	电气/配电柜散热	个	needs_review:1	clarify_specs_before_use:1	ELEC-000184 | 用途：电柜；包含：风扇+防雨罩；电压：380V | 电柜风扇防雨罩组合380V
IMG-0785	电池	3	电气材料/电池	个	standard:3	auto_select_allowed:3	ELEC-000039 | 电压：9V | 9V电池 || ELEC-000042 | 规格：5号 | 5号电池 || ELEC-000099 | 规格：7号 | 7号电池
IMG-0786	电流表	2	仪表/电气仪表	只	needs_review:2	clarify_specs_before_use:2	ELEC-000152 | 变比：600/5A | 电流表600/5A || ELEC-000210 | 品牌：人民；型号：6L2；变比：600/5A | 人民电流表6L2-600/5A
IMG-0787	电浮球阀	1	仪表/液位控制	个	needs_review:1	clarify_specs_before_use:1	PIPE-000278 | 线长：10m；类型：电浮球阀 | 10m长电浮球阀
IMG-0788	电源极性检测器	1	工具器具/检测仪器	台	needs_review:1	clarify_specs_before_use:1	TOOL-000079 | 用途：电源极性检测 | 电源极性检测器
IMG-0789	电源线	1	电气材料/电线电缆	条	needs_review:1	clarify_specs_before_use:1	ELEC-000085 | 长度：2米 | 2米电源线
IMG-0790	电源转换器	1	电气/电源模块	只	usable:1	confirm_before_use:1	ELEC-000253 | 输入：24V；输出：12V；电流：2A | 电源转换器24V转12V2A
IMG-0791	电源适配器	1	电气材料/电源电器	个	needs_review:1	clarify_specs_before_use:1	ELEC-000074 | 输出：12V 1A | 12V1A适配器
IMG-0792	电热水壶	1	行政后勤/生活电器	个	needs_review:1	clarify_specs_before_use:1	MAT-000061 | 品牌：苏泊尔 | 苏泊尔热水壶
IMG-0793	电焊帽	1	劳保耗材/眼面防护	个	needs_review:1	clarify_specs_before_use:1	SAFE-000048 | 用途：电焊 | 品质描述:好 | 好电焊帽
IMG-0794	电焊快速接头	1	焊接耗材/焊机配件	套	standard:1	auto_select_allowed:1	WELD-000002 | 规格：35-50 | 35-50电焊快速接头
IMG-0795	电焊手套	1	劳保耗材/手套	双	needs_review:1	clarify_specs_before_use:1	SAFE-000059 | 用途：电焊；特征：双层、加厚 | 双层电焊手套厚
IMG-0796	电焊机套装	1	焊割设备/焊机	套	needs_review:1	clarify_specs_before_use:1	WELD-000026 | 配置：含焊线 | 电焊机含线
IMG-0797	电焊机接线夹	1	焊接工具/焊机配件	个	needs_review:1	clarify_specs_before_use:1	WELD-000048 | 适配设备：电焊机；部件：接线夹 | 电焊机接线夹
IMG-0798	电焊眼镜	2	劳保耗材/眼面防护	付；副	standard:1；usable:1	auto_select_allowed:1；confirm_before_use:1	SAFE-000004 | 用途：电焊 | 电焊眼镜 || SAFE-000017 | 用途：电焊防护 | 电焊眼镜
IMG-0799	电焊线	2	电气材料/电线电缆	米	usable:2	confirm_before_use:2	ELEC-000050 | 品牌：起帆；截面积：35平方 | 35平方起帆电焊线 || ELEC-000051 | 品牌：起帆；截面积：50平方 | 50平方起帆电焊线
IMG-0800	电焊钳	6	焊割耗材/焊钳；焊接工具/焊钳；焊接耗材/焊割工具	把；支	usable:3；standard:1；needs_review:2	confirm_before_use:3；auto_select_allowed:1；clarify_specs_before_use:2	WELD-000008 | 电流：500A | 500A电焊钳 || WELD-000009 | 电流：800A | 800A电焊钳 || WELD-000014 | 电流：500A | 500A电焊钳 || WELD-000040 | 额定电流：500A | 500A电焊钳 || WELD-000041 | 额定电流：800A | 800A电焊钳 || TOOL-000264 | 额定电流：600A | 电焊钳600A
IMG-0801	电瓶夹线	1	电气材料/电工工具	套	needs_review:1	clarify_specs_before_use:1	ELEC-000089 | 类型：电瓶夹；包含：线 | 电瓶夹带线
IMG-0802	电磁阀	2	气动元件/阀；阀门/电磁阀	个；只	usable:2	confirm_before_use:2	PIPE-000181 | 型号：4M210L-8 | 4M210L-8电磁阀 || PIPE-000358 | 进口：是；型号：2622200 | 进口电磁阀2622200
IMG-0803	电箱	2	电气材料/配电箱	个	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	ELEC-000009 | 型号/规格：P230 | P230电箱 || ELEC-000035 | 规格：250A | 250A电箱
IMG-0804	电箱刀闸推拉杆	1	电气/配电箱配件	只	needs_review:1	clarify_specs_before_use:1	ELEC-000209 | 适配：1级电箱刀闸；部件：推拉杆 | 1级电箱刀闸推拉杆
IMG-0805	电箱围栏	1	定制件/安全围栏	套	needs_review:1	clarify_specs_before_use:1	SAFE-000072 | 定制：是；用途：二级电箱 | 定做二级电箱围栏
IMG-0806	电箱提手	1	电气/配电箱配件	个	needs_review:1	clarify_specs_before_use:1	ELEC-000173 | 用途：电箱；部件：提手 | 电箱提手
IMG-0807	电箱罩	2	定制件/电气箱柜	套	needs_review:2	clarify_specs_before_use:2	ELEC-000124 | 定制：是；尺寸：2.3*1.3*0.7；特征：加厚 | 2.3*1.3*0.7定做加厚电箱罩 || ELEC-000125 | 定制：是；尺寸：1.8*1.6*0.6；特征：加厚 | 1.8*1.6*0.6定做加厚电箱罩
IMG-0808	电箱锁	1	电气/配电箱配件	套	needs_review:1	clarify_specs_before_use:1	ELEC-000165 | 适用对象：电箱；类型：锁 | 电箱锁
IMG-0809	电箱门锁	1	电气材料/配电箱附件	个	needs_review:1	clarify_specs_before_use:1	ELEC-000121 | 规格/型号：325；用途：电箱门 | 325电箱门锁
IMG-0810	电线	4	电气材料/电线电缆	米	needs_review:4	clarify_specs_before_use:4	ELEC-000057 | 品牌：起帆；截面积：4平方 | 4平方起帆平方电线 || ELEC-000101 | 品牌：起帆；截面积：1.5平方 | 起帆1.5平方电线 || ELEC-000122 | 品牌：起帆；截面积：16mm2 | 16m2起帆电线；起帆16平方电线 || ELEC-000143 | 品牌：起帆；截面积：25mm2 | 25平方起帆电线
IMG-0811	电线扎丝	1	电气耗材/绑扎耗材	卷	needs_review:1	clarify_specs_before_use:1	ELEC-000213 | 用途：电线绑扎 | 电线扎丝
IMG-0812	电缆	9	电气/电线电缆；电气材料/电线电缆	米	needs_review:9	clarify_specs_before_use:9	ELEC-000030 | 品牌：起帆；规格：3*6+1 | 3*6+1起帆电缆 || ELEC-000162 | 品牌：起帆；规格：3*1.5+1 | 起帆电缆3*1.5+1；起帆电缆线3*1.5+1 || ELEC-000167 | 品牌：起帆；规格：4*2.5 | 起帆电缆4*2.5 || ELEC-000211 | 品牌：起帆；规格：3*2.5 | 起帆电缆3*2.5 || ELEC-000212 | 品牌：起帆；规格：3*6+2*2.5 | 起帆电缆3*6+2*2.5 || ELEC-000234 | 规格：4*4平方 | 电缆线4*4平方 || ELEC-000237 | 品牌：起帆；规格：3*2.5+1*1.5 | 起帆电缆线3*2.5+1*1.5 || ELEC-000239 | 品牌：起帆；规格：3*4+1*2.5 | 起帆电缆线3*4+1*2.5
IMG-0813	电缆三角支架	1	电气/电缆支架	只	needs_review:1	clarify_specs_before_use:1	ELEC-000238 | 用途：电缆；结构：三角支架；高度：0.45m | 电缆三角支架高0.45m
IMG-0814	电缆线	7	电气材料/电线电缆	米	needs_review:7	clarify_specs_before_use:7	ELEC-000071 | 品牌：起帆；规格：3*4+2*2.5 | 3*4+2*2.5起帆电缆线；起帆3*4+2*2.5电线；3*4+2*2.5起帆电缆 || ELEC-000072 | 品牌：起帆；规格：3*1.5 | 3*1.5起帆电缆线 || ELEC-000073 | 品牌：起帆；规格：3*2.5 | 3*2.5起帆电缆；3*2.5起帆电缆线 || ELEC-000105 | 规格：3*25 | 3*25电缆线 || ELEC-000109 | 品牌：起帆；规格：3*6+1 | 起帆3*6+1电缆 || ELEC-000123 | 芯数：3；截面积：1.5mm2 | 3*1.5电缆线 || ELEC-000145 | 品牌：起帆；规格：3*6+2*4 | 3*6+2*4起帆电缆
IMG-0815	电缆防水接头	3	电气材料/电缆附件	个	usable:3	confirm_before_use:3	ELEC-000052 | 规格：M50 | M50电缆防水接头 || ELEC-000053 | 规格：M40 | M40电缆防水接头 || ELEC-000054 | 规格：M32 | M32电缆防水接头
IMG-0816	电视支架	2	行政后勤/办公用品；行政后勤/办公设备配件	个；套	needs_review:2	clarify_specs_before_use:2	ADMIN-000014 | 适配尺寸：70寸 | 70寸电视支架 || ADMIN-000033 | 适配尺寸：待补；承重：待补 | 安装方式:待补 | 电视支架
IMG-0817	电钻	1	工具器具/电动工具	台	needs_review:1	clarify_specs_before_use:1	TOOL-000007 | 动力：锂电池 | 锂电池电钻
IMG-0818	电钻夹头钥匙	1	电动工具/电钻配件	把	needs_review:1	clarify_specs_before_use:1	TOOL-000289 | 适配：电钻夹头；部件：钥匙 | 电钻夹头钥匙
IMG-0819	电镐	1	工具器具/电动工具	套	needs_review:1	clarify_specs_before_use:1	TOOL-000108 | 规格：15寸；特征：专业长款 | 15寸专业长款电镐
IMG-0820	电镐碳刷	1	工具备件/电动工具配件	付	needs_review:1	clarify_specs_before_use:1	TOOL-000189 | 适用设备：电镐；部件：碳刷 | 电镐碳刷
IMG-0821	白布	1	劳保耗材/擦拭材料	KG	needs_review:1	clarify_specs_before_use:1	SAFE-000012 | 材质：纯棉；颜色：白色 | 纯棉大白布；纯棉白布
IMG-0822	百兆交换机	1	弱电安防/网络设备	台	needs_review:1	clarify_specs_before_use:1	MAT-000164 | 品牌：海康威视；端口：5口；速率：百兆 | 海康威视5口百兆交换机
IMG-0823	百叶砂轮片	1	工具器具/磨切耗材	块	needs_review:1	clarify_specs_before_use:1	TOOL-000037 | 规格：4寸 | 4寸百叶砂轮片
IMG-0824	百叶轮	1	磨具磨料/百叶轮	片	needs_review:1	clarify_specs_before_use:1	MAT-000171 | 类型：百叶轮 | 百叶轮
IMG-0825	监控摄像头	1	弱电安防/监控设备	套	needs_review:1	clarify_specs_before_use:1	MAT-000160 | 通信：4G；供电：太阳能；清晰度：4K；存储：30天循环 | 4G太阳能探头4K30天循环
IMG-0826	直接扣件	1	建筑施工耗材/脚手架扣件	只	needs_review:1	clarify_specs_before_use:1	CONST-000037 | 类型：直接扣件 | 直接扣件
IMG-0827	直角接头	1	定制件/管路接头	件	needs_review:1	clarify_specs_before_use:1	PIPE-000333 | 加工：是；规格：36*3/36*2 | 加工36*3/36*2直角接头
IMG-0828	直角接头加工件	1	定制件/管路接头	只	needs_review:1	clarify_specs_before_use:1	PIPE-000385 | 加工：是；规格：36*3/36*2；类型：直角接头 | 加工直角接头36*3/36*2
IMG-0829	直通	1	工程材料/PVC管件	个	usable:1	confirm_before_use:1	PIPE-000097 | 品牌：公元；规格：110；类型：直通 | 公元110直通
IMG-0830	石子	2	建筑材料/水泥砂石	包；斤	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	MAT-CEM-000001 | 粒径：4-6mm | 4-6MM石子 || MAT-CEM-000003 | 包装：大包 | 大包石子
IMG-0831	石笔	2	工具耗材/划线耗材；焊接耗材/划线工具	个；盒	usable:2	confirm_before_use:2	TOOL-000126 | 品类：石笔 | 石笔 || TOOL-000293 | 类型：石笔 | 石笔
IMG-0832	砂纸	5	工具器具/磨切耗材；工具耗材/磨料磨具；磨具磨料/砂纸	张	needs_review:5	clarify_specs_before_use:5	TOOL-000041 | 粒度：600 | 600砂纸 || TOOL-000042 | 粒度：80 | 80砂纸 || TOOL-000139 | 粒度：细 | 细砂纸 || MAT-000194 | 粒度：240# | 240#砂纸 || MAT-000195 | 粒度：80# | 80#砂纸
IMG-0833	砖刀	1	工具器具/施工工具	个	standard:1	auto_select_allowed:1	TOOL-000029 | 用途：砌砖/切砖 | 砖刀
IMG-0834	硅晶板	1	板材/硅晶板	块	needs_review:1	clarify_specs_before_use:1	CONST-000031 | 颜色：透明；尺寸：0.8m*0.45m*0.05m | 透明硅晶板0.8m*0.45m*0.05m
IMG-0835	硅胶枪	1	工具/施胶工具	个	needs_review:1	clarify_specs_before_use:1	CHEM-000080 | 适用材料：玻璃胶/硅胶 | 玻璃硅胶枪
IMG-0836	硅酸盐水泥	1	建材/水泥	包	needs_review:1	clarify_specs_before_use:1	MAT-CEM-000015 | 品牌：海螺；强度等级：42.5 | 海螺42.5水泥
IMG-0837	碘伏	1	劳保耗材/急救用品	瓶	standard:1	auto_select_allowed:1	SAFE-000009 | 容量：500ml | 碘伏500ml
IMG-0838	碳刷	2	电动工具/电机配件	副	needs_review:2	clarify_specs_before_use:2	TOOL-000304 | 规格：900# | 碳刷900# || TOOL-000305 | 规格：43# | 碳刷43#
IMG-0839	碳弧气刨枪套装	1	焊接工具/气刨工具	套	needs_review:1	clarify_specs_before_use:1	TOOL-000272 | 类型：碳弧气刨枪；线长：2米 | 碳弧气刨枪带2米线
IMG-0840	碳棒	2	焊接材料/气刨耗材；焊接耗材/气刨耗材	支；盒	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	WELD-000007 | 直径：6mm | 碳棒6MM || WELD-000049 | 直径：8mm | 碳棒8mm
IMG-0841	碳钢焊条	1	焊接材料/焊条	箱	usable:1	confirm_before_use:1	WELD-000064 | 品牌：大西洋；型号：422；直径：3.2 | 大西洋422型3.2焊条
IMG-0842	磨光片	1	工具器具/磨切耗材	块	needs_review:1	clarify_specs_before_use:1	TOOL-000033 | 规格：100 | 100磨光片
IMG-0843	离心机滤网	1	定制件/设备滤网	个	needs_review:1	clarify_specs_before_use:1	MAT-000145 | 定制：是；适配设备：离心机；尺寸：1.4米*0.31米*0.72米 | 订做离心机滤网1.4米*0.31米*0.72米；定做离心机滤网1.4米*0.31米*0.72米
IMG-0844	离心机钢板	1	定制件/设备加工件	个	needs_review:1	clarify_specs_before_use:1	METAL-000086 | 加工：是；适用设备：离心机；材质：钢板 | 加工离心机钢板
IMG-0845	稀释剂	2	油漆涂料/稀释剂	桶	needs_review:2	clarify_specs_before_use:2	CHEM-000103 | 品牌：立邦；包装：12KG | 立邦稀释剂12KG || CHEM-000116 | 包装：12KG | 稀释剂12kg
IMG-0846	空气净化器	1	行政后勤/空气净化设备	台	needs_review:1	clarify_specs_before_use:1	MAT-000229 | 品牌：小米；类型：空气净化器 | 小米空气净化机
IMG-0847	空气开关	2	电气材料/低压电器	个	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	ELEC-000029 | 品牌：施耐德；极数：3P；电流：63A | 3P*63A施耐德空气开关 || ELEC-000082 | 电流：16A | 16A空开
IMG-0848	空调	2	行政后勤/空调设备	台	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	MAT-000156 | 品牌：美的；匹数：大1.5匹；功能：冷暖 | 美的大1.5匹冷暖空调 || MAT-000203 | 品牌：格力；能效等级：1级 | 格力1级能效空调
IMG-0849	空调插座	1	电气材料/插头插座	个	usable:1	confirm_before_use:1	ELEC-000023 | 品牌：公牛；电流：16A；用途：空调 | 公牛16A空调插座；16A公牛空调插座
IMG-0850	窗帘支架	1	行政后勤/设施配件	套	needs_review:1	clarify_specs_before_use:1	MAT-000064 | 用途：窗帘 | 窗帘支架
IMG-0851	窗帘架拉链	1	装修材料/窗帘配件	套	needs_review:1	clarify_specs_before_use:1	MAT-000002 | 类型：拉链/配件 | 窗帘架拉链
IMG-0852	窗户	1	定制件/门窗制品	个	needs_review:1	clarify_specs_before_use:1	MAT-000109 | 定制：是；品类：窗户 | 定做窗户
IMG-0853	立式排污泵	1	设备/泵类设备	台	needs_review:1	clarify_specs_before_use:1	SPARE-000047 | 功率：2.2kW；安装：立式；类型：排污泵 | 2.2千瓦立式排污泵
IMG-0854	立式灭火标志	1	消防材料/消防标识	套	needs_review:1	clarify_specs_before_use:1	SAFE-000079 | 类型：立式；用途：灭火标志 | 立式灭火标志
IMG-0855	端子压线钳	1	工具器具/电工工具	个	needs_review:1	clarify_specs_before_use:1	TOOL-000103 | 适用：接线端子；类型：压钳 | 接线端子压钳
IMG-0856	端子排	1	电气材料/接线端子	个	needs_review:1	clarify_specs_before_use:1	ELEC-000140 | 规格：50mm | 50mm端子排
IMG-0857	竹扫把	4	清洁工具/扫把；清洁用品/扫把；行政后勤/清洁用品	个；把	usable:4	confirm_before_use:4	ADMIN-000035 | 规格：大号；材质：竹 | 大号竹扫把 || ADMIN-000042 | 规格：大；材质：竹 | 大竹扫把 || TOOL-000247 | 材质：竹；类型：扫把 | 竹扫把 || ADMIN-000071 | 材质：竹；规格：大 | 大竹扫把
IMG-0858	竹梯	1	工具/登高工具	部	needs_review:1	clarify_specs_before_use:1	TOOL-000323 | 材质：竹；长度：6米 | 6米竹梯
IMG-0859	等离子割嘴	1	焊接耗材/等离子切割配件	个	standard:1	auto_select_allowed:1	WELD-000003 | 型号：P80；类型：割嘴 | P80等离子割嘴
IMG-0860	管卡	5	工程材料/管道紧固；管道紧固/管卡	个	needs_review:4；usable:1	clarify_specs_before_use:4；confirm_before_use:1	PIPE-000072 | 规格：32；类型：管卡 | 32管卡 || PIPE-000098 | 品牌：公元；规格：110 | 公元110管卡 || PIPE-000282 | 规格：100 | 100管卡 || PIPE-000286 | 规格：65 | 65管卡 || PIPE-000287 | 规格：80 | 80管卡
IMG-0861	管型接线端子	2	电气/接线端子	包	needs_review:2	clarify_specs_before_use:2	ELEC-000205 | 类型：管型；适配线径：2.5平方 | 管型接线端子2.5平方 || ELEC-000207 | 类型：管型；适配线径：4平方 | 管型接线端子4平方
IMG-0862	管夹	2	管夹/管路固定件	只；组	needs_review:2	clarify_specs_before_use:2	PIPE-000335 | 联数：六联；规格：36 | 六联管夹36 || PIPE-000336 | 联数：单管；规格：36 | 单管夹36
IMG-0863	管片密封胶	1	化工耗材/胶粘剂	桶	needs_review:1	clarify_specs_before_use:1	CHEM-000082 | 用途：管片密封 | 管片密封胶水
IMG-0864	管片强力胶	1	化工耗材/胶粘剂	桶	needs_review:1	clarify_specs_before_use:1	CHEM-000051 | 用途：管片；类型：强力胶 | 管片强力胶水
IMG-0865	管片螺丝	1	定制件/紧固件	根	needs_review:1	clarify_specs_before_use:1	PIPE-000261 | 定制：是；用途：管片 | 加工管片螺丝
IMG-0866	管箍	1	管件/管箍	只	needs_review:1	clarify_specs_before_use:1	PIPE-000409 | 规格：4寸；类型：管箍 | 4寸管箍
