标准名称	必填规格	辅助规格	标准分组	标准单位	别名/土名	放行等级	整理依据
胶管总成	螺纹/规格：36*2；层数：2层；长度：3.3米		液压/高压管路	根	胶管36*2-2层-3.3米	C	压力等级/接头形式/材质缺失，无法稳定区分胶管总成SKU
骑马卡	定制：是；规格：36；材质：不锈钢；厚度/螺纹：36*2.0		定制件/管夹卡箍	件	订制36不锈钢骑马卡36*2.0	C	由不锈钢骑马卡归一为骑马卡；图纸/用途/尺寸口径缺失
直角接头	加工：是；规格：36*3/36*2		定制件/管路接头	件	加工36*3/36*2直角接头	C	由加工件归一为直角接头；图纸/材质/压力等级缺失
变径接头	规格：25*2/36*2		液压/高压管路	只	25*2/36*2大小头	C	材质/压力等级/螺纹标准缺失，可能影响变径接头SKU区分
管夹	联数：六联；规格：36		管夹/管路固定件	组	六联管夹36	C	材质/安装孔距/型号缺失，可能影响管夹SKU区分
管夹	联数：单管；规格：36		管夹/管路固定件	只	单管夹36	C	材质/安装孔距/型号缺失，可能影响管夹SKU区分
三通接头	螺纹/规格：36*2		液压/高压管路	只	36*2三通	C	材质/压力等级/连接形式缺失，可能影响三通接头SKU区分
对丝接头	螺纹/规格：36*2		液压/高压管路	只	36*2对丝	C	材质/压力等级缺失，可能影响对丝接头SKU区分
泥浆管接头	加工：是；管径：Φ219		定制件/管路接头	件	加工泥浆管接头Φ219	C	图纸/材质/壁厚/连接方式缺失，无法稳定区分泥浆管接头SKU
钢丝绳	加工：扣压；直径/规格：50；长度：3.6米		吊装索具/钢丝绳	根	扣压钢丝绳50*3.6米	C	扣压端头已保留；钢丝绳结构/吊具端头/安全载荷缺失
钢丝绳	加工：扣压；直径/规格：47.5；长度：9米		吊装索具/钢丝绳	根	扣压钢丝绳47.5*9米	C	扣压端头已保留；钢丝绳结构/吊具端头/安全载荷缺失
八字扣头	规格：M52；材质：铝合金		液压/高压管路	只	M52铝合金八字扣头	C	适配胶管规格/连接形式缺失，可能影响八字扣头SKU区分
聚氨酯密封胶	品牌：普赛达；容量：600mL		化工耗材/密封胶	支	普赛达聚氨酯密封胶600mL；普赛达聚氨酯密封胶600ML	C	型号/颜色/固化特性缺失，可能影响密封胶SKU区分
胶枪	品牌：世达		工具/手动工具	把	世达胶枪	C	适配胶筒容量/型号缺失，可能影响胶枪SKU区分
止回阀	材质：304；公称通径：DN25		阀门/止回阀	只	304止回阀DN25	C	压力等级/连接形式缺失，可能影响止回阀SKU区分
胶管总成	螺纹/规格：36*2；层数：2层；长度：8.3米		液压/高压管路	根	胶管36*2-2层-8.3米	C	压力等级/接头形式/材质缺失，无法稳定区分胶管总成SKU
胶管总成	螺纹/规格：36*2；层数：2层；长度：4.2米		液压/高压管路	根	胶管36*2-2层-4.2米	C	压力等级/接头形式/材质缺失，无法稳定区分胶管总成SKU
胶管总成	螺纹/规格：36*2；层数：2层；长度：1.2米		液压/高压管路	根	胶管36*2-2层-1.2米	C	压力等级/接头形式/材质缺失，无法稳定区分胶管总成SKU
胶管总成	螺纹/规格：36*2；层数：2层；长度：7.3米		液压/高压管路	根	胶管36*2-2层-7.3米	C	压力等级/接头形式/材质缺失，无法稳定区分胶管总成SKU
齿轮油	品牌：长城；包装：18L		油品/润滑油	桶	长城齿轮油18L	C	粘度等级/型号缺失，无法稳定区分齿轮油SKU
对丝接头	规格：1/2		液压/高压管路	只	接头1/2对丝	C	螺纹制式/材质/压力等级缺失，可能影响对丝接头SKU区分
变径接头	规格：1/2-3/4		液压/高压管路	只	变径接头1/2-3/4	C	螺纹制式/材质/压力等级缺失，可能影响变径接头SKU区分
断路器	品牌：施耐德；额定电流：250A；极数：3P		电气/低压电器	套	施耐德断路器250A-3P	C	系列/分断能力/型号缺失，无法稳定区分断路器SKU
钢丝绳润滑脂	品牌：伍尔特；用途：钢丝绳；容量：500mL		油品/润滑脂	瓶	伍尔特钢丝绳黄油500mL	C	别名黄油归一为润滑脂；型号/温度范围缺失
高压直接	螺纹：M32*2；连接：内丝		液压/高压管路	只	m32*2高压内丝直接	C	原始小写m规范为M；材质/压力等级缺失
吊装袋	材质：丙纶纤维；尺寸：3米*3米；载荷：大吨位		吊装索具/吊包	只	大吨位丙纶纤吊包3米*3米	C	载荷仅为大吨位，额定载荷/安全系数/吊点形式缺失
高压转换接头	螺纹：36*2；形式：外丝转内丝		液压/高压管路	套	高压接头36*2外丝转内丝	C	材质/压力等级缺失，可能影响高压转换接头SKU区分
高压转换接头	螺纹：52*2；形式：外丝转内丝		液压/高压管路	套	高压接头52*2外丝转内丝	C	材质/压力等级缺失，可能影响高压转换接头SKU区分
高压转换接头	螺纹：24*1.5/36*2		液压/高压管路	套	高压接头24*1.5/36*2	C	内外丝方向/材质/压力等级缺失，可能影响高压转换接头SKU区分
高压对丝接头	螺纹：20*1.5		液压/高压管路	只	高压接头20*1.5对丝	C	材质/压力等级缺失，可能影响高压对丝接头SKU区分
高压对丝接头	螺纹：24*1.5		液压/高压管路	只	高压接头24*1.5对丝	C	材质/压力等级缺失，可能影响高压对丝接头SKU区分
