batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_002	化工胶粘涂料	油漆涂料	CHEM-000024	调和漆	颜色：铁红；类型：调和漆		桶	铁红调和漆	needs_review	缺失规格：品牌；包装重量；整理依据：包装重量/品牌缺失，影响涂料SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；调和漆属于涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“调和漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“调和漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000028	地坪漆面漆固化剂	用途：地坪漆面漆固化剂		KG	地坪漆面漆固化剂	needs_review	缺失规格：品牌；整理依据：品牌/配比/包装缺失，无法区分配套固化剂SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料辅料 -> 化工胶粘涂料/涂料；分类置信度：high；面漆固化剂是地坪漆配套涂料辅料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：中；判断：旧族“地坪漆面漆固化剂”是地坪漆体系的配套固化剂，虽不是面漆本体，但采购和使用必须跟涂料体系绑定，暂归“油漆涂料”更利于治理。；下一步：合并到“油漆涂料”，第三层保留固化剂名称；后续补齐配套漆型、组分、包装和配比。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000029	地坪漆底漆	品牌/系列：好地坪漆；类型：底漆		桶	好地坪漆底漆	needs_review	缺失规格：包装重量；颜色；整理依据：包装重量/颜色/配套体系缺失，可能影响地坪漆SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；地坪漆底漆属涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“地坪漆底漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“地坪漆底漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000030	地坪漆底漆固化剂	用途：地坪漆底漆固化剂		KG	地坪漆底漆固化剂	needs_review	缺失规格：品牌；整理依据：品牌/配比/包装缺失，无法区分配套固化剂SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料辅料 -> 化工胶粘涂料/涂料；分类置信度：high；固化剂是地坪漆配套涂料辅料，按涂料归口。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：中；判断：旧族“地坪漆底漆固化剂”是地坪漆体系的配套固化剂，虽不是面漆本体，但采购和使用必须跟涂料体系绑定，暂归“油漆涂料”更利于治理。；下一步：合并到“油漆涂料”，第三层保留固化剂名称；后续补齐配套漆型、组分、包装和配比。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000032	外墙漆	品牌：立邦；用途：外墙		桶	立邦外墙漆	needs_review	缺失规格：型号；包装重量；颜色；整理依据：颜色/包装重量/型号缺失，无法区分外墙漆SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；外墙漆属涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“外墙漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“外墙漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000033	地坪漆底漆	品牌/系列：好地坪漆；类型：底漆；包装：20KG		桶	好地坪漆底漆20KG	usable	缺失规格：品牌；颜色；整理依据：颜色/配套体系需确认，按品牌系列、底漆和包装候选；导入口径：confirm_then_import；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；地坪漆底漆属涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“地坪漆底漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“地坪漆底漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000034	自喷漆	品牌：三和；颜色：翠绿色；类型：自喷漆		支	三和喷漆翠绿色	needs_review	缺失规格：容量；整理依据：容量缺失，可能影响自喷漆SKU区分；单位按原“支”保留；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000035	自喷漆	颜色：中黄；类型：自喷漆		支	中黄色喷漆	needs_review	缺失规格：品牌；容量；整理依据：品牌/容量缺失，无法区分自喷漆SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000040	调和漆	类型：调和漆；颜色：黑色		桶	黑色调和漆	needs_review	缺失规格：品牌；容量；整理依据：包装容量/品牌缺失，需确认是否影响SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；调和漆属于涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“调和漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“调和漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000047	调和漆	颜色：红色；类型：调和漆		桶	红色调和油漆	needs_review	缺失规格：品牌；容量；整理依据：包装容量/品牌缺失，无法唯一确定调和漆SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；调和漆属于涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“调和漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“调和漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000048	调和漆	颜色：中黄；类型：调和漆		桶	中黄调和油漆	needs_review	缺失规格：品牌；容量；整理依据：包装容量/品牌缺失，无法唯一确定调和漆SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；调和漆属于涂料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“调和漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“调和漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000049	自喷漆	品牌：三和；颜色：灰色；类型：自喷漆		支	三和灰色喷漆	needs_review	缺失规格：容量；整理依据：输入提示与其他记录同物料，容量缺失，可能影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000053	自喷漆	颜色：白色；类型：喷漆		瓶	白色喷漆	needs_review	缺失规格：品牌；容量；整理依据：品牌/容量缺失，影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000064	自喷漆	颜色：白色；类型：自喷漆		个	白色喷漆	needs_review	缺失规格：品牌；容量；整理依据：容量/品牌缺失，可能影响涂料SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000068	自喷漆	颜色：红色；类型：自喷漆		支	红色自喷漆	needs_review	缺失规格：品牌；容量；整理依据：容量/品牌缺失，可能影响涂料SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000086	自喷漆	颜色：白色；类型：自喷漆		支	白色喷漆	needs_review	缺失规格：品牌；容量；整理依据：品牌/容量缺失，可能影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：化工耗材/涂料 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000099	自喷漆	颜色：绿色		瓶	绿色自喷漆	needs_review	缺失规格：品牌；容量；色号；整理依据：品牌/容量/色号缺失，会影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：油漆涂料/自喷漆 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000100	自喷漆	颜色：中黄		瓶	中黄自喷漆	needs_review	缺失规格：品牌；容量；色号；整理依据：品牌/容量/色号缺失，会影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：油漆涂料/自喷漆 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000102	防锈漆	品牌：立邦；颜色：白色；包装：18KG		桶	立邦白色防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000105	自喷漆	品牌：三和；颜色：灰色		瓶	三和灰色自喷漆	needs_review	缺失规格：容量；色号；整理依据：容量/色号缺失，会影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：油漆涂料/自喷漆 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000108	防锈漆	品牌：立邦；颜色：桔黄色；包装：18kg		桶	立邦桔黄色防锈漆18kg	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000110	防锈漆	品牌：立邦；颜色：深黄；包装：18KG		桶	立邦深黄防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000111	防锈漆	品牌：立邦；颜色：黑色；包装：18KG		桶	立邦黑色防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000112	防锈漆	品牌：立邦；颜色：大红；包装：18KG		桶	立邦大红防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000113	防锈漆	品牌：立邦；颜色：淡黄灰；包装：18KG		桶	立邦淡黄灰防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000114	防锈漆	品牌：立邦；颜色：桔红；包装：18KG		桶	立邦桔红防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000115	防锈漆	品牌：立邦；颜色：铁红；包装：18KG		桶	立邦铁红防锈漆18KG	usable	缺失规格：型号；整理依据：型号/适用底材/SDS缺失，需后续确认；导入口径：confirm_then_import；重分类：油漆涂料/防锈漆 -> 化工胶粘涂料/涂料；分类置信度：high；防锈漆为防腐涂料，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“防锈漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“防锈漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000118	自喷漆	颜色：天蓝色		瓶	天蓝色自喷漆	needs_review	缺失规格：品牌；容量；色号；整理依据：品牌/容量/色号缺失，会影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：油漆涂料/自喷漆 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
batch_002	化工胶粘涂料	油漆涂料	CHEM-000119	自喷漆	颜色：黑色		瓶	黑色自喷漆	needs_review	缺失规格：品牌；容量；色号；整理依据：品牌/容量/色号缺失，会影响自喷漆SKU区分；导入口径：do_not_import_missing_specs；重分类：油漆涂料/自喷漆 -> 化工胶粘涂料/涂料；分类置信度：high；自喷漆为涂料类化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/油漆涂料；置信度：高；判断：旧族“自喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。；下一步：合并到“油漆涂料”，第三层保留“自喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。
