batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_005	工具耗材	刷涂耗材	TOOL-000036	羊毛刷	规格：4寸；材质：羊毛		个	4寸羊毛刷	standard	导入口径：import_ready；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000038	毛刷	规格：4寸		支	4寸毛刷	standard	导入口径：import_ready；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；毛刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000043	毛刷	规格：2寸		个	2寸毛刷	usable	缺失规格：材质；整理依据：材质缺失；同类毛刷单位需复核；导入口径：confirm_then_import；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；毛刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000058	滚筒刷	规格：150		支	150滚筒	usable	缺失规格：材质；整理依据：原规格未明确单位，按原规格保留；材质缺失；导入口径：confirm_then_import；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；滚筒刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：滚筒刷和油漆滚筒都是刷涂耗材，大小、用途和包装数量是 SKU 属性。；下一步：合并到刷涂耗材，第三层保留滚筒刷/油漆滚筒，补尺寸、毛长、材质。
batch_005	工具耗材	刷涂耗材	TOOL-000059	滚筒刷	规格：250		支	250滚筒	usable	缺失规格：材质；整理依据：原规格未明确单位，按原规格保留；材质缺失；导入口径：confirm_then_import；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；滚筒刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：滚筒刷和油漆滚筒都是刷涂耗材，大小、用途和包装数量是 SKU 属性。；下一步：合并到刷涂耗材，第三层保留滚筒刷/油漆滚筒，补尺寸、毛长、材质。
batch_005	工具耗材	刷涂耗材	TOOL-000068	羊毛刷	规格：4寸；材质：羊毛		支	4寸羊毛刷	standard	导入口径：import_ready；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000086	羊毛刷	规格：2寸；材质：羊毛		支	2寸羊毛刷	standard	导入口径：import_ready；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000092	钢丝刷	类型：钢丝刷		支	钢丝刷	needs_review	缺失规格：规格；整理依据：规格缺失，无法区分不同钢丝刷SKU；导入口径：do_not_import_missing_specs；重分类：工具器具/清洁工具 -> 工具耗材/刷具；分类置信度：high；钢丝刷用于清理打磨，属刷具类工具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：钢丝刷用于除锈和清理打磨，目标刷涂耗材包含钢丝刷。；下一步：合并到刷涂耗材，第三层保留钢丝刷，补规格、材质、柄型。
batch_005	工具耗材	刷涂耗材	TOOL-000100	滚筒刷	规格：8寸		支	8寸滚筒	usable	缺失规格：材质；整理依据：材质缺失，按规格先建候选；导入口径：confirm_then_import；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；滚筒刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：滚筒刷和油漆滚筒都是刷涂耗材，大小、用途和包装数量是 SKU 属性。；下一步：合并到刷涂耗材，第三层保留滚筒刷/油漆滚筒，补尺寸、毛长、材质。
batch_005	工具耗材	刷涂耗材	TOOL-000101	滚筒刷	规格：4寸		支	4寸滚筒	usable	缺失规格：材质；整理依据：材质缺失，按规格先建候选；导入口径：confirm_then_import；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；滚筒刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：滚筒刷和油漆滚筒都是刷涂耗材，大小、用途和包装数量是 SKU 属性。；下一步：合并到刷涂耗材，第三层保留滚筒刷/油漆滚筒，补尺寸、毛长、材质。
batch_005	工具耗材	刷涂耗材	TOOL-000102	小滚筒刷	规格：4寸；类型：小滚筒		支	4寸小滚筒	usable	缺失规格：材质；整理依据：材质缺失，按规格和类型先建候选；导入口径：confirm_then_import；重分类：工具器具/涂装工具 -> 工具耗材/刷具；分类置信度：high；滚筒刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：滚筒刷和油漆滚筒都是刷涂耗材，大小、用途和包装数量是 SKU 属性。；下一步：合并到刷涂耗材，第三层保留滚筒刷/油漆滚筒，补尺寸、毛长、材质。
batch_005	工具耗材	刷涂耗材	TOOL-000185	钢丝刷	类型：钢丝刷		个	钢丝刷	needs_review	缺失规格：尺寸；整理依据：尺寸/柄型缺失，无法稳定区分钢丝刷SKU；导入口径：do_not_import_missing_specs；重分类：工具/清理工具 -> 工具耗材/刷具；分类置信度：high；钢丝刷用于清理打磨，属刷具类工具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：钢丝刷用于除锈和清理打磨，目标刷涂耗材包含钢丝刷。；下一步：合并到刷涂耗材，第三层保留钢丝刷，补规格、材质、柄型。
batch_005	工具耗材	刷涂耗材	TOOL-000236	羊毛刷	规格：3寸；材质：羊毛		把	羊毛刷3寸	standard	导入口径：import_ready；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000237	羊毛刷	规格：2寸；材质：羊毛		把	羊毛刷2寸	standard	导入口径：import_ready；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000243	羊毛刷	规格：4寸；材质：羊毛		只	羊毛刷4寸	usable	缺失规格：品牌；型号；整理依据：单位可按把复核；柄型/等级缺失；导入口径：confirm_then_import；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000244	羊毛刷	规格：2.5寸；材质：羊毛		只	羊毛刷2.5寸	usable	缺失规格：品牌；型号；整理依据：单位可按把复核；柄型/等级缺失；导入口径：confirm_then_import；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000245	钢刷	材质：钢丝；类型：钢刷		只	钢刷	needs_review	缺失规格：尺寸；整理依据：尺寸/形制缺失，无法区分钢刷SKU；导入口径：do_not_import_missing_specs；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；钢刷为清理打磨刷具。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：钢刷是表面清理和除锈刷具，和钢丝刷同类；不属于电机碳刷。；下一步：合并到刷涂耗材，第三层统一为钢丝刷或钢刷，补尺寸和柄型。
batch_005	工具耗材	刷涂耗材	TOOL-000251	钢刷	材质：钢丝；类型：钢刷		把	钢刷	needs_review	缺失规格：尺寸；整理依据：与同名钢刷可合并；尺寸/形制缺失，单位需统一；导入口径：do_not_import_missing_specs；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；钢刷为清理打磨刷具。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：钢刷是表面清理和除锈刷具，和钢丝刷同类；不属于电机碳刷。；下一步：合并到刷涂耗材，第三层统一为钢丝刷或钢刷，补尺寸和柄型。
batch_005	工具耗材	刷涂耗材	TOOL-000253	漆刷	规格：3寸	用途:涂漆	把	漆刷3寸	usable	缺失规格：材质；整理依据：刷毛材质未明确，可能与羊毛刷等同类需确认；导入口径：confirm_then_import；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；漆刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：漆刷是刷漆耗材，与毛刷同一二级族，不需要单独作为二级。；下一步：合并到刷涂耗材，第三层保留漆刷或毛刷，补宽度和材质。
batch_005	工具耗材	刷涂耗材	TOOL-000273	羊毛漆刷	材质：羊毛；规格：大号；用途：涂漆		支	羊毛漆刷大号	needs_review	缺失规格：尺寸；整理依据：尺寸未明确/等级缺失，会影响漆刷SKU区分；导入口径：do_not_import_missing_specs；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；羊毛漆刷属于涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	工具耗材	刷涂耗材	TOOL-000274	滚筒刷	用途：涂装	原始:滚桶刷	只	滚桶刷	needs_review	缺失规格：尺寸；整理依据：滚桶刷按滚筒刷归一；尺寸缺失，会影响滚筒刷SKU区分；导入口径：do_not_import_missing_specs；重分类：涂装工具/滚筒 -> 工具耗材/刷具；分类置信度：high；滚筒刷是涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：滚筒刷和油漆滚筒都是刷涂耗材，大小、用途和包装数量是 SKU 属性。；下一步：合并到刷涂耗材，第三层保留滚筒刷/油漆滚筒，补尺寸、毛长、材质。
batch_005	工具耗材	刷涂耗材	TOOL-000286	钢丝刷	柄材质：铁柄；类型：钢丝刷		个	铁柄钢丝刷	needs_review	缺失规格：尺寸；整理依据：尺寸/形制缺失，会影响钢丝刷SKU区分；导入口径：do_not_import_missing_specs；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；钢丝刷用于清理打磨，属刷具类工具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：钢丝刷用于除锈和清理打磨，目标刷涂耗材包含钢丝刷。；下一步：合并到刷涂耗材，第三层保留钢丝刷，补规格、材质、柄型。
batch_005	工具耗材	刷涂耗材	TOOL-000291	羊毛刷	规格：4寸；材质：羊毛		把	羊毛刷4寸	standard	导入口径：import_ready；重分类：涂装工具/刷子 -> 工具耗材/刷具；分类置信度：high；羊毛刷为涂装刷具耗材。；二级物料族人工预览：合并 -> 工具耗材/刷涂耗材；置信度：高；判断：毛刷和羊毛刷是刷漆刷涂耗材，尺寸和材质是属性。；下一步：合并到刷涂耗材，第三层保留毛刷/羊毛刷，补宽度、材质、用途。
batch_005	电气电料	接线端子/线鼻子	ELEC-000031	铜鼻子	规格：100A；材质：铜		个	100A铜鼻子	standard	导入口径：import_ready；重分类：电气材料/接线端子 -> 电气电料/接线端子；分类置信度：high；铜鼻子是电缆接线端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000032	铜鼻子	规格：200A；材质：铜		个	200A铜鼻子	standard	导入口径：import_ready；重分类：电气材料/接线端子 -> 电气电料/接线端子；分类置信度：high；铜鼻子是电缆接线端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000091	铜鼻子	电流：300A；材质：铜		个	300A铜鼻子	usable	缺失规格：品牌；型号；整理依据：线径/孔径缺失，按电流和材质先建候选；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；铜鼻子是电缆接线端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000092	铜鼻子	电流：200A；材质：铜		个	200A铜鼻子	usable	缺失规格：品牌；型号；整理依据：线径/孔径缺失，按电流和材质先建候选；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；铜鼻子是电缆接线端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000102	铜接线端子	截面积：4平方；材质：铜		个	4平方铜接线端子	needs_review	缺失规格：品牌；型号；电压；电流；安装方式；整理依据：端子形式缺失，无法区分铜接线端子SKU；导入口径：do_not_import_missing_specs；重分类：电气材料/接线端子 -> 电气电料/接线端子；分类置信度：high；铜接线端子即铜鼻子类电气端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000103	铜接线端子	截面积：6平方；材质：铜		个	6平方铜接线端子	needs_review	缺失规格：品牌；型号；电压；电流；安装方式；整理依据：端子形式缺失，无法区分铜接线端子SKU；导入口径：do_not_import_missing_specs；重分类：电气材料/接线端子 -> 电气电料/接线端子；分类置信度：high；铜接线端子即铜鼻子类电气端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000114	DT铜鼻子	型号：DT；适配线径：150mm2；材质：铜		个	DT150平方铜鼻子	usable	缺失规格：品牌；整理依据：孔径/是否镀锡缺失；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；铜鼻子用于电缆端接，按接线端子归类。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000115	DT铜鼻子	型号：DT；适配线径：120mm2；材质：铜		个	DT120平方铜鼻子	usable	缺失规格：品牌；整理依据：孔径/是否镀锡缺失；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；铜鼻子用于电缆端接，按接线端子归类。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000116	DT铜鼻子	型号：DT；适配线径：95mm2；材质：铜		个	DT95平方铜鼻子	usable	缺失规格：品牌；整理依据：孔径/是否镀锡缺失；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；铜鼻子用于电缆端接，按接线端子归类。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000117	DT铜鼻子	型号：DT；适配线径：70mm2；材质：铜		个	DT70平方铜鼻子	usable	缺失规格：品牌；整理依据：孔径/是否镀锡缺失；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；铜鼻子用于电缆端接，按接线端子归类。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000118	OT铜端子	型号：OT25-8；线径规格：25mm2；孔径：8mm；材质：铜		个	OT25-8铜端子	usable	缺失规格：品牌；整理依据：是否镀锡需确认；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；OT铜端子用于导线端接，按接线端子归类。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000119	OT铜端子	型号：OT6-6；线径规格：6mm2；孔径：6mm；材质：铜		个	OT6-6铜端子	usable	缺失规格：品牌；整理依据：是否镀锡需确认；导入口径：confirm_then_import；重分类：电气材料/电缆附件 -> 电气电料/接线端子；分类置信度：high；OT铜端子用于导线端接，按接线端子归类。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
batch_005	电气电料	接线端子/线鼻子	ELEC-000140	端子排	规格：50mm		个	50mm端子排	needs_review	缺失规格：电流；整理依据：位数/电流等级缺失，无法区分端子排SKU；导入口径：do_not_import_missing_specs；重分类：电气材料/接线端子 -> 电气电料/接线端子；分类置信度：high；端子排属于接线端子。；二级物料族人工预览：合并 -> 电气电料/接线端子/线鼻子；置信度：高；判断：旧族“接线端子”样例是电线端接、压接用端子或线鼻子，物料功能与二级族“接线端子/线鼻子”一致，规格应落到适配线径、孔径和材质。；下一步：合并到“接线端子/线鼻子”，第三层保留“接线端子”，继续补齐适配线径、孔径、材质和绝缘方式。
