batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_007	包装覆盖周转	覆盖材料	MAT-000179	彩条布	类型：彩条布		㎡	彩条布	needs_review	缺失规格：宽度；整理依据：宽度/克重缺失，会影响彩条布SKU区分；导入口径：do_not_import_missing_specs；重分类：覆盖材料/彩条布 -> 包装覆盖周转/覆盖材料；分类置信度：high；彩条布用于覆盖防护，旧工程材料过宽。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：彩条布是临时覆盖材料，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留彩条布并维护宽度、长度、颜色。
batch_007	包装覆盖周转	覆盖材料	MAT-000188	油布	尺寸：10m*8.5m		㎡	油布10m*8.5m	needs_review	缺失规格：材质；整理依据：材质/克重/防水等级缺失，会影响油布SKU区分；导入口径：do_not_import_missing_specs；重分类：覆盖材料/油布 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	MAT-000224	油布	特征：加厚；尺寸：6m*6m		块	加厚油布6m*6m	needs_review	缺失规格：材质；整理依据：材质/克重/防水等级缺失，会影响油布SKU区分；导入口径：do_not_import_missing_specs；重分类：覆盖材料/油布 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	MAT-000237	油布	特征：加厚；尺寸：4m*4m		块	加厚油布4m*4m	needs_review	缺失规格：材质；整理依据：材质/克重/防水等级缺失，无法区分油布SKU；导入口径：do_not_import_missing_specs；重分类：覆盖材料/油布 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	MAT-000238	油布	特征：加厚；尺寸：4m*8m		块	加厚油布4m*8m	needs_review	缺失规格：材质；整理依据：材质/克重/防水等级缺失，无法区分油布SKU；导入口径：do_not_import_missing_specs；重分类：覆盖材料/油布 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	SAFE-000030	彩条布	宽度：4米		平方	4米彩条布	usable	缺失规格：材质；整理依据：克重/材质缺失，需确认是否影响同宽度SKU；导入口径：confirm_then_import；重分类：建筑材料/防护覆盖 -> 包装覆盖周转/覆盖材料；分类置信度：high；彩条布用于覆盖防护，旧工程材料过宽。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：彩条布是临时覆盖材料，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留彩条布并维护宽度、长度、颜色。
batch_007	包装覆盖周转	覆盖材料	SAFE-000034	油布	特征：加厚		平方	加厚油布	needs_review	缺失规格：材质；整理依据：材质/克重缺失，仅“加厚”无法稳定区分SKU；导入口径：do_not_import_missing_specs；重分类：建筑材料/防护覆盖 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	SAFE-000041	遮阳网	特征：密		平方	密遮阳网	needs_review	缺失规格：材质；整理依据：针数/遮光率/材质缺失，密不足以唯一确定遮阳网SKU；导入口径：do_not_import_missing_specs；重分类：安全设施/防护网 -> 建筑材料/覆盖防护材料；分类置信度：high；遮阳网用于覆盖遮阳防护，不是人员安全防护网。；二级物料族人工预览：移出 -> 包装覆盖周转/覆盖材料；置信度：中；判断：遮阳网是临时覆盖和遮挡材料，不属于建筑主材；和覆盖材料目标族更接近。；下一步：移出到包装覆盖周转的覆盖材料，后续确认是否长期安装构件。
batch_007	包装覆盖周转	覆盖材料	SAFE-000042	防尘网	规格：10针		平方	10针防尘网	usable	缺失规格：材质；颜色；整理依据：材质/颜色/克重缺失，按10针防尘网先建候选；导入口径：confirm_then_import；重分类：安全设施/防护网 -> 建筑材料/覆盖防护材料；分类置信度：high；防尘网用于土方覆盖抑尘，旧安全设施偏泛。；二级物料族人工预览：移出 -> 包装覆盖周转/覆盖材料；置信度：中；判断：防尘网是现场覆盖防护材料，不属于砖板、水泥或装修主材，和覆盖材料口径更接近。；下一步：移出到包装覆盖周转的覆盖材料，采购前确认是否为安全防护网。
batch_007	包装覆盖周转	覆盖材料	SAFE-000051	油布	类型：油布		平方	油布	needs_review	缺失规格：材质；厚度；整理依据：厚度/材质缺失，无法稳定区分油布SKU；导入口径：do_not_import_missing_specs；重分类：建筑材料/防护覆盖 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	SAFE-000056	油布	特征：加厚		平方	加厚油布；油布加厚	needs_review	缺失规格：材质；颜色；整理依据：材质/克重/颜色缺失，无法稳定区分油布SKU；导入口径：do_not_import_missing_specs；重分类：劳保耗材/覆盖防护 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	SAFE-000069	油布	特征：加厚		m2	加厚油布	usable	缺失规格：材质；厚度；整理依据：材质/厚度缺失；单位m2/平方米需统一；导入口径：confirm_then_import；重分类：劳保耗材/覆盖防护 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	包装覆盖周转	覆盖材料	SAFE-000084	油布	品类：油布		平方	油布	needs_review	缺失规格：材质；整理依据：材质/克重/幅宽缺失，无法区分油布SKU；导入口径：do_not_import_missing_specs；重分类：劳保耗材/覆盖防护 -> 包装覆盖周转/覆盖材料；分类置信度：high；油布用于覆盖防护，旧劳保耗材不应作为分类。；二级物料族人工预览：合并 -> 包装覆盖周转/覆盖材料；置信度：高；判断：油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。；下一步：合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000006	防锈润滑剂	品牌/型号：WD-40；容量：500		支	WD-40500防锈润滑剂	usable	缺失规格：品牌；型号；整理依据：容量单位缺失，原始仅写500；导入口径：confirm_then_import；重分类：化工耗材/润滑防锈 -> 化工胶粘涂料/润滑剂；分类置信度：high；防锈润滑剂属润滑防护化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“防锈润滑剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“防锈润滑剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000037	齿轮油	型号：HL-20		升	HL-20齿轮油	usable	缺失规格：品牌；整理依据：品牌、包装缺失；导入口径：confirm_then_import；重分类：化工耗材/润滑油 -> 化工胶粘涂料/润滑剂；分类置信度：high；齿轮油为润滑油，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“齿轮油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“齿轮油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000054	防锈润滑剂	品牌/型号：WD-40		瓶	WD40润滑剂	needs_review	缺失规格：规格；容量；整理依据：容量规格缺失，WD-40不足以唯一确定瓶装SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑剂 -> 化工胶粘涂料/润滑剂；分类置信度：high；防锈润滑剂属润滑防护化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“防锈润滑剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“防锈润滑剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000058	润滑油	品牌：摩力克；型号：D321R		支	D321R摩力克润滑油	needs_review	缺失规格：规格；包装规格；容量；整理依据：容量/包装规格缺失，品牌型号不足以唯一确定包装SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑剂 -> 化工胶粘涂料/润滑剂；分类置信度：high；润滑油归润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“润滑油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“润滑油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000059	防锈润滑剂	品牌/型号：WD-40；功能：除锈润滑		支	WD40除锈润滑剂	needs_review	缺失规格：规格；容量；整理依据：容量规格缺失，WD-40不足以唯一确定支装SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑剂 -> 化工胶粘涂料/润滑剂；分类置信度：high；防锈润滑剂属润滑防护化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“防锈润滑剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“防锈润滑剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000060	润滑脂	俗称：黄油		桶	黄油	needs_review	缺失规格：型号；包装重量；整理依据：型号/稠度/包装重量缺失，无法唯一确定润滑脂SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑脂 -> 化工胶粘涂料/润滑剂；分类置信度：high；黄油和油脂均为润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“润滑脂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“润滑脂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000061	防锈润滑剂	品牌/型号：WD-40；功能：除锈		支	WD-40除锈剂	needs_review	缺失规格：规格；容量；整理依据：容量规格缺失，WD-40不足以唯一确定支装SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑剂 -> 化工胶粘涂料/润滑剂；分类置信度：high；防锈润滑剂属润滑防护化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“防锈润滑剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“防锈润滑剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000065	油雾器专用油	用途：油雾器		瓶	油雾专用油	needs_review	缺失规格：品牌；容量；整理依据：粘度/容量/品牌缺失，无法稳定区分润滑剂SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑剂 -> 化工胶粘涂料/润滑剂；分类置信度：high；油雾器专用油是润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“油雾器专用油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“油雾器专用油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000067	齿轮油	类型：齿轮油；包装：20L		桶	20L齿轮油	needs_review	缺失规格：品牌；整理依据：粘度等级/品牌缺失；原单位为个，20L包装建议按桶管理；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑油 -> 化工胶粘涂料/润滑剂；分类置信度：high；齿轮油为润滑油，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“齿轮油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“齿轮油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000081	机油	品牌：道达尔；牌号：46#；包装：20L		桶	道达尔46#机油20升	usable	缺失规格：型号；整理依据：系列型号/油品类型需确认，按品牌/牌号/包装先建候选；导入口径：confirm_then_import；重分类：化工耗材/润滑油 -> 化工胶粘涂料/润滑剂；分类置信度：high；机油属于润滑剂，旧化工耗材可归并。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“机油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“机油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000085	防锈润滑剂	型号：DM40；功能：防锈润滑		支	DM40防锈润滑剂	needs_review	缺失规格：品牌；容量；整理依据：品牌/容量缺失，无法稳定区分防锈润滑剂SKU；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑剂 -> 化工胶粘涂料/润滑剂；分类置信度：high；防锈润滑剂属润滑防护化工材料。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“防锈润滑剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“防锈润滑剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000090	清洗机专用油	用途：清洗机		个	清洗机专用油	needs_review	缺失规格：品牌；型号；整理依据：包装/品牌/油品型号缺失，单位“个”需复核；导入口径：do_not_import_missing_specs；重分类：化工耗材/润滑油 -> 化工胶粘涂料/润滑剂；分类置信度：high；清洗机专用油是润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“清洗机专用油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“清洗机专用油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000092	润滑脂	品牌：克虏伯；型号：NB52		公斤	克虏伯油脂NB52	usable	缺失规格：规格；包装规格；整理依据：包装规格/用途缺失，按品牌和型号先建候选；导入口径：confirm_then_import；重分类：化工耗材/润滑脂 -> 化工胶粘涂料/润滑剂；分类置信度：high；黄油和油脂均为润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“润滑脂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“润滑脂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000095	齿轮油	品牌：长城；包装：18L		桶	长城齿轮油18L	needs_review	缺失规格：型号；整理依据：粘度等级/型号缺失，无法稳定区分齿轮油SKU；导入口径：do_not_import_missing_specs；重分类：油品/润滑油 -> 化工胶粘涂料/润滑剂；分类置信度：high；齿轮油为润滑油，旧化工耗材口径过泛。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“齿轮油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“齿轮油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000134	除锈剂	品牌：WD40；容量：500mL		瓶	WD40除锈剂500ML	usable	缺失规格：型号；整理依据：具体型号/SDS缺失，按品牌/容量先建候选；导入口径：confirm_then_import；重分类：化工耗材/除锈润滑剂 -> 化工胶粘涂料/清洗剂；分类置信度：medium；除锈剂用于锈蚀清理，WD40类需与润滑剂口径区分。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“除锈剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“除锈剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000136	高温润滑脂	类型：高温黄油；包装：16KG		桶	高温黄油16KG	needs_review	缺失规格：品牌；型号；整理依据：品牌/温度范围/型号缺失，会影响润滑脂SKU区分；导入口径：do_not_import_missing_specs；重分类：油品/润滑脂 -> 化工胶粘涂料/润滑剂；分类置信度：high；高温黄油为润滑脂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“高温润滑脂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“高温润滑脂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000137	除锈剂	品牌：陶喜；容量：450mL		瓶	陶喜除锈剂450mL	usable	缺失规格：型号；整理依据：型号/SDS缺失，按品牌/容量先建候选；导入口径：confirm_then_import；重分类：化工耗材/除锈润滑剂 -> 化工胶粘涂料/清洗剂；分类置信度：medium；除锈剂用于锈蚀清理，WD40类需与润滑剂口径区分。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“除锈剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“除锈剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000146	除锈剂	品牌：WD40；容量：350mL		瓶	WD40除锈剂350ML	usable	缺失规格：型号；整理依据：型号/SDS未明，按品牌和容量先建候选；导入口径：confirm_then_import；重分类：化工耗材/除锈润滑剂 -> 化工胶粘涂料/清洗剂；分类置信度：medium；除锈剂用于锈蚀清理，WD40类需与润滑剂口径区分。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“除锈剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“除锈剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	CHEM-000148	气动油	品牌：卡仕顿；等级：特级；容量：250mL		瓶	卡仕顿特级气动油250mL	needs_review	缺失规格：型号；整理依据：粘度等级/型号缺失，会影响气动油SKU区分；导入口径：do_not_import_missing_specs；重分类：油品/润滑油 -> 化工胶粘涂料/润滑剂；分类置信度：high；气动油属于设备润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“气动油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“气动油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
batch_007	化工胶粘涂料	润滑防锈	MAT-000149	液压油	进口：是；包装：10L		桶	进口液压油10L	needs_review	缺失规格：品牌；型号；整理依据：粘度等级/品牌/型号缺失，无法唯一确定液压油SKU；导入口径：do_not_import_missing_specs；重分类：油品/液压油 -> 化工胶粘涂料/润滑剂；分类置信度：high；液压油按润滑油品归润滑剂。；二级物料族人工预览：合并 -> 化工胶粘涂料/润滑防锈；置信度：高；判断：旧族“液压油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。；下一步：合并到“润滑防锈”，第三层保留“液压油”，后续补齐型号/牌号、容量、粘度等级和适用设备。
