batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_008	焊接切割	气体减压附件	WELD-000042	乙炔减压表	适用气体：乙炔		个	乙炔表	needs_review	缺失规格：规格；整理依据：压力范围/接口规格缺失，无法区分减压表SKU；导入口径：do_not_import_missing_specs；重分类：焊割耗材/气体表具 -> 焊接切割/气瓶附件；分类置信度：high；乙炔减压表用于气瓶减压计量，归焊接切割气瓶附件。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：乙炔减压表属于焊割气体减压和压力显示附件，目标气体减压附件承接。；下一步：合并到气体减压附件，第三层保留乙炔减压表并补压力范围、接口规格。
batch_008	焊接切割	气体减压附件	WELD-000043	氧气胶管	长度：30米；颜色：红色；执行标准：国标；适用气体：氧气		卷	30米国标红色氧气管	needs_review	缺失规格：压力等级；整理依据：内径/压力等级缺失，无法区分氧气胶管SKU；导入口径：do_not_import_missing_specs；重分类：焊割耗材/气管 -> 焊接切割/气瓶附件；分类置信度：high；氧气胶管用于焊割供气管路。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：氧气胶管用于焊割氧气气路输送，目标气体减压附件包含气路附件。；下一步：合并到气体减压附件，第三层保留氧气胶管并补长度、内径、耐压、执行标准。
batch_008	焊接切割	气体减压附件	WELD-000046	乙炔减压表	介质：乙炔；类型：减压表		只	乙炔表；乙炔减压表	needs_review	缺失规格：量程；整理依据：原名为乙炔减压表但别名为乙炔表，按减压表候选；量程/接口缺失；量程/接口缺失，会影响乙炔减压表SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接工具/气体仪表 -> 焊接切割/气瓶附件；分类置信度：high；乙炔减压表用于气瓶减压计量，归焊接切割气瓶附件。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：乙炔减压表属于焊割气体减压和压力显示附件，目标气体减压附件承接。；下一步：合并到气体减压附件，第三层保留乙炔减压表并补压力范围、接口规格。
batch_008	焊接切割	气体减压附件	WELD-000053	氧气乙炔管	介质：氧气+乙炔；类型：软管		卷	氧气 乙炔管	needs_review	缺失规格：压力等级；长度；整理依据：内径/长度/压力等级缺失，会影响氧气乙炔管SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接工具/气体软管 -> 焊接切割/气瓶附件；分类置信度：high；氧气乙炔软管是焊割气体附件。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：氧气乙炔管用于焊割气体输送，属于气路附件。；下一步：合并到气体减压附件，第三层保留氧气乙炔管并补适配气体、长度、内径、耐压。
batch_008	焊接切割	气体减压附件	WELD-000055	氧气减压表	介质：氧气；类型：减压表		只	氧气减压表	needs_review	缺失规格：量程；整理依据：量程/接口缺失，会影响氧气减压表SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接工具/气体仪表 -> 焊接切割/气瓶附件；分类置信度：high；氧气减压表用于焊割气瓶减压。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：氧气减压表属于焊割气体减压和压力显示附件，目标气体减压附件承接。；下一步：合并到气体减压附件，第三层保留氧气减压表并补压力范围、接口规格。
batch_008	焊接切割	气体减压附件	WELD-000059	氧气减压阀	介质：氧气；类型：减压阀		只	氧气减压阀	needs_review	缺失规格：量程；整理依据：量程/接口缺失，无法区分减压阀SKU；导入口径：do_not_import_missing_specs；重分类：焊接工具/气体仪表 -> 焊接切割/气瓶附件；分类置信度：high；氧气减压阀为焊割气瓶附件。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：氧气减压阀属于焊割气体减压附件，目标气体减压附件承接。；下一步：合并到气体减压附件，第三层保留氧气减压阀并补压力范围、接口规格。
batch_008	焊接切割	气体减压附件	WELD-000062	乙炔检测表	介质：乙炔；类型：检测表		只	乙炔检测表	needs_review	缺失规格：量程；精度；整理依据：量程/精度缺失，无法区分检测表SKU；导入口径：do_not_import_missing_specs；重分类：仪表/气体检测仪表 -> 焊接切割/气瓶附件；分类置信度：medium；乙炔检测表用于焊割气体检测，按气瓶附件/气体表具承接。；二级物料族人工预览：复核 -> 焊接切割/气体减压附件；置信度：中；判断：乙炔检测表可能是压力检测或气路检测附件，和乙炔减压/压力表口径接近，但名称需要业务确认。；下一步：暂归气体减压附件，采购前确认用途、量程、接口和是否为压力表。
batch_008	焊接切割	气体减压附件	WELD-000066	乙炔压力表	介质：乙炔；类型：压力表		只	乙炔表	needs_review	缺失规格：量程；整理依据：量程/接口缺失，无法稳定区分气体压力表SKU；导入口径：do_not_import_missing_specs；重分类：仪表/气体压力表 -> 焊接切割/气瓶附件；分类置信度：high；乙炔压力表用于焊割气体系统，归气瓶附件。；二级物料族人工预览：合并 -> 焊接切割/气体减压附件；置信度：高；判断：乙炔压力表属于焊割气体压力显示附件，目标气体减压附件承接。；下一步：合并到气体减压附件，第三层保留乙炔压力表并补压力范围、接口规格。
batch_008	定制加工件	定制板牌件	CONST-000026	镂空数字喷涂模板	字符：0-9；类型：镂空数字模板		套	镂空数字漆模0-9	needs_review	缺失规格：材质；尺寸；整理依据：材质/尺寸缺失，会影响喷涂模板SKU区分；导入口径：do_not_import_missing_specs；重分类：涂装工具/喷涂模板 -> 工具量具/涂装工具；分类置信度：high；新建二级涂装工具；喷涂模板是喷漆标记用工具。；二级物料族人工预览：移出 -> 定制加工件/定制板牌件；置信度：中；判断：镂空数字喷涂模板是喷涂标识模板或板牌类件，不是工具本体。；下一步：移到定制板牌件复核，补材质、尺寸、字符内容和是否定制。
batch_008	定制加工件	定制板牌件	CONST-000027	钢板镂空字体	定制：是；材质：钢板；工艺：线切割；字符：01-50	原始:漏空	套	线切割钢板漏空字体01-50	needs_review	缺失规格：尺寸；整理依据：漏空疑似镂空，按镂空归一；尺寸/图纸缺失；导入口径：do_not_import_missing_specs；重分类：定制件/标识模板 -> 定制加工件/标识铭牌；分类置信度：high；定制钢板镂空字模用于标识喷涂，归标识铭牌类加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：钢板镂空字体属于标识字牌/板牌加工件，字符内容是规格属性。；下一步：合并到定制板牌件，第三层名称为镂空字体或标识字牌。
batch_008	定制加工件	定制板牌件	ELEC-000186	设备按钮标识贴	用途：设备按钮；类型：标识贴		件	设备按钮标示贴	needs_review	缺失规格：材质；尺寸；整理依据：标示贴按标识贴归一；材质/尺寸/内容缺失，无法区分标识贴SKU；导入口径：do_not_import_missing_specs；重分类：标签耗材/设备标识 -> 定制加工件/标识铭牌；分类置信度：medium；设备按钮标识贴用于设备标识，按标识铭牌类处理。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：设备按钮标识贴是设备标识用定制标签/牌件，不是电气元件本体。；下一步：合并到定制板牌件，第三层名称为标识贴，补文字内容、材质和粘贴位置。
batch_008	定制加工件	定制板牌件	MAT-000178	铭牌	定制：是；尺寸：70*40		只	订制铭牌70*40；定制铭牌70*40	needs_review	缺失规格：材质；整理依据：定制件材质/内容/图纸缺失，无法唯一确定铭牌SKU；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；订制铭牌归标识铭牌加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：铭牌是典型定制板牌件，尺寸和内容应进入 SKU 规格。；下一步：合并到定制板牌件，第三层名称保留铭牌。
batch_008	定制加工件	定制板牌件	MAT-000189	货号牌	定制：是；用途：货号标识		件	订制货号牌	needs_review	缺失规格：材质；尺寸；整理依据：材质/尺寸/内容缺失，定制货号牌需复核；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；订制货号牌属于定制标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：货号牌是标识用定制牌件，属于定制板牌件。；下一步：合并到定制板牌件，补标识内容、尺寸、材质。
batch_008	定制加工件	定制板牌件	METAL-000014	不锈钢名牌	定制：是；材质：不锈钢；规格：120*60		个	定做不锈钢名牌120*60	standard	整理依据：定制图文内容不作为物料规格；导入口径：import_ready；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；样例均为定做不锈钢名牌，归标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：不锈钢名牌是按尺寸和内容定制的铭牌类板牌件，材质不应单独形成二级族。；下一步：合并到定制板牌件，第三层名称保留名牌/铭牌，补文字内容、尺寸、材质、安装方式。
batch_008	定制加工件	定制板牌件	METAL-000015	不锈钢名牌	定制：是；材质：不锈钢；规格：100*80		个	定做不锈钢名牌100*80	standard	整理依据：定制图文内容不作为物料规格；导入口径：import_ready；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；样例均为定做不锈钢名牌，归标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：不锈钢名牌是按尺寸和内容定制的铭牌类板牌件，材质不应单独形成二级族。；下一步：合并到定制板牌件，第三层名称保留名牌/铭牌，补文字内容、尺寸、材质、安装方式。
batch_008	定制加工件	定制板牌件	METAL-000016	不锈钢名牌	定制：是；材质：不锈钢；规格：30*60		个	定做不锈钢名牌30*60	standard	整理依据：定制图文内容不作为物料规格；导入口径：import_ready；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；样例均为定做不锈钢名牌，归标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：不锈钢名牌是按尺寸和内容定制的铭牌类板牌件，材质不应单独形成二级族。；下一步：合并到定制板牌件，第三层名称保留名牌/铭牌，补文字内容、尺寸、材质、安装方式。
batch_008	定制加工件	定制板牌件	METAL-000026	不锈钢数字牌	定制：是；材质：不锈钢；尺寸：20cm		个	定做不锈钢数字牌20cm	needs_review	缺失规格：厚度；整理依据：字号内容/厚度缺失，影响定制数字牌SKU区分；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；数字牌用于标识，含定制铭牌口径，归标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：数字牌属于标识牌/铭牌类定制板牌件，不锈钢是材质属性。；下一步：合并到定制板牌件，第三层名称为数字牌，补数字内容、尺寸和材质。
batch_008	定制加工件	定制板牌件	METAL-000028	不锈钢标志牌	定制：是；材质：不锈钢		块	定做不锈钢标志牌	needs_review	缺失规格：尺寸；厚度；整理依据：尺寸/内容/厚度缺失，影响定制标志牌SKU区分；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；定做不锈钢标志牌属于标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：标志牌是典型定制板牌件，不锈钢只是材质属性。；下一步：合并到定制板牌件，第三层名称保留标志牌。
batch_008	定制加工件	定制板牌件	METAL-000029	不锈钢铭牌	定制：是；尺寸：250*180；材质：不锈钢		块	定做250*180不锈钢铭牌	needs_review	缺失规格：厚度；整理依据：厚度/内容/表面工艺缺失，影响定制铭牌SKU区分；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；定做不锈钢铭牌属于标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：铭牌属于定制板牌件，不锈钢为材质属性，不应单独建族。；下一步：合并到定制板牌件，补文字内容、尺寸和安装方式。
batch_008	定制加工件	定制板牌件	METAL-000056	定制钢板	定制：是；尺寸：400*1000*30mm；材质：钢板		块	定做加工400*1000*30钢板	needs_review	缺失规格：规格；厚度；长度；执行标准；整理依据：材质牌号/图纸/加工要求缺失，定制加工件需复核；导入口径：do_not_import_missing_specs；重分类：定制件/金属加工件 -> 定制加工件/金属加工件；分类置信度：high；按尺寸加工的钢板属金属加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：定制钢板是按尺寸切割加工的板件，目标表定制板牌件已包含定制钢板口径。；下一步：合并到定制板牌件，第三层名称保留定制钢板，补厚度、长宽和材质。
batch_008	定制加工件	定制板牌件	METAL-000058	冲孔不锈钢板	尺寸：250*250*3mm；材质：不锈钢；加工：冲孔		块	250*250*3不锈钢加工冲孔	needs_review	缺失规格：规格；厚度；长度；执行标准；整理依据：孔径/孔距/材质牌号/图纸缺失，定制加工件需复核；导入口径：do_not_import_missing_specs；重分类：定制件/金属加工件 -> 定制加工件/金属加工件；分类置信度：high；样例标注不锈钢板冲孔加工，归定制金属加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：冲孔不锈钢板是板材按冲孔工艺定制加工，目标表定制板牌件可承接定制钢板类。；下一步：合并到定制板牌件，第三层名称保留冲孔不锈钢板。
batch_008	定制加工件	定制板牌件	METAL-000072	不锈钢数字牌	材质：不锈钢；类型：数字牌		个	不锈钢数字牌	needs_review	缺失规格：尺寸；整理依据：尺寸/数字范围/安装方式缺失，无法稳定区分标牌SKU；导入口径：do_not_import_missing_specs；重分类：标识耗材/标牌 -> 定制加工件/标识铭牌；分类置信度：high；数字牌用于标识，含定制铭牌口径，归标识铭牌。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：数字牌属于标识牌/铭牌类定制板牌件，不锈钢是材质属性。；下一步：合并到定制板牌件，第三层名称为数字牌，补数字内容、尺寸和材质。
batch_008	定制加工件	定制板牌件	METAL-000079	定制钢板	加工：是；尺寸：400*400*40mm；材质：钢板		块	加工钢板400*400*40	needs_review	缺失规格：规格；厚度；长度；执行标准；整理依据：可建档为定制件；材质牌号/图纸/孔位缺失；导入口径：do_not_import_missing_specs；重分类：定制件/金属加工件 -> 定制加工件/金属加工件；分类置信度：high；按尺寸加工的钢板属金属加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：定制钢板是按尺寸切割加工的板件，目标表定制板牌件已包含定制钢板口径。；下一步：合并到定制板牌件，第三层名称保留定制钢板，补厚度、长宽和材质。
batch_008	定制加工件	定制板牌件	METAL-000108	钢制铭牌	定制：是；材质：钢制		件	定制铭牌钢制	needs_review	缺失规格：尺寸；整理依据：尺寸/文字内容/图纸缺失，无法唯一确定定制铭牌SKU；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；定制钢制铭牌归标识铭牌加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：铭牌是定制板牌件，钢制是材质属性。；下一步：合并到定制板牌件，第三层名称保留铭牌。
batch_008	定制加工件	定制板牌件	METAL-000120	镂空标识字牌	定制：是；材质：不锈钢；类型：标识字牌	原始:漏空	件	订制不锈钢漏空标识字牌	needs_review	缺失规格：尺寸；整理依据：漏空疑似镂空，按镂空归一；尺寸/内容/图纸缺失；导入口径：do_not_import_missing_specs；重分类：定制件/标识铭牌 -> 定制加工件/标识铭牌；分类置信度：high；定制镂空标识字牌归标识铭牌加工件。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：镂空标识字牌属于定制标识牌件，材质和镂空工艺是规格属性。；下一步：合并到定制板牌件，补字牌内容、工艺、尺寸、材质。
batch_008	定制加工件	定制板牌件	SPARE-000035	钢板加工件	加工：是；尺寸：300*270*16		块	加工300*270*16钢板	needs_review	缺失规格：材质；整理依据：材质/图纸/孔位缺失，无法唯一确定加工件SKU；导入口径：do_not_import_missing_specs；重分类：定制件/金属加工件 -> 定制加工件/金属加工件；分类置信度：high；加工钢板按非标金属加工件处理。；二级物料族人工预览：合并 -> 定制加工件/定制板牌件；置信度：高；判断：钢板加工件是定制钢板类板件，目标表定制板牌件已覆盖。；下一步：合并到定制板牌件，补厚度、长宽、工艺和材质。
batch_008	工具量具	刀具/刃具	CONST-000033	刮板	类型：刮板		个	刮板	needs_review	缺失规格：材质；尺寸；整理依据：材质/尺寸缺失，会影响刮板SKU区分；导入口径：do_not_import_missing_specs；重分类：涂装工具/刮板 -> 工具量具/手动工具；分类置信度：high；刮板是涂装/修整手动工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：中；判断：刮板用于刮削或整平，接近目标刀具/刃具中的刮刀类。；下一步：合并到刀具/刃具，第三层保留刮板/刮刀，补材质和尺寸。
batch_008	工具量具	刀具/刃具	PIPE-000005	PPR管剪刀	品牌：公元；用途：PPR管剪切		个	公元PPR剪刀	standard	导入口径：import_ready；重分类：工具器具/管道工具 -> 工具量具/手动工具；分类置信度：high；PPR管剪刀为手动剪切工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：高；判断：PPR管剪刀是手动剪切工具，属于刀具/刃具。；下一步：合并到刀具/刃具，第三层统一为PPR管剪，补剪切范围和型号。
batch_008	工具量具	刀具/刃具	PIPE-000408	PPR管剪	用途：PPR管剪切		把	PPR剪刀	needs_review	缺失规格：品牌；整理依据：剪切范围/品牌缺失，会影响管剪SKU区分；导入口径：do_not_import_missing_specs；重分类：工具/管道工具 -> 工具量具/手动工具；分类置信度：high；PPR管剪为手动剪切工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：高；判断：PPR管剪是管材剪切刃具，不是管材或管件本体。；下一步：合并到刀具/刃具，第三层保留PPR管剪，补剪切范围和品牌。
batch_008	工具量具	刀具/刃具	TOOL-000014	美工刀	品牌：得力		支	得力美工刀	standard	导入口径：import_ready；重分类：工具器具/手动工具 -> 工具量具/手动工具；分类置信度：high；美工刀为手动切割工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：高；判断：美工刀是手动刀具本体，刀片宽度和颜色是属性；美工刀片也可作为同族刃具。；下一步：合并到刀具/刃具，第三层保留美工刀，补刀片宽度、锁定方式。
batch_008	工具量具	刀具/刃具	TOOL-000019	剪刀	类型：剪刀		个	剪刀	needs_review	缺失规格：规格；整理依据：规格/用途缺失，无法区分剪刀类型；导入口径：do_not_import_missing_specs；重分类：工具器具/手动工具 -> 工具量具/手动工具；分类置信度：high；剪刀属于手动工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：高；判断：剪刀是剪切刃具，目标刀具/刃具包含剪刀。；下一步：合并到刀具/刃具，第三层保留剪刀，补长度和材质。
batch_008	工具量具	刀具/刃具	TOOL-000029	砖刀	用途：砌砖/切砖		个	砖刀	standard	导入口径：import_ready；重分类：工具器具/施工工具 -> 工具量具/手动工具；分类置信度：high；砖刀为砌筑施工手动工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：中；判断：砖刀是砌筑或切砖用刃具，按工具本体更接近刀具/刃具。；下一步：合并到刀具/刃具，第三层保留砖刀，补尺寸和材质。
batch_008	工具量具	刀具/刃具	TOOL-000034	美工刀	类型：美工刀		支	美工刀	needs_review	缺失规格：品牌；规格；整理依据：品牌/刀片规格缺失，无法区分美工刀SKU；导入口径：do_not_import_missing_specs；重分类：工具器具/手动工具 -> 工具量具/手动工具；分类置信度：high；美工刀为手动切割工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：高；判断：美工刀是手动刀具本体，刀片宽度和颜色是属性；美工刀片也可作为同族刃具。；下一步：合并到刀具/刃具，第三层保留美工刀，补刀片宽度、锁定方式。
batch_008	工具量具	刀具/刃具	TOOL-000095	胶带切割器	适用：透明胶带		个	透明胶带切割器	usable	缺失规格：宽度；整理依据：适配宽度缺失，按透明胶带切割器先建候选；导入口径：confirm_then_import；重分类：包装材料/包装工具 -> 工具量具/手动工具；分类置信度：medium；胶带切割器是手动包装操作工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：中；判断：胶带切割器是带刃口的切割工具，不是胶带材料本身。；下一步：合并到刀具/刃具，第三层保留胶带切割器，补适配胶带宽度。
batch_008	工具量具	刀具/刃具	TOOL-000113	美工刀	类型：美工刀		把	美工刀	standard	导入口径：import_ready；重分类：工具器具/手动工具 -> 工具量具/手动工具；分类置信度：high；美工刀为手动切割工具。；二级物料族人工预览：合并 -> 工具量具/刀具/刃具；置信度：高；判断：美工刀是手动刀具本体，刀片宽度和颜色是属性；美工刀片也可作为同族刃具。；下一步：合并到刀具/刃具，第三层保留美工刀，补刀片宽度、锁定方式。
batch_008	工具量具	刀具/刃具	TOOL-000114	美工刀片	品牌：得力；类型：刀片		盒	得力刀片	needs_review	缺失规格：规格；整理依据：刀片规格/每盒数量缺失，影响SKU区分；导入口径：do_not_import_missing_specs；重分类：工具器具/手动工具配件 -> 工具耗材/刀片；分类置信度：medium；美工刀片是消耗刀片，标准表无刀片二级，新增二级。；二级物料族人工预览：移出 -> 工具量具/刀具/刃具；置信度：高；判断：美工刀片是美工刀配套刃具，目标表刀具/刃具已包含美工刀片；它不是钻磨刷类耗材。；下一步：移到刀具/刃具，第三层保留美工刀片，补刀片宽度、包装数量。
