batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_010	吊装索具	钢丝绳	METAL-000101	钢丝绳	加工：扣压；直径/规格：50；长度：3.6米		根	扣压钢丝绳50*3.6米	needs_review	缺失规格：材质；规格；厚度；执行标准；整理依据：扣压端头已保留；钢丝绳结构/吊具端头/安全载荷缺失；导入口径：do_not_import_missing_specs；二级物料族人工预览：保留 -> 吊装索具/钢丝绳；置信度：高；判断：当前旧族为钢丝绳本体，包含不锈钢钢丝绳等材质变体，目标二级族一致。；下一步：保留为钢丝绳，第三层补直径、结构、长度、破断拉力和表面处理。
batch_010	吊装索具	钢丝绳	METAL-000102	钢丝绳	加工：扣压；直径/规格：47.5；长度：9米		根	扣压钢丝绳47.5*9米	needs_review	缺失规格：材质；规格；厚度；执行标准；整理依据：扣压端头已保留；钢丝绳结构/吊具端头/安全载荷缺失；导入口径：do_not_import_missing_specs；二级物料族人工预览：保留 -> 吊装索具/钢丝绳；置信度：高；判断：当前旧族为钢丝绳本体，包含不锈钢钢丝绳等材质变体，目标二级族一致。；下一步：保留为钢丝绳，第三层补直径、结构、长度、破断拉力和表面处理。
batch_010	吊装索具	钢丝绳	METAL-000131	环形钢丝绳	定制：是；结构：环形；直径：40mm；长度：1.5m		个	订做环形钢丝绳40mm*1.5m	needs_review	缺失规格：材质；规格；厚度；执行标准；整理依据：定制吊装件；安全载荷/压制方式缺失，会影响钢丝绳成品SKU区分；导入口径：do_not_import_missing_specs；重分类：定制件/吊装索具 -> 吊装索具/钢丝绳；分类置信度：high；虽为订做环形件，本质仍是吊装钢丝绳。；二级物料族人工预览：保留 -> 吊装索具/钢丝绳；置信度：高；判断：当前旧族为钢丝绳本体，包含不锈钢钢丝绳等材质变体，目标二级族一致。；下一步：保留为钢丝绳，第三层补直径、结构、长度、破断拉力和表面处理。
batch_010	吊装索具	钢丝绳	METAL-000164	镀锌钢丝绳	表面处理：镀锌；直径：Φ12		米	镀锌钢丝绳Φ12	needs_review	缺失规格：材质；规格；厚度；长度；执行标准；整理依据：结构/破断拉力缺失，会影响钢丝绳SKU区分；导入口径：do_not_import_missing_specs；二级物料族人工预览：保留 -> 吊装索具/钢丝绳；置信度：高；判断：当前旧族为钢丝绳本体，包含不锈钢钢丝绳等材质变体，目标二级族一致。；下一步：保留为钢丝绳，第三层补直径、结构、长度、破断拉力和表面处理。
batch_010	吊装索具	钢丝绳	METAL-000167	钢丝绳	直径：Φ20；长度：6m		根	钢丝绳Φ20*6m	needs_review	缺失规格：材质；规格；厚度；执行标准；整理依据：结构/破断拉力/安全标准缺失，会影响钢丝绳SKU区分；导入口径：do_not_import_missing_specs；二级物料族人工预览：保留 -> 吊装索具/钢丝绳；置信度：高；判断：当前旧族为钢丝绳本体，包含不锈钢钢丝绳等材质变体，目标二级族一致。；下一步：保留为钢丝绳，第三层补直径、结构、长度、破断拉力和表面处理。
batch_010	工具量具	套筒	TOOL-000072	加长套筒	规格：18*200；特征：加长		个	18*200加长套筒	usable	缺失规格：品牌；型号；整理依据：驱动方孔规格缺失；导入口径：confirm_then_import；重分类：工具器具/手动工具 -> 工具量具/手动工具；分类置信度：high；套筒属手动工具。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000135	电动扳手套筒	规格：12号；适用：电动扳手		支	12号电动扳手套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒为扳手配套手动工具附件。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000136	电动扳手套筒	规格：42号；适用：电动扳手		个	42号电动扳手套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒为扳手配套手动工具附件。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000144	电动扳手套筒	品牌：世达；规格：23号；适用：电动扳手		个	23号世达电动扳手套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒为扳手配套手动工具附件。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000145	电动扳手套筒	品牌：世达；规格：24号；适用：电动扳手		个	24号世达电动扳手套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒为扳手配套手动工具附件。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000151	万向套筒	规格：1寸；结构：万向转向		个	1寸万向转向套筒	needs_review	缺失规格：品牌；型号；尺寸；适用设备；整理依据：方榫/适配规格缺失，可能影响套筒SKU区分；导入口径：do_not_import_missing_specs；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒类扳手附件按手动工具归类。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000167	电动扳手套筒	规格：36；适用：电动扳手		个	36套筒电动	usable	缺失规格：长度；整理依据：方榫规格/长度缺失，按套筒规格先建候选；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒为扳手配套手动工具附件。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000174	加长六角套筒	规格：5；特征：加长；类型：六角		个	5加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000175	加长六角套筒	规格：6；特征：加长；类型：六角		个	6加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000176	加长六角套筒	规格：7；特征：加长；类型：六角		个	7加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000177	加长六角套筒	规格：8；特征：加长；类型：六角		个	8加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000178	加长六角套筒	规格：10；特征：加长；类型：六角		个	10加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000179	加长六角套筒	规格：12；特征：加长；类型：六角		个	12加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000180	加长六角套筒	规格：14；特征：加长；类型：六角		个	14加长六角套筒	usable	缺失规格：长度；整理依据：方榫规格/长度缺失；导入口径：confirm_then_import；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒是手动工具，规格差异不拆分。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	工具量具	套筒	TOOL-000216	套筒	规格：17		个	17套筒	needs_review	缺失规格：长度；整理依据：方榫规格/长度缺失，无法稳定区分套筒SKU；导入口径：do_not_import_missing_specs；重分类：工具/套筒 -> 工具量具/手动工具；分类置信度：high；套筒属手动工具。；二级物料族人工预览：保留 -> 工具量具/套筒；置信度：高；判断：当前族为加长套筒、电动扳手套筒、万向套筒等，目标表已单列套筒；适配电动扳手不改变套筒本体。；下一步：进入第三层治理，拆套筒、加长套筒、万向套筒等，补方榫、规格、长度。
batch_010	清洁办公后勤	办公文具	ADMIN-000006	记号笔	类型：记号笔		个	记号笔	needs_review	缺失规格：颜色；整理依据：颜色缺失，无法区分颜色 SKU；导入口径：do_not_import_missing_specs；重分类：办公低耗/文具 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000011	记号笔	颜色：白色		支	白色记号笔	usable	缺失规格：品牌；整理依据：品牌缺失，按白色记号笔候选并保留合并提示；导入口径：confirm_then_import；重分类：办公/标识耗材 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000013	记号笔	颜色：黑色		支	黑色笔；黑色记号笔	usable	缺失规格：品牌；整理依据：品牌缺失；导入口径：confirm_then_import；重分类：办公/标识耗材 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000025	记号笔	品类：记号笔		个	记号笔	needs_review	缺失规格：颜色；整理依据：颜色/粗细缺失，无法稳定区分记号笔SKU；单位支/个需统一；导入口径：do_not_import_missing_specs；重分类：办公耗材/书写用品 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000036	记号笔	品类：记号笔		支	记号笔	needs_review	缺失规格：颜色；整理依据：颜色/粗细缺失，无法稳定区分记号笔SKU；导入口径：do_not_import_missing_specs；重分类：办公耗材/书写用品 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000039	记号笔	颜色：白色		支	白色记号笔	usable	缺失规格：品牌；规格；整理依据：粗细缺失；原单位为个，书写用品建议统一为支；导入口径：confirm_then_import；重分类：办公耗材/书写用品 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000047	记号笔	品牌：得力；颜色：黑色		支	得力黑色记号笔	usable	缺失规格：型号；整理依据：型号/粗细缺失，按品牌/颜色建候选；导入口径：confirm_then_import；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000057	油性记号笔	颜色：红色；类型：油性		支	红色油性记号笔	usable	缺失规格：品牌；整理依据：品牌/笔头粗细缺失，按颜色/类型先建候选；导入口径：confirm_then_import；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；油性记号笔属于办公书写用品。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：油性记号笔是记号笔类型，属于办公文具。；下一步：合并到办公文具，第三层统一记号笔并维护油性、颜色。
batch_010	清洁办公后勤	办公文具	ADMIN-000061	铅笔	规格：2B		支	2B铅笔	usable	缺失规格：品牌；整理依据：品牌缺失，按2B规格先建候选；导入口径：confirm_then_import；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；铅笔为办公书写用品。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：铅笔是办公书写文具，符合办公文具定义。；下一步：合并到办公文具，第三层保留铅笔并维护型号、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000068	记号笔	颜色：黑色		支	黑色记号笔	needs_review	缺失规格：品牌；整理依据：品牌/粗细缺失，无法区分记号笔SKU；导入口径：do_not_import_missing_specs；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000069	记号笔	颜色：白色		支	白色记号笔	needs_review	缺失规格：品牌；整理依据：品牌/粗细缺失，无法区分记号笔SKU；导入口径：do_not_import_missing_specs；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；记号笔为办公书写用品，耗材低耗不作分类。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：记号笔属于办公书写和标识文具，数量较多但不需要单独作为二级族。；下一步：合并到办公文具，第三层保留记号笔并维护颜色、笔型、包装数量。
batch_010	清洁办公后勤	办公文具	ADMIN-000070	设备维修保养记录本	用途：设备维修保养记录		本	设备维修保养记录本	needs_review	缺失规格：规格；整理依据：页数/规格缺失，无法稳定区分记录本SKU；导入口径：do_not_import_missing_specs；重分类：办公用品/记录本 -> 清洁办公后勤/办公用品；分类置信度：high；维修保养记录本属于办公记录用品。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：中；判断：记录本属于办公记录类文具，具体用途不应独立成二级族。；下一步：合并到办公文具，第三层保留记录本并维护用途、规格。
batch_010	清洁办公后勤	办公文具	CHEM-000056	油漆笔	品类：油漆笔		个	油漆笔	needs_review	缺失规格：规格；颜色；整理依据：颜色/规格缺失，无法稳定区分油漆笔SKU；导入口径：do_not_import_missing_specs；重分类：工具耗材/标记用品 -> 清洁办公后勤/办公用品；分类置信度：medium；油漆笔用于标记书写，归办公用品比工具耗材更稳。；二级物料族人工预览：复核 -> 清洁办公后勤/办公文具；置信度：低；判断：油漆笔可能是工业标识笔，目标办公文具对工业油漆笔有排除提示，需按用途确认。；下一步：暂归办公文具，采购前确认是否工业标识用途；必要时移入工具耗材或化工标识用品。
batch_010	清洁办公后勤	办公文具	TOOL-000317	中性笔	类型：中性笔		支	中性笔	needs_review	缺失规格：规格；颜色；整理依据：颜色/笔芯规格缺失，无法稳定区分中性笔SKU；导入口径：do_not_import_missing_specs；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；中性笔属于办公用品。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：中性笔是办公书写文具，符合办公文具定义。；下一步：合并到办公文具，第三层保留中性笔并维护颜色、规格。
batch_010	清洁办公后勤	办公文具	TOOL-000338	圆珠笔	类型：圆珠笔		支	圆珠笔	needs_review	缺失规格：品牌；颜色；整理依据：颜色/品牌缺失，无法区分圆珠笔SKU；导入口径：do_not_import_missing_specs；重分类：办公用品/书写工具 -> 清洁办公后勤/办公用品；分类置信度：high；圆珠笔为办公用品。；二级物料族人工预览：合并 -> 清洁办公后勤/办公文具；置信度：高；判断：圆珠笔是办公书写文具，符合办公文具定义。；下一步：合并到办公文具，第三层保留圆珠笔并维护颜色、包装。
batch_010	包装覆盖周转	容器周转箱	ADMIN-000004	水桶	规格：未注明		个	水桶	needs_review	缺失规格：容量；整理依据：容量缺失，无法区分不同水桶 SKU；导入口径：do_not_import_missing_specs；重分类：办公生活用品/容器 -> 包装覆盖周转/周转容器；分类置信度：medium；小水桶与1T不锈钢支架水桶差异大，应拆分容器规格用途。；分类拆分待复核：按容量/材质/用途拆分；小水桶与1T不锈钢支架水桶差异大，应拆分容器规格用途。；二级物料族人工预览：合并 -> 包装覆盖周转/容器周转箱；置信度：高；判断：水桶是容器类周转物料，目标容器周转箱已包含水桶。；下一步：合并到容器周转箱，第三层保留水桶并维护容量、材质。
batch_010	包装覆盖周转	容器周转箱	MAT-000063	纸箱	规格：70*50		个	70*50纸箱	needs_review	缺失规格：型号；材质；品牌；整理依据：高度/层数缺失，70*50不足以唯一确定纸箱SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/纸箱 -> 包装覆盖周转/周转容器；分类置信度：medium；纸箱为包装容器，按周转容器类归入。；二级物料族人工预览：合并 -> 包装覆盖周转/容器周转箱；置信度：高；判断：纸箱是包装容器，目标容器周转箱已包含纸箱。；下一步：合并到容器周转箱，第三层保留纸箱并维护尺寸、承重。
batch_010	包装覆盖周转	容器周转箱	MAT-000092	收纳箱	尺寸：85*65；规格：大		个	85*65大收纳箱	needs_review	缺失规格：材质；整理依据：高度/材质缺失，可能影响收纳箱SKU区分；导入口径：do_not_import_missing_specs；重分类：行政后勤/收纳用品 -> 包装覆盖周转/周转容器；分类置信度：high；收纳箱本质是周转收纳容器，旧行政后勤是使用口径。；二级物料族人工预览：合并 -> 包装覆盖周转/容器周转箱；置信度：高；判断：收纳箱是容器类周转物料，尺寸和容量进入规格。；下一步：合并到容器周转箱，第三层保留收纳箱并维护尺寸。
batch_010	包装覆盖周转	容器周转箱	MAT-000107	塑料箱	规格：大；型号/规格：75		个	大塑料箱75	needs_review	缺失规格：型号；尺寸；容量；整理依据：尺寸/容量缺失，型号/规格75语义需确认；导入口径：do_not_import_missing_specs；重分类：行政后勤/收纳用品 -> 包装覆盖周转/周转容器；分类置信度：medium；塑料箱本质为收纳周转容器，旧行政后勤按实物归类。；二级物料族人工预览：合并 -> 包装覆盖周转/容器周转箱；置信度：高；判断：塑料箱是周转或收纳容器，材质为塑料。；下一步：合并到容器周转箱，第三层保留塑料箱并维护容量、尺寸。
